time,signal,fit_total,peak_1,peak_2,peak_3,peak_4,peak_5,peak_6,peak_7,peak_8
10.45,0.074893616,0.0003868449925663794,0.0003845343756880966,3.262421260602041e-16,2.030524798205467e-24,2.3106168779565917e-06,0.0,0.0,0.0,0.0
10.466666666666669,0.074893616,0.00038304123438046657,0.0003813386274847488,3.036292792771539e-16,1.2707878841727476e-24,1.702606895414133e-06,0.0,0.0,0.0,0.0
10.483333333333333,0.074893616,0.00037942269770422607,0.00037816938698449705,2.8258147403738866e-16,7.950992035604681e-25,1.2533107194464496e-06,0.0,0.0,0.0,0.0
10.5,0.07021277,0.0003759480939864138,0.0003750264349285509,2.6299056275966334e-16,4.973414914291662e-25,9.216590575999112e-07,0.0,0.0,0.0,0.0
10.516666666666667,0.07021277,0.00037258666191818297,0.00037190955386401386,2.447558587399964e-16,3.1101031221047643e-25,6.771080539243755e-07,0.0,0.0,0.0,0.0
10.533333333333331,0.07021277,0.0003693154985017125,0.0003688185281291078,2.2778362234049904e-16,1.9443890985319507e-25,4.969703723768989e-07,0.0,0.0,0.0,0.0
10.55,0.06553192,0.00036611755886736114,0.0003657531438385202,2.1198658249751092e-16,1.2152941107094516e-25,3.644150286289621e-07,0.0,0.0,0.0,0.0
10.566666666666666,0.06553192,0.00036298015950444985,0.0003627131888688749,1.9728349112603114e-16,7.594006096600631e-26,2.669706353776785e-07,0.0,0.0,0.0,0.0
10.583333333333334,0.06553192,0.0003598938598257193,0.00035969845284430934,1.8359870816315242e-16,4.744094113364807e-26,1.9540698122638836e-07,0.0,0.0,0.0,0.0
10.6,0.060851064,0.00035685162761152817,0.0003567087271221786,1.7086181514795535e-16,2.9629880583901916e-26,1.4290048917867555e-07,0.0,0.0,0.0,0.0
10.616666666666667,0.060851064,0.00035384821713246926,0.0003537438047788694,1.5900725537917856e-16,1.8501296890113126e-26,1.0441235344084226e-07,0.0,0.0,0.0,0.0
10.633333333333333,0.060851064,0.0003508797063688343,0.0003508034805957324,1.4797399882622187e-16,1.1549721084330356e-26,7.622577295394624e-08,0.0,0.0,0.0,0.0
10.65,0.056170214,0.00034794315307134046,0.0003478875510451233,1.3770523009394394e-16,7.208405898443554e-27,5.560202607947496e-08,0.0,0.0,0.0,0.0
10.666666666666666,0.056170214,0.00034503633946767674,0.000344995814276564,1.2814805785826227e-16,4.497868100965168e-27,4.052519098461016e-08,0.0,0.0,0.0,0.0
10.683333333333334,0.056170214,0.00034215758300056227,0.00034212807010300844,1.1925324429794678e-16,2.805919778033584e-27,2.951289743453884e-08,0.0,0.0,0.0,0.0
10.7,0.056170214,0.0003393055961862916,0.0003392841199872262,1.1097495314912921e-16,1.7500325179015134e-27,2.147619895446335e-08,0.0,0.0,0.0,0.0
10.716666666666669,0.05148936,0.00033647938296611183,0.00033646376702828914,1.0327051510317083e-16,1.091240754255624e-27,1.5615937719389008e-08,0.0,0.0,0.0,0.0
10.733333333333333,0.05148936,0.0003336781621346481,0.0003336668159481771,9.610020935627371e-17,6.8029904066852105e-28,1.13461863748952e-08,0.0,0.0,0.0,0.0
10.75,0.05148936,0.0003309013108341655,0.00033089307307848073,8.942706020086917e-17,4.240188579240901e-28,8.237755595351305e-09,0.0,0.0,0.0,0.0
10.766666666666667,0.05148936,0.00032814832290101707,0.0003281423463472218,8.321664762504126e-17,2.642273100656555e-28,5.976553712044981e-09,0.0,0.0,0.0,0.0
10.783333333333331,0.04680851,0.00032541877819233924,0.00032541444526577585,7.743693095704514e-17,1.6461849127613875e-28,4.332926485968742e-09,0.0,0.0,0.0,0.0
10.8,0.04680851,0.00032271232002117114,0.0003227091809158982,7.205808465810135e-17,1.025389945785356e-28,3.1391052008751675e-09,0.0,0.0,0.0,0.0
10.816666666666666,0.042127658,0.00032002863857260097,0.000320026365936864,6.705234542818902e-17,6.385723906446478e-29,2.2726356699563307e-09,0.0,0.0,0.0,0.0
10.833333333333334,0.042127658,0.000317367458726868,0.00031736581451269997,6.239386984682479e-17,3.9759687770812894e-29,1.6442141056292146e-09,0.0,0.0,0.0,0.0
10.85,0.042127658,0.00031472853112618634,0.0003147273423595326,5.80586018242776e-17,2.4750764517867424e-29,1.1887665956663282e-09,0.0,0.0,0.0,0.0
10.866666666666667,0.042127658,0.00031211162562658267,0.0003121107667130282,5.402414918836126e-17,1.540451951330764e-29,8.589135004201186e-10,0.0,0.0,0.0,0.0
10.883333333333333,0.037446808,0.00030951652650161463,0.0003095159063159425,5.0269668778307644e-17,9.585673262940863e-30,6.201856218708979e-10,0.0,0.0,0.0,0.0
10.9,0.037446808,0.0003069430289316156,0.0003069425814057654,4.677575946035235e-17,5.963662193120801e-30,4.475258034287322e-10,0.0,0.0,0.0,0.0
10.916666666666666,0.037446808,0.0003043909364353624,0.00030439061370247196,4.352436251989981e-17,3.709542931162665e-30,3.2273284688393594e-10,0.0,0.0,0.0,0.0
10.933333333333334,0.03276596,0.00030186005899196814,0.00030185982639636646,4.049866892254484e-17,2.306989972485905e-30,2.325955611809812e-10,0.0,0.0,0.0,0.0
10.95,0.03276596,0.0002993502116938366,0.0002993500441360297,3.7683032971129345e-17,1.4344648787613754e-30,1.6753177766183326e-10,2.599149787388377e-14,0.0,0.0,0.0
10.966666666666669,0.03276596,0.0002968628088576613,0.0002968610930163618,3.50628919184872e-17,8.917723265669114e-31,1.2059651050857728e-10,1.5952447538877346e-09,0.0,0.0,0.0
10.983333333333333,0.028085107,0.000294540728406024,0.0002943928005667253,3.262469112580087e-17,5.542923144224439e-31,8.675973245777303e-11,1.4784107953360416e-07,0.0,0.0,0.0
11.0,0.028085107,0.00029438724147492926,0.00029194499573917745,3.0355814384655014e-17,3.444652649169938e-31,6.238089946947244e-11,2.4421833548219418e-06,0.0,0.0,0.0
