time,signal,fit_total,peak_1,peak_2,peak_3,peak_4,peak_5,peak_6
21.866666666666667,0.13106383,0.1314311922934475,1.47930881560971e-05,3.9929255232270996e-06,2.4183135137993448e-76,7.404590723594045e-94,4.460155597525151e-79,0.13141240627976816
21.883333333333333,0.13106383,0.1338029888889348,1.4674342380031684e-05,3.959546849921606e-06,1.855057761684675e-76,5.11191926290434e-94,3.1444530378154255e-79,0.13378435499970484
21.9,0.13574468,0.13517905294617438,1.4556545655998839e-05,3.926447467349836e-06,1.422968555104645e-76,3.5290494506589547e-94,2.2168157112609075e-79,0.13516056995305104
21.916666666666668,0.13574468,0.13559190710545696,1.4439690440711003e-05,3.893625035821315e-06,1.091506232234538e-76,2.436252851451675e-94,1.5628002722322487e-79,0.13557357378998042
21.933333333333334,0.13574468,0.1350906138831618,1.4323769250404994e-05,3.861077235275535e-06,8.372404557547905e-77,1.6818136128346264e-94,1.1017087787948672e-79,0.1350724290366761
21.95,0.13574468,0.13373764654716108,1.4208774660376948e-05,3.828801765116905e-06,6.421955302986977e-77,1.160978776469375e-94,7.766397608498313e-80,0.1337196089707356
21.966666666666665,0.13106383,0.13160577989240432,1.4094699304520623e-05,3.7967963440511346e-06,4.9258077468538556e-77,8.014227003027e-95,5.474720413352451e-80,0.13158788839675575
21.98333333333333,0.13106383,0.1287751107868973,1.398153587486947e-05,3.7650587099229764e-06,3.77816360679645e-77,5.532099314330017e-95,3.859169175537006e-80,0.1287573641923125
22.0,0.12638298,0.12533029202768414,1.3869277121142174e-05,3.733586619555344e-06,2.897858701122986e-77,3.8186450638866224e-95,2.7202904142202176e-80,0.12531268916394345
22.016666666666666,0.12170213,0.1213580385261998,1.3757915850291626e-05,3.702377848589797e-06,2.2226281535003907e-77,2.6358436315507454e-95,1.9174601229641162e-80,0.12134057823250091
22.03333333333333,0.11702128,0.11694494293443682,1.364744492605746e-05,3.6714301913283236e-06,1.704706413975007e-77,1.819370058148192e-95,1.3515342626224117e-80,0.11692762405931943
22.05,0.11234043,0.112175618982263,1.3537857268521879e-05,3.640741460576519e-06,1.3074514639351596e-77,1.255779883687291e-95,9.526151020732854e-81,0.1121584403835339
22.066666666666663,0.10765957,0.10713117519842406,1.3429145853669335e-05,3.6103094874880627e-06,1.002754848414873e-77,8.667564968215053e-96,6.714251132376129e-81,0.1071141357430829
