time,signal,fit_total,peak_1,peak_2,peak_3,peak_4,peak_5,peak_6,peak_7,peak_8,peak_9,peak_10
21.55,-0.060851064,70.7710749666024,7.127379424015878e-11,6.503638990686678e-24,70.77107496653113,3.899250446613963e-23,0.0,0.0,2.930384201457002e-88,0.0,0.0,0.0
21.566666666666663,-0.056170214,70.55753127275973,7.049902709832374e-11,6.259619894222684e-24,70.55753127268923,3.737958030414409e-23,0.0,0.0,2.025138309290957e-88,0.0,0.0,0.0
21.58333333333333,-0.05148936,70.34427790270188,6.973270104796012e-11,6.024756541301178e-24,70.34427790263214,3.583339542258499e-23,0.0,0.0,1.399507114476412e-88,0.0,0.0,0.0
21.6,-0.04680851,70.1313167903141,6.89747238858423e-11,5.7987054009175946e-24,70.13131679024512,3.435118740057139e-23,0.0,0.0,9.67132234962749e-89,0.0,0.0,0.0
21.616666666666667,-0.042127658,69.9186498512638,6.822500441886723e-11,5.5811358317104246e-24,69.9186498511955,3.2930308195959554e-23,0.0,0.0,6.683238568143421e-89,0.0,0.0,7.755468450643204e-14
21.633333333333333,-0.037446808,69.7062790040178,6.748345245294898e-11,5.371729598324549e-24,69.70627898299527,3.156821940779043e-23,0.0,0.0,4.618260826925964e-89,0.0,0.0,2.0955039306249418e-08
21.65,-0.03276596,69.49420807350415,6.674997878203859e-11,5.17018040592273e-24,69.49420606506494,3.0262487735033866e-23,0.0,0.0,3.191246617184169e-89,0.0,0.0,2.0083724557769565e-06
21.666666666666668,-0.023404256,69.28246247858154,6.602449517726351e-11,4.976193452161878e-24,69.28243295879805,2.9010780623493426e-23,0.0,0.0,2.205122523842854e-89,0.0,0.0,2.951971745481059e-05
21.683333333333334,-0.018723404,69.0711444517475,6.530691437618771e-11,4.789484995980697e-24,69.07096150762504,2.781086209308074e-23,0.0,0.0,1.5236862920759641e-89,0.0,0.0,0.00018294405713721173
21.7,-0.009361702,68.8604819012983,6.459715007218934e-11,4.609781942566168e-24,68.85979353707776,2.66605887379763e-23,0.0,0.0,1.0528073359545284e-89,0.0,0.0,0.0006883641559284616
21.716666666666665,-0.004680851,68.65080135315297,6.389511690395642e-11,4.436821443893422e-24,68.64893085485365,2.5557905892515754e-23,0.0,0.0,7.274326348068704e-90,0.0,0.0,0.0018704982354311706
21.73333333333333,0.0,68.44241678063891,6.320073044509813e-11,4.2703505142537505e-24,68.4383752508813,2.4500843955930603e-23,0.0,0.0,5.026054866158395e-90,0.0,0.0,0.004041529694421166
21.75,0.009361702,68.23549416921054,6.251390719387062e-11,4.1101256602082664e-24,68.228128497385,2.3487514869357342e-23,0.0,0.0,3.4725800391968026e-90,0.0,0.0,0.007365671763030668
21.766666666666666,0.0140425535,68.02996320648859,6.183456456301674e-11,3.95591252442686e-24,68.01819234894982,2.251610873880846e-23,0.0,0.0,2.3992081501796483e-90,0.0,0.0,0.01177085747692842
21.78333333333333,0.018723404,67.8255121986226,6.11626208697166e-11,3.80748554289007e-24,67.80856854258737,2.15848905980504e-23,0.0,0.0,1.6575790333955834e-90,0.0,0.0,0.016943655974076946
21.8,0.023404256,67.62165795148263,6.049799532565028e-11,3.664627614953824e-24,67.59925879780094,2.0692197305594186e-23,0.0,0.0,1.1451733781004498e-90,0.0,0.0,0.02239915362118748
21.816666666666663,0.028085107,67.41785519347087,5.984060802716984e-11,3.527129785793794e-24,67.39026481665185,1.9836434570239606e-23,0.0,0.0,7.911502192338555e-91,0.0,0.0,0.027590376759184524
21.83333333333333,0.028085107,67.21360579552456,5.919037994557869e-11,3.3947909407643164e-24,67.18158828382421,1.9016074099840807e-23,0.0,0.0,5.465594421411673e-91,0.0,0.0,0.03201751164115854
21.85,0.03276596,67.0085392809993,5.85472329175197e-11,3.267417511226083e-24,66.97323086669215,1.8229650868194314e-23,0.0,0.0,3.7757794439067155e-91,0.0,0.0,0.03530841424859966
21.866666666666667,0.037446808,66.80245258209717,5.7911089635469006e-11,3.1448231914114453e-24,66.7651942153858,1.7475760495148215e-23,0.0,0.0,2.608354586139239e-91,0.0,0.0,0.03725836665346193
21.883333333333333,0.037446808,66.59531110749414,5.728187363833312e-11,3.0268286659127693e-24,66.55747996285685,1.675305673524118e-23,0.0,0.0,1.8018451566791057e-91,0.0,0.0,0.03783114458001545
21.9,0.037446808,66.38722159845405,5.6659509302151645e-11,2.9132613473965903e-24,66.350089724946,1.6060249070375886e-23,0.0,0.0,1.244684139608682e-91,0.0,0.0,0.03713187345138865
21.916666666666668,0.037446808,66.17838993670323,5.604392183090143e-11,2.803955124158487e-24,66.14302510044928,1.539610040221418e-23,0.0,0.0,8.59788683459574e-92,0.0,0.0,0.035364836197900575
21.933333333333334,0.03276596,65.96907568814603,5.543503724740325e-11,2.6987501171505236e-24,65.93628767118501,1.475942484016194e-23,0.0,0.0,5.939025659824265e-92,0.0,0.0,0.0327880169055894
21.95,0.03276596,65.75955174731263,5.4832782384326423e-11,2.5974924461248443e-24,65.72987900206022,1.414908558098112e-23,0.0,0.0,4.1023207559051306e-92,0.0,0.0,0.02967274519757905
21.966666666666665,0.028085107,65.5500736257487,5.4237084875295416e-11,2.500034004552279e-24,65.5238006411384,1.3563992876234816e-23,0.0,0.0,2.833576814341427e-92,0.0,0.0,0.026272984556065096
21.98333333333333,0.023404256,65.34085970213891,5.3647873146092675e-11,2.406232242986186e-24,65.31805411970663,1.3003102083922592e-23,0.0,0.0,1.957182648181326e-92,0.0,0.0,0.022805582378636946
22.0,0.018723404,65.13208153671872,5.306507640595883e-11,2.3159499605546258e-24,65.11264095234226,1.2465411800820032e-23,0.0,0.0,1.3518196069338787e-92,0.0,0.0,0.019440584323387616
22.016666666666666,0.0140425535,64.92386215642597,5.248862463898979e-11,2.22905510427625e-24,64.90756263698128,1.1949962072177304e-23,0.0,0.0,9.33678096652882e-93,0.0,0.0,0.01629951939219023
22.03333333333333,0.009361702,64.71627983461758,5.1918448595626343e-11,2.1454205759059663e-24,64.70282065498536,1.1455832675570575e-23,0.0,0.0,6.448618314655393e-93,0.0,0.0,0.013459179580305663
22.05,0.004680851,64.50937504596955,5.1354479784240054e-11,2.0649240460279766e-24,64.49841647120964,1.0982141475835767e-23,0.0,0.0,4.4537647440332154e-93,0.0,0.0,0.010958574708556658
22.066666666666663,0.0,64.30315871997256,5.079665046281139e-11,1.9874477751245392e-24,64.29435153407043,1.0528042848137455e-23,0.0,0.0,3.0759480733601607e-93,0.0,0.0,0.00880718585134098
22.08333333333333,-0.004680851,64.09762045312787,5.02448936306972e-11,1.912878441358016e-24,64.09062727561339,1.0092726166350293e-23,0.0,0.0,2.1243294935248993e-93,0.0,0.0,0.00699317746423894
22.1,-0.0140425535,63.892735847606474,4.969914302049236e-11,1.841106974815178e-24,63.88724511158132,9.67541435404812e-24,0.0,0.0,1.4670872303455372e-93,0.0,0.0,0.005490735975452148
22.116666666666667,-0.018723404,63.68847255924872,4.9159333089979755e-11,1.772028397970775e-24,63.684206441482324,9.275362495505788e-24,0.0,0.0,1.0131673845878622e-93,0.0,0.0,0.00426611771723612
22.133333333333333,-0.023404256,63.4847949397837,4.862539901416727e-11,1.7055416721368077e-24,63.481512648658025,8.891856504225693e-24,0.0,0.0,6.996771586771437e-94,0.0,0.0,0.0032822910770512505
22.15,-0.028085107,63.2816673530069,4.809727667741501e-11,1.6415495496736488e-24,63.279165100351925,8.524211846609345e-24,0.0,0.0,4.831761067297623e-94,0.0,0.0,0.002502252606880469
22.166666666666668,-0.03276596,63.07905635161139,4.757490266564805e-11,1.579958431746063e-24,63.077165147777286,8.17177231848616e-24,0.0,0.0,3.336602631473603e-94,0.0,0.0,0.0018912037865306567
22.183333333333334,-0.037446808,62.87693194378091,4.705821425865545e-11,1.5206782314165893e-24,62.87551412618646,7.833908872311548e-24,0.0,0.0,2.3040655792776978e-94,0.0,0.0,0.0014178175473921852
22.2,-0.042127658,62.675268178515175,4.6547149422473366e-11,1.4636222418757149e-24,62.674213354938644,7.510018492933188e-24,0.0,0.0,1.5910232275646685e-94,0.0,0.0,0.0010548235299811086
22.216666666666665,-0.04680851,62.474043254002005,4.604164680185292e-11,1.4087070096162237e-24,62.47326413756899,7.199523119915743e-24,0.0,0.0,1.0986252233519282e-94,0.0,0.0,0.0007791163869752918
22.23333333333333,-0.05148936,62.273239317426416,4.554164571281064e-11,1.355852212366234e-24,62.272667761856646,6.90186861449343e-24,0.0,0.0,7.586020271398211e-95,0.0,0.0,0.000571555524231417
22.25,-0.05148936,62.07284208628443,4.504708613526096e-11,1.3049805416023328e-24,62.07242549989421,6.616523769302366e-24,0.0,0.0,5.2380524749775063e-95,0.0,0.0,0.0004165863451743235
22.266666666666666,-0.056170214,61.872840385781124,4.455790870573027e-11,1.2560175894709042e-24,61.87253860815638,6.342979359120561e-24,0.0,0.0,3.616738665968149e-95,0.0,0.0,0.00030177758018366764
22.28333333333333,-0.056170214,61.67322566685749,4.4074054710150386e-11,1.2088917399523484e-24,61.67300832756813,6.080747230916395e-24,0.0,0.0,2.49721466678492e-95,0.0,0.0,0.00021733924528944743
22.3,-0.060851064,61.47399154562911,4.3595466076732224e-11,1.1635340641088928e-24,61.473835883574495,5.82935943157744e-24,0.0,0.0,1.72419393685949e-95,0.0,0.0,0.0001556620110189033
22.316666666666663,-0.060851064,61.27513338728041,4.3122085368917994e-11,1.1198782192629184e-24,61.27502248620924,5.5883673717592694e-24,0.0,0.0,1.1904409669082114e-95,0.0,0.0,0.00011090102805370506
22.33333333333333,-0.06553192,61.076647944957095,4.265385577840965e-11,1.0778603519581105e-24,61.07656933016366,5.357341024356731e-24,0.0,0.0,8.219041116610794e-96,0.0,0.0,7.861475078462691e-05
22.35,-0.06553192,60.8785330559102,4.219072111827608e-11,1.0374190045616871e-24,60.878477594855525,5.135868156165134e-24,0.0,0.0,5.674479165368986e-96,0.0,0.0,5.5461012478943344e-05
22.366666666666667,-0.07021277,60.68078739206838,4.1732625816135545e-11,9.984950253710824e-25,60.680748444499,4.923553591355709e-24,0.0,0.0,3.9176212510229355e-96,0.0,0.0,3.894752764906413e-05
22.383333333333333,-0.07021277,60.48341025944778,4.1279514907411706e-11,9.610314820933164e-25,60.48338302817295,4.720018505446755e-24,0.0,0.0,2.7046464403246137e-96,0.0,0.0,2.7231233546160324e-05
22.4,-0.074893616,60.28640143963054,4.083133402866601e-11,9.249735785709259e-25,60.28638247989015,4.524899748509238e-24,0.0,0.0,1.8671972210188633e-96,0.0,0.0,1.8959699558976694e-05
22.416666666666668,-0.074893616,60.08976106637109,4.038802941100235e-11,8.902685746323468e-25,60.08974791866691,4.3378491963943044e-24,0.0,0.0,1.2890256094833836e-96,0.0,0.0,1.3147663796436642e-05
22.433333333333334,-0.079574466,59.8934895308168,3.994954787354482e-11,8.568657089495753e-25,59.89348044859217,4.1585331288230335e-24,0.0,0.0,8.898659420199016e-97,0.0,0.0,9.082184683902181e-06
22.45,-0.079574466,59.69758740956846,3.9515836816986726e-11,8.247161247903286e-25,59.697581158896654,3.986631633224855e-24,0.0,0.0,6.142983307686292e-97,0.0,0.0,6.250632298502668e-06
22.466666666666665,-0.079574466,59.50205541065906,3.908684421721117e-11,7.937727985560288e-25,59.502051124021854,3.821838033259358e-24,0.0,0.0,4.2405854572788555e-97,0.0,0.0,4.286598117932035e-06
22.48333333333333,-0.079574466,59.30689433338321,3.866251861898161e-11,7.6399047100115e-25,59.30689140368993,3.663858340998278e-24,0.0,0.0,2.9272786317083076e-97,0.0,0.0,2.9296546230601236e-06
22.5,-0.084255315,59.11210503869213,3.824280912970184e-11,7.353255810332825e-25,59.112103042972656,3.512410731788026e-24,0.0,0.0,2.0206639236455785e-97,0.0,0.0,1.9956812316083954e-06
22.516666666666666,-0.084255315,58.91768842755703,3.782766541324504e-11,7.0773620199706645e-25,58.91768707236058,3.3672250408536846e-24,0.0,0.0,1.3948127837678422e-97,0.0,0.0,1.3551586227179873e-06
22.53333333333333,-0.084255315,58.72364542528022,3.741703768384998e-11,6.811819803488128e-25,58.72364450783271,3.2280422807432723e-24,0.0,0.0,9.627855871654137e-98,0.0,0.0,9.174100931329571e-07
22.55,-0.08893617,58.52997697020229,3.7010876700085176e-11,6.556240766321611e-25,58.52997635092553,3.094614178750159e-24,0.0,0.0,6.645613731735668e-98,0.0,0.0,6.192397500828871e-07
22.566666666666663,-0.08893617,58.33668400563298,3.6609133758879334e-11,6.310251086683414e-25,58.33668358880274,2.966702733485675e-24,0.0,0.0,4.5870395662360564e-98,0.0,0.0,4.167936297632691e-07
22.58333333333333,-0.08893617,58.14376747412462,3.621176068961679e-11,6.073490968780046e-25,58.143767194323715,2.8440797898086538e-24,0.0,0.0,3.166079223475524e-98,0.0,0.0,2.7976470110566955e-07
22.6,-0.08893617,57.95122831343967,3.581870984829895e-11,5.845614116546367e-25,57.95122812611374,2.7265266313523693e-24,0.0,0.0,2.185259379246045e-98,0.0,0.0,1.8729011184506845e-07
22.616666666666667,-0.08893617,57.75906745373062,3.5429934111769706e-11,5.626287227126232e-25,57.75906732863321,2.6138335899197084e-24,0.0,0.0,1.5082597959338416e-98,0.0,0.0,1.2506198733608424e-07
22.633333333333333,-0.08893617,57.56728581558417,3.504538687200354e-11,5.415189503356979e-25,57.56728573224608,2.5057996710476115e-24,0.0,0.0,1.0409773646149525e-98,0.0,0.0,8.330305086757781e-08
22.65,-0.09361702,57.37588430867976,3.466502203045765e-11,5.212012184547212e-25,57.37588425329015,2.4022321950721955e-24,0.0,0.0,7.184530790075261e-99,0.0,0.0,5.5354939275072605e-08
22.666666666666668,-0.09361702,57.18486383087824,3.4288793992485504e-11,5.016458094859749e-25,57.18486379414574,2.302946453051922e-24,0.0,0.0,4.95846840270301e-99,0.0,0.0,3.669820849432832e-08
22.683333333333334,-0.09361702,56.99422526761422,3.3916657661812364e-11,4.828241208639619e-25,56.99422524330538,2.2077653769337112e-24,0.0,0.0,3.422068732885121e-99,0.0,0.0,2.4274926759427258e-08
22.7,-0.09361702,56.8039694914982,3.354856843507095e-11,4.647086232051315e-25,56.803969475442315,2.116519223372279e-24,0.0,0.0,2.3616849786174626e-99,0.0,0.0,1.6022330170767247e-08
22.716666666666665,-0.09361702,56.614097362066644,3.3184482196397756e-11,4.472728200413756e-25,56.61409735148044,2.0290452706373867e-24,0.0,0.0,1.6298486985021703e-99,0.0,0.0,1.0553021960664722e-08
22.73333333333333,-0.09829787,56.42460972563254,3.2824355312088676e-11,4.304912090643134e-25,56.42460971866324,1.9451875280669495e-24,0.0,0.0,1.1247725757559415e-99,0.0,0.0,6.936475630238467e-09
22.75,-0.09829787,56.23550741520521,3.2468144625313265e-11,4.143392448237553e-25,56.23550741062247,1.864796457546538e-24,0.0,0.0,7.762011397438812e-100,0.0,0.0,4.550278445022726e-09
22.766666666666666,-0.09829787,56.04679125045933,3.211580745088752e-11,3.9879330282576766e-25,56.04679124744801,1.7877287065174764e-24,0.0,0.0,5.356436788573544e-100,0.0,0.0,2.979197199476459e-09
22.78333333333333,-0.09829787,55.858462037735244,3.176730157010356e-11,3.8383064497775104e-25,55.85846203575656,1.7138468520357683e-24,0.0,0.0,3.696322578942696e-100,0.0,0.0,1.946913713059702e-09
22.8,-0.09829787,55.67052057006162,3.142258522561669e-11,3.6942938633012026e-25,55.6705205687602,1.6430191554248091e-24,0.0,0.0,2.550679791061164e-100,0.0,0.0,1.2699988302309264e-09
22.816666666666663,-0.09829787,55.48296762719447,3.108161711638879e-11,3.5556846306582284e-25,55.48296762633642,1.5751193270830084e-24,0.0,0.0,1.7600874020984526e-100,0.0,0.0,8.269726178930943e-10
