time,signal,fit_total,peak_1,peak_2,peak_3,peak_4,peak_5,peak_6,peak_7,peak_8,peak_9,peak_10
20.4,0.03276596,0.02914091566504904,4.570793070875762e-78,5.228147924478243e-49,6.698039454764709e-57,9.668839080367646e-90,3.1606518615586534e-67,9.656077401543243e-49,4.760503596374986e-17,3.1480289500156927e-12,0.029140915661900964,0.0
20.416666666666668,0.028085107,0.029071675199644393,3.744584110003426e-78,4.4116121803438485e-49,5.418686050358494e-57,6.666371251361275e-90,2.288076805471614e-67,7.430440749270183e-49,4.007867003970945e-17,2.539544436414736e-12,0.02907167519710481,0.0
20.433333333333334,0.028085107,0.028967754488325267,3.0677169233896595e-78,3.7225681825386794e-49,4.383651841637833e-57,4.596159876347006e-90,1.6563528196895108e-67,5.7176059544957844e-49,3.3739589961818553e-17,2.048156376889685e-12,0.028967754486277076,0.0
20.45,0.028085107,0.028831426240976583,2.5131976070414934e-78,3.141115310267595e-49,3.546287230980178e-57,3.1687739235436574e-90,1.1990118113984805e-67,4.399463612827684e-49,2.840093456483504e-17,1.6514361298405275e-12,0.02883142623932512,0.0
20.466666666666665,0.028085107,0.028664889275631107,2.0589113937976533e-78,2.650458410101712e-49,2.8688481649702085e-57,2.1846300880014663e-90,8.679255423638363e-68,3.385097290293957e-49,2.3905180619773354e-17,1.3312296578711962e-12,0.028664889274299853,0.0
20.48333333333333,0.028085107,0.028470266240308777,1.686740765960707e-78,2.236423332362368e-49,2.3207963483781022e-57,1.50610455551353e-90,6.282462668577357e-68,2.604525116871108e-49,2.0119548357117945e-17,1.0728471711198278e-12,0.02847026623923591,0.0
20.5,0.028085107,0.0282496020664418,1.3818429634043256e-78,1.887048023203918e-49,1.8774238337755076e-57,1.0383001555181905e-90,4.547428122392203e-68,2.0038811842192615e-49,1.6932124592102374e-17,8.644055201171046e-13,0.028249602065577376,0.0
20.516666666666666,0.028085107,0.028004863052271785,1.1320580779350475e-78,1.5922373924545923e-49,1.5187400966681718e-57,7.157829193506326e-91,3.2914729450897664e-68,1.541705636920519e-49,1.4248591685228658e-17,6.96294721311029e-13,0.028004863051575478,0.0
20.53333333333333,0.028085107,0.027737936487492048,9.27424131590924e-79,1.3434720133331055e-49,1.2285715122892856e-57,4.934354937840532e-91,2.3823375498291996e-68,1.186088461577546e-49,1.1989467927567726e-17,5.607453242921244e-13,0.02773793648693129,0.0
20.55,0.028085107,0.027450630741552545,7.597798024006142e-79,1.133562260134493e-49,9.938327047072087e-58,3.401497168488008e-91,1.7242685314742807e-68,9.124706030671934e-50,1.0087779609883016e-17,4.5147767152252643e-13,0.02745063074110106,0.0
20.566666666666663,0.028085107,0.02714467574770833,6.224389559755764e-79,9.564407984276231e-50,8.039369710449802e-58,2.344771587451999e-91,1.2479441455025185e-68,7.019511893742014e-50,8.487097431758514e-18,3.6341763944515245e-13,0.027144675747344905,0.0
20.58333333333333,0.028085107,0.02682172382329852,5.09924004516757e-79,8.069874468578603e-50,6.503192408996232e-58,1.616298991835383e-91,9.031795023579274e-69,5.399844207415926e-50,7.13988038259947e-18,2.924663318664522e-13,0.026821723823006044,0.0
20.6,0.028085107,0.02648335077407884,4.1774746053938947e-79,6.8088136206554515e-50,5.260500947598676e-58,1.1141242304778491e-91,6.53644657364234e-69,4.153764596431742e-50,6.0060790774505e-18,2.353135432071979e-13,0.02648335077384352,0.0
20.616666666666667,0.028085107,0.0261310572368391,3.422329743811553e-79,5.744762853258009e-50,4.255234629711923e-58,7.679559752542107e-92,4.730402725440989e-69,3.195132820357222e-50,5.051958008142014e-18,1.892867192996905e-13,0.026131057236649807,0.0
20.633333333333333,0.028085107,0.025766270220154933,2.803687189870473e-79,4.846952539370908e-50,3.4420394283208525e-58,5.293340643995376e-92,3.4232870161859485e-69,2.457663323544219e-50,4.24910248686141e-18,1.5222869752973322e-13,0.0257662702200027,0.0
20.65,0.028085107,0.025390344808059753,2.296872753330569e-79,4.08941741244972e-50,2.7842235481404187e-58,3.64849878184198e-92,2.4772928234266985e-69,1.890350546237149e-50,3.5735813945125466e-18,1.2239877214372322e-13,0.02539034480793735,0.0
