time,signal,fit_total,peak_1,peak_2,peak_3,peak_4,peak_5,peak_6,peak_7,peak_8,peak_9,peak_10,peak_11,peak_12,peak_13,peak_14,peak_15,peak_16,peak_17,peak_18
18.466666666666665,0.018723404,0.007893950318040742,4.868593343496236e-06,1.9882264189090175e-09,0.0,7.155188162151516e-11,5.642365720235855e-46,1.1638986422587554e-40,1.1851132847064772e-70,3.175378506635065e-51,1.797811086579629e-35,1.0198049395148476e-06,0.00788805985997943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.48333333333333,0.0140425535,0.006880865016448197,4.828442563593611e-06,1.955479427763402e-09,0.0,6.896303328082928e-11,4.6537496420485e-46,9.683016195950522e-41,8.214973949313565e-71,2.305096913153881e-51,1.3924187155391292e-35,9.122035928225378e-07,0.00687512234584932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.5,0.0140425535,0.005986750025393915,4.788622652167221e-06,1.923271638119209e-09,0.0,6.646777350412771e-11,3.838290643849567e-46,8.055658924923546e-41,5.694273295184511e-71,1.6732623620070082e-51,1.0783812405231678e-35,8.158225951461608e-07,0.0059811435904071905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.516666666666666,0.0140425535,0.005199510782926168,4.74913088521436e-06,1.8915941745459905e-09,0.0,6.406272212695972e-11,3.1656710071656803e-46,6.70172209307441e-41,3.946901337133859e-71,1.2145632703684923e-51,8.351251922288672e-36,7.295075465050548e-07,0.005194030188837552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.53333333333333,0.0140425535,0.004507961050882695,4.7099645611319104e-06,1.860438307651988e-09,0.0,6.174462094442156e-11,2.6108793394796718e-46,5.575280338931293e-41,2.7356474846362743e-71,8.815715691860313e-52,6.467072745099504e-36,6.522209836973845e-07,0.004502596943154937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.55,0.0140425535,0.0039018131738004476,4.671121000532474e-06,1.8297954516822383e-09,0.0,5.951032931558286e-11,2.1532821854533998e-46,4.638119916835876e-41,1.8960507185630083e-71,6.398474170140673e-52,5.007730177837831e-36,5.830307495899473e-07,0.0038965571327445442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.566666666666663,0.0140425535,0.003371655038329326,4.632597546061992e-06,1.7996571621561053e-09,0.0,5.73568199261419e-11,1.7758580066300467e-46,3.858444182289429e-41,1.3140920076615466e-71,4.6438347972398225e-52,3.877494755852825e-36,5.21099494137545e-07,0.0033664994842751445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.58333333333333,0.0140425535,0.002908916888846303,4.594391562218764e-06,1.7700151335435699e-09,0.0,5.52811747036176e-11,1.4645651434512102e-46,3.2097963148278363e-41,9.107258358230803e-72,3.370223309543044e-52,3.0021939969661467e-36,4.656751999373017e-07,0.002903854996787839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.6,0.0140425535,0.002505830713031063,4.556500435174086e-06,1.7408611969798942e-09,0.0,5.328058087960946e-11,1.2078203341152047e-46,2.6701628343940226e-41,6.311544550573101e-72,2.445807381128236e-52,2.3243612653020028e-36,4.1608263493475473e-07,0.0025008563358191764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.616666666666667,0.0140425535,0.0021553844982829615,4.518921572594323e-06,1.7121873180177315e-09,0.0,5.135232719382387e-11,9.96068458917249e-47,2.2212275791054635e-41,4.373909686384373e-72,1.774874139135327e-52,1.799475589173772e-36,3.7171564385078463e-07,0.002150492097526871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.633333333333333,0.0140425535,0.0018512732810765892,4.4816524034643156e-06,1.683985594416197e-09,0.0,4.949380023476928e-11,8.214275575766794e-47,1.8477508995794405e-41,3.0310296645633526e-72,1.2879372030926646e-52,1.3930472608881783e-36,3.320301980643487e-07,0.001846457864995666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.65,0.0140425535,0.0015878485693744948,4.4446903779124105e-06,1.6562482539663457e-09,0.0,4.770248091221893e-11,6.773959555744968e-47,1.5370530592864659e-41,2.1003749497840154e-72,9.345525153029927e-53,1.0783591057204004e-36,2.965381311294459e-07,0.001583105636914718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.666666666666668,0.0140425535,0.001360067413939407,4.408032967036804e-06,1.6289676523523301e-09,0.0,4.5975941056689074e-11,5.586106367927699e-47,1.2785843547141093e-41,1.4554248717708232e-72,6.781015034527028e-53,8.347160106069784e-37,2.6480149388489824e-07,0.0013553929045348918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.683333333333334,0.0140425535,0.0011634421373565532,4.3716776627333955e-06,1.6021362710478246e-09,0.0,4.431184014137269e-11,4.606478988802513e-47,1.0635674024659609e-41,1.0084842610175201e-72,4.920030058741042e-53,6.460884211737626e-37,2.364274692902658e-07,0.0011588323857764185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.7,0.0140425535,0.0009939914982903361,4.335621977524946e-06,1.5757467152468872e-09,0.0,4.270792212212088e-11,3.798588950018939e-47,8.846994818409188e-42,6.98771008463394e-73,3.5696277956919547e-53,5.000611984942873e-37,2.1106379273976888e-07,0.000989443194065434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.716666666666665,0.0140425535,0.0008481938707783893,4.299863444391739e-06,1.5497917118289828e-09,0.0,4.116201239122946e-11,3.1323395894891437e-47,7.359048534168042e-42,4.841579894138244e-73,2.589764778960831e-53,3.870191425533621e-37,1.8839462871735913e-07,0.000843704021751556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.73333333333333,0.009361702,0.0007229428515589121,4.2643996166035725e-06,1.5242641073573817e-09,0.0,3.9672014840934703e-11,2.5829067784282155e-47,6.12128665333166e-42,3.3544849608412525e-73,1.8787975664056338e-53,2.9951593188974355e-37,1.6813685930246184e-07,0.0007185087511468839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.75,0.0140425535,0.0006155055696419879,4.229228067553134e-06,1.499156866110463e-09,0.0,3.823590903267442e-11,2.1298155736153348e-47,5.0916546648186716e-42,2.324080500897896e-73,1.3629565694377553e-53,2.317852022621495e-37,1.5003674425855732e-07,0.0006111247674374011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.766666666666666,0.009361702,0.000523483858573439,4.194346390590783e-06,1.4744630681454695e-09,0.0,3.685174746830893e-11,1.7561785114655536e-47,4.2351651722715976e-42,1.6101380231288023e-73,9.887044312481273e-54,1.7936177020252116e-37,1.3386691627196812e-07,0.0005191541339517606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.78333333333333,0.009361702,0.0004447783601265264,4.15975219886061e-06,1.4501759073939644e-09,0.0,3.5517652959631324e-11,1.448067257228226e-47,3.52271063183121e-42,1.1154798134737062e-73,7.17188726181128e-54,1.3878820407080542e-37,1.1942367839009858e-07,0.00044049769855571537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.8,0.009361702,0.00037755555562712256,4.125443125137896e-06,1.4262886897887263e-09,0.0,3.423181609263737e-11,1.193994270836188e-47,2.930075489294942e-42,7.727642893819909e-74,5.2021516969081685e-54,1.073875242480277e-37,1.0652457386820178e-07,0.0003733221274076106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.816666666666663,0.009361702,0.0003202176650694991,4.09141682166793e-06,1.4027948314213952e-09,0.0,3.299249278314102e-11,9.844852338671763e-48,2.4371142377521254e-42,5.353269922978685e-74,3.7732469467442754e-54,8.308713878623407e-38,9.500620149979368e-08,0.0003160298062590072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
