time,signal,fit_total,peak_1,peak_2,peak_3,peak_4,peak_5,peak_6,peak_7,peak_8,peak_9,peak_10,peak_11,peak_12
18.933333333333334,0.037446808,0.00018420091501544384,1.4698482068722816e-190,4.22188902868456e-20,6.844699474402921e-49,8.784399377039983e-38,2.423615624508355e-75,8.586724327156776e-54,1.7699054113839017e-38,3.656116634125126e-08,0.00018416435384910256,0.0,0.0,0.0
18.95,0.037446808,0.0001564780952879952,7.927660189533204e-191,3.935287706790931e-20,5.6222860633310154e-49,7.473784576080884e-38,1.6765349659841557e-75,6.276550042903286e-54,1.369292298555206e-38,3.251371706003059e-08,0.00015644558157093514,0.0,0.0,0.0
18.966666666666665,0.037446808,0.0001328102904925107,4.275783423641741e-191,3.668134022831724e-20,4.618113831368933e-49,6.358655765722236e-38,1.1597080687591424e-75,4.587736780908313e-54,1.0593069634726513e-38,2.8910880513951906e-08,0.00013278137961199673,0.0,0.0,0.0
18.98333333333333,0.037446808,0.00011262480536164545,2.3061338522055542e-191,3.419108915115825e-20,3.7932327312283604e-49,5.409863431464384e-38,8.021802765826188e-76,3.3532047841149973e-54,8.194588224980833e-39,2.5704233471743636e-08,0.00011259910112817368,0.0,0.0,0.0
19.0,0.037446808,9.542629129883633e-05,1.2438026175375477e-191,3.186982748138418e-20,3.115641834612283e-49,4.6026033570570497e-38,5.548589096449962e-76,2.4507883986085248e-54,6.338874924389045e-39,2.28505761591795e-08,9.540344072267712e-05,0.0,0.0,0.0
19.016666666666666,0.037446808,8.078690983195199e-05,6.708363246797191e-192,2.970609252800439e-20,2.5590499658779627e-49,3.9157690677759117e-38,3.837783557964963e-76,1.7911657429186673e-54,4.903171239529234e-39,2.031137486393011e-08,8.076659845708802e-05,0.0,0.0,0.0
19.03333333333333,0.037446808,6.833764176307882e-05,3.618093862966037e-192,2.7689198770513975e-20,2.101857296634242e-49,3.331400746147144e-38,2.6543963196410035e-76,1.3090312626113155e-54,3.7924674475182197e-39,1.805226329137756e-08,6.831958949978741e-05,0.0,0.0,0.0
19.05,0.037446808,5.7760626963908385e-05,1.9513772930778292e-192,2.5809185191728774e-20,1.726318521358426e-49,2.8342162522238057e-38,1.835855416818388e-76,9.56640169689979e-55,2.9332337660124026e-39,1.6042596566311426e-08,5.774458436734205e-05,0.0,0.0,0.0
19.066666666666663,0.037446808,4.878242798786731e-05,1.052448440498881e-192,2.4056766177991482e-20,1.4178552498857717e-49,2.4112120196814725e-38,1.2696927773463828e-76,6.99087638184825e-55,2.268566910346353e-39,1.4255052399340483e-08,4.8768172935467946e-05,0.0,0.0,0.0
19.08333333333333,0.037446808,4.11681189695316e-05,5.676211640524517e-193,2.2423285745237383e-20,1.1644910189500785e-49,2.051323419780688e-38,8.781047630072194e-77,5.108567209981092e-55,1.7544326595685798e-39,1.2665274498280092e-08,4.11554536950333e-05,0.0,0.0,0.0
