time,signal,fit_total,peak_1,peak_2,peak_3,peak_4,peak_5,peak_6,peak_7,peak_8,peak_9
25.28333333333333,0.018723404,6.035023915430221e-11,3.0803224202228054e-241,4.2408939300964935e-24,2.8399698463907565e-56,1.1367722980097486e-137,2.2590529565695522e-88,4.1977769111713666e-59,1.9747850141162868e-16,6.035004167579656e-11,0.0
25.3,0.018723404,5.276877819550112e-11,1.863463024218843e-241,4.023322858728872e-24,2.4676792032456502e-56,7.795648582755687e-138,1.7029028299283398e-88,3.4208021425822335e-59,1.8109239843090898e-16,5.276859710309867e-11,0.0
25.316666666666663,0.018723404,4.6135561073570056e-11,1.1273150493010394e-241,3.816912081882489e-24,2.1441820471885826e-56,5.3459702424914956e-138,1.283652516411443e-88,2.7876046768665627e-59,1.6606376648710952e-16,4.613539500979975e-11,0.0
25.33333333333333,0.018723404,4.033254529695914e-11,6.819770377950325e-242,3.6210892274223274e-24,1.8630846860510087e-56,3.6660327628353997e-138,9.676075623605241e-89,2.271585330410754e-59,1.5228033955533601e-16,4.033239301661596e-11,0.0
25.35,0.018723404,3.525630838881147e-11,4.125666533164538e-242,3.435311273142458e-24,1.618831054305263e-56,2.5139791859074722e-138,7.293654949257099e-89,1.8510646297733628e-59,1.396391196922636e-16,3.5256168749688343e-11,0.0
25.366666666666667,0.018723404,3.081624708202803e-11,2.4958496208928463e-242,3.259063042036001e-24,1.4065930003731762e-56,1.7239416172756006e-138,5.4977548454958145e-89,1.508373102420949e-59,1.2804561335411095e-16,3.0816119036411417e-11,0.0
25.383333333333333,0.018723404,2.6932997003530387e-11,1.5098806878741442e-242,3.0918557746955196e-24,1.2221749410502754e-56,1.1821674038477953e-138,4.143999906074881e-89,1.2291097404463877e-59,1.1741313051610731e-16,2.6932879590396778e-11,0.0
25.4,0.018723404,2.353704602701527e-11,9.134121175014697e-243,2.93322577489273e-24,1.0619310020527203e-56,8.106454810208002e-139,3.1235490377991627e-89,1.0015375559885228e-59,1.0766214143993916e-16,2.3536938364870897e-11,0.0
25.416666666666668,0.018723404,2.056751771264754e-11,5.525744884048644e-243,2.7827331245856854e-24,9.226930099042561e-57,5.558767641374073e-139,2.3543507201579887e-89,8.160908899417592e-60,9.871968635742211e-17,2.05674189929584e-11,0.0
25.433333333333334,0.018723404,1.7971104103265413e-11,3.342834033099575e-243,2.63996046479579e-24,8.017079143724896e-57,3.811725818091281e-139,1.7745500047808152e-89,6.649738175914128e-60,9.051883372631591e-17,1.7971013584429046e-11,0.0
25.45,0.018723404,1.5701129655712315e-11,2.0222680626088898e-243,2.5045118389784338e-24,6.96583406650159e-57,2.6137279049637487e-139,1.3375178644102248e-89,5.418328119298649e-60,8.299818306993984e-17,1.570104665752674e-11,0.0
25.466666666666665,0.018723404,1.3716730293650248e-11,1.2233833197394233e-243,2.3760115956849375e-24,6.052406601226583e-57,1.7922339194031686e-139,1.0081037293195946e-89,4.414899373415076e-60,7.610140873908918e-17,1.3716654192239133e-11,0.0
25.48333333333333,0.018723404,1.1982133510438463e-11,7.40093023053627e-244,2.2541033474762538e-24,5.258732610524207e-57,1.2289228425258499e-139,7.5981024586681825e-90,3.5972538333234727e-60,6.977684123474645e-17,1.1982063733594974e-11,0.0
25.5,0.018723404,1.0466027159116956e-11,4.477236020853801e-244,2.1384489832060066e-24,4.5691151861245266e-57,8.426556881818144e-140,5.726633347206565e-90,2.9310021622303313e-60,6.397708300562567e-17,1.0465963182031813e-11,0.0
25.516666666666666,0.018723404,9.14100606907565e-12,2.7085296375340524e-244,2.028727730937151e-24,3.9699144982214005e-57,5.777917304465851e-140,4.316064556767246e-90,2.3881191280229022e-60,5.865865588759417e-17,9.140947410417733e-12,0.0
25.53333333333333,0.018723404,7.983086950241625e-12,1.6385402691179312e-244,1.9246352688970514e-24,3.4492782716802753e-57,3.9617596190709755e-140,3.252900815493032e-90,1.9457661445141555e-60,5.378167758427797e-17,7.983033168562116e-12,0.0
25.55,0.018723404,6.971283207297988e-12,9.912439973538577e-245,1.825882882009208e-24,2.996907568498266e-57,2.7164427952537904e-140,2.4515912340370074e-90,1.5853316075595897e-60,4.930956480149638e-17,6.9712338977313604e-12,0.0
25.566666666666663,0.0140425535,6.087232307640776e-12,5.996584335453399e-245,1.732196661665202e-24,2.603853252567372e-57,1.8625530835187352e-140,1.847649806329244e-90,1.291648750465683e-60,4.5208760843981896e-17,6.087187098878199e-12,0.0
25.58333333333333,0.0140425535,5.31486924437147e-12,3.6276655932924335e-245,1.6433167465205594e-24,2.262339118241528e-57,1.277063276281541e-140,1.3924693287014365e-90,1.0523581891715724e-60,4.144848566263871e-17,5.314827795884164e-12,0.0
25.6,0.0140425535,4.640140424455978e-12,2.1945752174316167e-245,1.5589966022122123e-24,1.9656081904075552e-57,8.756122815036145e-141,1.0494119482365886e-90,8.573883974950428e-61,3.800050650574356e-17,4.640102423947913e-12,0.0
25.616666666666667,0.0140425535,4.050753005305496e-12,1.327619491482934e-245,1.4790023380023176e-24,1.7077891610595283e-57,6.003533696197731e-141,7.908621194109132e-91,6.985323005758038e-61,3.483892747899918e-17,4.050718166376538e-12,0.0
25.633333333333333,0.0140425535,3.5359553120118794e-12,8.031500562032096e-246,1.4031120584553284e-24,1.483780324818028e-57,4.116212145368504e-141,5.960050784210089e-91,5.6910220788209016e-61,3.193999645854104e-17,3.535923372014018e-12,0.0
25.65,0.0140425535,3.086344502424122e-12,4.858695624126859e-246,1.3311152483534513e-24,1.2891487212403958e-57,2.822176980150026e-141,4.4915224624457977e-91,4.6364859477903904e-61,2.928192792877656e-17,3.086315220494862e-12,0.0
25.666666666666668,0.018723404,2.6936981171029372e-12,2.939291221588853e-246,1.2628121891459468e-24,1.1200424919443765e-57,1.9349352992843694e-141,3.384789262312611e-91,3.777309214899374e-61,2.684474043418968e-17,2.6936712723612402e-12,0.0
25.683333333333334,0.018723404,2.3508265638300216e-12,1.7781380162295953e-246,1.1980134053164362e-24,9.731147214496952e-58,1.3266133585620936e-141,2.550727999162243e-91,3.077308626592828e-61,2.461010744195534e-17,2.3508019537213817e-12,0.0
25.7,0.018723404,2.0514439486705594e-12,1.0756927515012436e-246,1.1365391391342544e-24,8.454572573587869e-58,9.095320554061202e-142,1.9221670736115265e-91,2.5070010121904685e-61,2.2561220511040463e-17,2.051421387448912e-12,0.0
25.716666666666665,0.018723404,1.7900549837007026e-12,6.50745154002589e-247,1.0782188523351643e-24,7.345432025329252e-58,6.2357312219804695e-142,1.4484803243037478e-91,2.042362915319386e-61,2.0682663754242437e-17,1.79003430103587e-12,0.0
25.73333333333333,0.018723404,1.5618559807606644e-12,3.936711318156438e-247,1.0228907533509307e-24,6.381769431501958e-58,4.275161330151737e-142,1.0915121202483175e-91,1.6638197969077892e-61,1.896029866289835e-17,1.5618370204609785e-12,0.0
25.75,0.018723404,1.3626481857044807e-12,2.3815303516294088e-247,9.704013487780915e-25,5.5445072534307835e-58,2.9309835471542085e-142,8.225059217439119e-92,1.3554223300955316e-61,1.7381158440491847e-17,1.3626308045450698e-12,0.0
