time,signal,fit_total,peak_1,peak_2,peak_3,peak_4
1.2833333333333334,0.13106383,0.1252844284957792,0.1252844284957792,0.0,0.0,0.0
1.3,0.14042553,0.13712534147387612,0.13712534147387612,0.0,0.0,0.0
1.3166666666666669,0.14978723,0.14822079572336727,0.14822079572336727,0.0,0.0,0.0
1.3333333333333333,0.15914893,0.15838525374385173,0.15838525374385173,0.0,0.0,0.0
1.35,0.16851063,0.16746564859276875,0.16746564859276875,0.0,0.0,0.0
1.3666666666666667,0.17319149,0.1753432312335508,0.1753432312335508,0.0,0.0,0.0
1.3833333333333333,0.17787234,0.18193388146261835,0.18193388146261835,0.0,0.0,0.0
1.4,0.18723404,0.1871871198503135,0.1871871198503135,0.0,0.0,0.0
1.4166666666666667,0.19191489,0.19108407546541228,0.19108407546541228,0.0,0.0,0.0
1.4333333333333331,0.19191489,0.19363466382816066,0.19363466382816066,0.0,0.0,0.0
1.45,0.19659574,0.1948742160268942,0.1948742160268942,0.0,0.0,0.0
1.4666666666666666,0.19659574,0.1948597772994413,0.1948597772994413,0.0,0.0,0.0
1.4833333333333334,0.19659574,0.1936662651234964,0.1936662651234964,0.0,0.0,0.0
1.5,0.19191489,0.19138264586014508,0.19138264586014508,0.0,0.0,0.0
1.5166666666666666,0.18723404,0.18810825751317442,0.18810825751317442,0.0,0.0,0.0
1.5333333333333334,0.18255319,0.18394937588868865,0.18394937588868865,0.0,0.0,0.0
1.55,0.17787234,0.17901609353980472,0.17901609353980472,0.0,0.0,0.0
1.5666666666666669,0.17319149,0.17341955610271656,0.17341955610271656,0.0,0.0,0.0
1.5833333333333333,0.16851063,0.16726957936441778,0.16726957936441778,0.0,0.0,0.0
1.6,0.15914893,0.16067265276566786,0.16067265276566786,0.0,0.0,0.0
1.6166666666666667,0.15446809,0.15373032094757524,0.15373032094757524,0.0,0.0,0.0
1.6333333333333333,0.14510638,0.14653792416489606,0.14653792416489606,0.0,0.0,0.0
1.65,0.14042553,0.13918367058931735,0.13918367058931735,0.0,0.0,0.0
1.6666666666666667,0.13106383,0.13174800833527656,0.13174800833527656,0.0,0.0,0.0
1.6833333333333331,0.12170213,0.1243032620630152,0.1243032620630152,0.0,0.0,0.0
1.7,0.11702128,0.11691349785634705,0.11691349785634705,0.0,0.0,0.0
1.7166666666666666,0.10765957,0.10963458036461657,0.10963458036461657,0.0,0.0,0.0
1.7333333333333334,0.09829787,0.10251438760014589,0.10251438760014589,0.0,0.0,0.0
1.75,0.09361702,0.0955931509932555,0.0955931509932555,0.0,0.0,0.0
1.7666666666666666,0.084255315,0.08890389106715185,0.08890389106715185,0.0,0.0,0.0
1.7833333333333334,0.079574466,0.08247292218678057,0.08247292218678057,0.0,0.0,0.0
1.8,0.07021277,0.07632040308111064,0.07632040308111064,0.0,0.0,0.0
1.8166666666666669,0.06553192,0.0704609130961606,0.0704609130961606,0.0,0.0,0.0
1.8333333333333333,0.060851064,0.06490403729839272,0.06490403729839272,0.0,0.0,0.0
1.85,0.056170214,0.059654946535814775,0.059654946535814775,0.0,0.0,0.0
1.8666666666666667,0.05148936,0.054714961322848976,0.054714961322848976,0.0,0.0,0.0
1.8833333333333333,0.042127658,0.05008209091088788,0.05008209091088788,0.0,0.0,0.0
1.9,0.037446808,0.045751541122286105,0.045751541122286105,0.0,0.0,0.0
1.9166666666666667,0.03276596,0.041716186457295204,0.041716186457295204,0.0,0.0,0.0
1.9333333333333331,0.028085107,0.037967003637194775,0.037967003637194775,0.0,0.0,0.0
1.95,0.028085107,0.03449346513600943,0.03449346513600943,0.0,0.0,0.0
1.9666666666666663,0.023404256,0.03128389239629936,0.03128389239629936,0.0,0.0,0.0
1.9833333333333332,0.018723404,0.02832576934333601,0.02832576934333601,0.0,0.0,0.0
2.0,0.018723404,0.02560601753009748,0.02560601753009748,0.0,0.0,0.0
2.0166666666666666,0.0140425535,0.0231112347870103,0.0231112347870103,0.0,0.0,0.0
2.033333333333333,0.0140425535,0.020827899638992668,0.020827899638992668,0.0,0.0,0.0
2.05,0.009361702,0.018742544010850654,0.018742544010850654,0.0,0.0,0.0
2.066666666666667,0.009361702,0.01684189689169842,0.01684189689169842,0.0,0.0,0.0
2.083333333333333,0.004680851,0.01511300168931486,0.01511300168931486,0.0,0.0,0.0
2.1,0.004680851,0.01354330999374729,0.01354330999374729,0.0,0.0,0.0
2.1166666666666667,0.004680851,0.012120754401582048,0.012120754401582048,0.0,0.0,0.0
2.1333333333333333,0.004680851,0.010833802941673966,0.010833802941673966,0.0,0.0,0.0
2.15,0.0,0.009671497501424455,0.009671497501424455,0.0,0.0,0.0
2.1666666666666665,0.0,0.008623478489768882,0.008623478489768882,0.0,0.0,0.0
2.183333333333333,0.0,0.0076799977970951035,0.0076799977970951035,0.0,0.0,0.0
2.2,0.0,0.006831921930078716,0.006831921930078716,0.0,0.0,0.0
2.216666666666667,0.0,0.00607072701627381,0.00607072701627381,0.0,0.0,0.0
2.2333333333333334,0.0,0.005388487193459779,0.005388487193459779,0.0,0.0,0.0
2.25,-0.004680851,0.004777857725428989,0.004777857725428989,0.0,0.0,0.0
2.2666666666666666,-0.004680851,0.004232054021452598,0.004232054021452598,0.0,0.0,0.0
2.283333333333333,-0.004680851,0.0037448275827124578,0.0037448275827124578,0.0,0.0,0.0
2.3,-0.004680851,0.0033104397565608228,0.0033104397565608228,0.0,0.0,0.0
2.316666666666667,-0.004680851,0.0029236340491043985,0.0029236340491043985,0.0,0.0,0.0
2.333333333333333,-0.004680851,0.002579607628454833,0.002579607628454833,0.0,0.0,0.0
2.35,-0.009361702,0.0022739825448845003,0.0022739825448845003,0.0,0.0,0.0
2.3666666666666667,-0.009361702,0.00200277709968683,0.00200277709968683,0.0,0.0,0.0
2.3833333333333333,-0.009361702,0.0017623777112031082,0.0017623777112031082,0.0,0.0,0.0
2.4,-0.009361702,0.0015495115535660712,0.0015495115535660712,0.0,0.0,0.0
2.4166666666666665,-0.009361702,0.001361220180469252,0.001361220180469252,0.0,0.0,0.0
2.433333333333333,-0.009361702,0.0011948342919057139,0.0011948342919057139,0.0,0.0,0.0
2.45,-0.009361702,0.0010479497555208029,0.0010479497555208029,0.0,0.0,0.0
2.466666666666667,-0.009361702,0.0009184049551899206,0.0009184049551899206,0.0,0.0,0.0
2.4833333333333334,-0.009361702,0.0008042595068858701,0.0008042595068858701,0.0,0.0,0.0
2.5,-0.009361702,0.0007037743551004463,0.0007037743551004463,0.0,0.0,0.0
2.5166666666666666,-0.009361702,0.0006153932413328043,0.0006153932413328043,0.0,0.0,0.0
2.533333333333333,-0.009361702,0.0005377255188054991,0.0005377255188054991,0.0,0.0,0.0
2.55,-0.009361702,0.00046953027402188067,0.00046953027402188067,0.0,0.0,0.0
2.566666666666667,-0.009361702,0.0004097017054932782,0.0004097017054932782,0.0,0.0,0.0
2.583333333333333,-0.009361702,0.00035725570245200515,0.00035725570245200515,0.0,0.0,0.0
2.6,-0.009361702,0.00031131756118869586,0.00031131756118869586,0.0,0.0,0.0
2.6166666666666667,-0.009361702,0.00027111077342127827,0.00027111077342127827,0.0,0.0,0.0
2.6333333333333333,-0.009361702,0.0002359468194754211,0.0002359468194754211,0.0,0.0,0.0
2.65,-0.009361702,0.00020521589873340372,0.00020521589873340372,0.0,0.0,0.0
2.6666666666666665,-0.009361702,0.00017837853052996954,0.00017837853052996954,0.0,0.0,0.0
2.683333333333333,-0.009361702,0.00015495796021623947,0.00015495796021623947,0.0,0.0,0.0
2.7,-0.009361702,0.00013453330728478195,0.00013453330728478195,0.0,0.0,0.0
2.716666666666667,-0.009361702,0.0001167333950884915,0.0001167333950884915,0.0,0.0,0.0
2.7333333333333334,-0.009361702,0.00010123120465670342,0.00010123120465670342,0.0,0.0,0.0
2.75,-0.009361702,8.773889830078962e-05,8.773889830078962e-05,0.0,0.0,0.0
2.7666666666666666,-0.009361702,7.60033620148922e-05,7.60033620148922e-05,0.0,0.0,0.0
2.783333333333333,-0.009361702,6.580221903975994e-05,6.580221903975994e-05,0.0,0.0,0.0
2.8,-0.009361702,5.6940270307930865e-05,5.6940270307930865e-05,0.0,0.0,0.0
2.816666666666667,-0.009361702,4.924632077892676e-05,4.924632077892676e-05,0.0,0.0,0.0
2.833333333333333,-0.009361702,4.257035386677311e-05,4.257035386677311e-05,0.0,0.0,0.0
2.85,-0.009361702,3.678101923141333e-05,3.678101923141333e-05,0.0,0.0,0.0
2.8666666666666667,-0.009361702,3.176340213062927e-05,3.176340213062927e-05,0.0,0.0,0.0
2.8833333333333333,-0.009361702,2.7417045296484163e-05,2.7417045296484163e-05,0.0,0.0,0.0
2.9,-0.009361702,2.365419690204354e-05,2.365419690204354e-05,0.0,0.0,0.0
2.9166666666666665,-0.009361702,2.0398260616356526e-05,2.0398260616356526e-05,0.0,0.0,0.0
2.933333333333333,-0.009361702,1.7582426008099404e-05,1.7582426008099404e-05,0.0,0.0,0.0
2.95,-0.009361702,1.5148459653250588e-05,1.5148459653250588e-05,0.0,0.0,0.0
2.966666666666667,-0.009361702,1.3045639234147294e-05,1.3045639234147294e-05,0.0,0.0,0.0
