time,signal,fit_total,peak_1,peak_2
14.183333333333334,0.0140425535,3.9625999572822117e-16,1.6636443160503754e-53,3.9625999572822117e-16
14.2,0.0140425535,2.9782360283461036e-16,1.3972694408143967e-53,2.9782360283461036e-16
14.216666666666669,0.0140425535,2.2378998795524097e-16,1.1735340124766402e-53,2.2378998795524097e-16
14.233333333333333,0.009361702,1.6812250954106289e-16,9.85614427480968e-54,1.6812250954106289e-16
14.25,0.009361702,1.2627452533884182e-16,8.277787696604666e-54,1.2627452533884182e-16
14.266666666666667,0.009361702,9.482247300489509e-17,6.952122025312707e-54,9.482247300489509e-17
14.283333333333331,0.009361702,7.118908824158475e-17,5.838702810718134e-54,7.118908824158475e-17
14.3,0.009361702,5.3434673079066475e-17,4.903557199707978e-54,5.3434673079066475e-17
14.316666666666666,0.009361702,4.009972496215565e-17,4.1181486854926124e-54,4.009972496215565e-17
14.333333333333334,0.009361702,3.008631973169536e-17,3.458507418390115e-54,3.008631973169536e-17
14.35,0.009361702,2.2568728122340294e-17,2.904499608322573e-54,2.2568728122340294e-17
14.366666666666667,0.009361702,1.6926078286544966e-17,2.4392137799359864e-54,1.6926078286544966e-17
14.383333333333333,0.009361702,1.2691639599836151e-17,2.048445196015438e-54,1.2691639599836151e-17
14.4,0.009361702,9.514634557959761e-18,1.7202627515771795e-54,9.514634557959761e-18
14.416666666666666,0.009361702,7.131491129005444e-18,1.4446451504432814e-54,7.131491129005444e-18
14.433333333333334,0.004680851,5.3442070731719635e-18,1.2131752844810093e-54,5.3442070731719635e-18
14.45,0.004680851,4.004070708637766e-18,1.0187835071063227e-54,4.004070708637766e-18
14.466666666666669,0.004680851,2.9994149267402338e-18,8.555319809303512e-55,2.9994149267402338e-18
14.483333333333333,0.004680851,2.2464073764581885e-18,7.184335298267031e-55,2.2464073764581885e-18
14.5,0.004680851,1.6821256724869525e-18,6.032994762167344e-55,1.6821256724869525e-18
14.516666666666667,0.004680851,1.2593518981713262e-18,5.066118269571042e-55,1.2593518981713262e-18
14.533333333333331,0.004680851,9.426604289626273e-19,4.254159127034222e-55,9.426604289626273e-19
14.55,0.004680851,7.054784118333415e-19,3.5723020856796064e-55,7.054784118333415e-19
14.566666666666666,0.004680851,5.278775702138047e-19,2.9997058723507217e-55,5.278775702138047e-19
14.583333333333334,0.004680851,3.949157544619206e-19,2.5188669536229983e-55,3.949157544619206e-19
14.6,0.004680851,2.953916475872073e-19,2.1150851345935233e-55,2.953916475872073e-19
14.616666666666667,0.004680851,2.2090990299076757e-19,1.776014697337945e-55,2.2090990299076757e-19
14.633333333333333,0.004680851,1.6517947892736964e-19,1.4912873906820303e-55,1.6517947892736964e-19
14.65,0.004680851,1.234871116663066e-19,1.2521957727945122e-55,1.234871116663066e-19
14.666666666666666,0.004680851,9.230229495191923e-20,1.0514272477350846e-55,9.230229495191923e-20
14.683333333333334,0.004680851,6.898098210334115e-20,8.828406824771173e-56,6.898098210334115e-20
14.7,0.004680851,5.154338393359916e-20,7.412787891240653e-56,5.154338393359916e-20
14.716666666666669,0.004680851,3.850736712659104e-20,6.224105475733712e-56,3.850736712659104e-20
14.733333333333333,0.004680851,2.8763565640825304e-20,5.225988599680493e-56,2.8763565640825304e-20
14.75,0.0,2.148177988593343e-20,4.387893978035404e-56,2.148177988593343e-20
14.766666666666667,0.0,1.6040839147255097e-20,3.684172489757676e-56,1.6040839147255097e-20
14.783333333333331,0.0,1.1976055923028232e-20,3.0932851504687494e-56,1.1976055923028232e-20
14.8,0.0,8.93986739290218e-21,2.597144651180533e-56,8.93986739290218e-21
14.816666666666666,0.0,6.672360160278378e-21,2.1805623582719513e-56,6.672360160278378e-21
14.833333333333334,0.0,4.9792006827859244e-21,1.830783888090907e-56,4.9792006827859244e-21
14.85,0.0,3.715113811500158e-21,1.5370990727654996e-56,3.715113811500158e-21
14.866666666666667,0.004680851,2.771516992971764e-21,1.2905144043900897e-56,2.771516992971764e-21
14.883333333333333,0.0,2.0672665621076346e-21,1.0834779519491304e-56,2.0672665621076346e-21
14.9,0.0,1.5417341732201895e-21,9.096483472798913e-57,1.5417341732201895e-21
14.916666666666666,0.0,1.1496275638186048e-21,7.637007819081231e-57,1.1496275638186048e-21
14.933333333333334,0.0,8.571168759896603e-22,6.411640867426589e-57,8.571168759896603e-22
14.95,0.0,6.389379507833027e-22,5.38283915856857e-57,6.389379507833027e-22
14.966666666666669,0.0,4.762265759971456e-22,4.519078528647302e-57,4.762265759971456e-22
14.983333333333333,0.0,3.5489952095466144e-22,3.793889280411153e-57,3.5489952095466144e-22
15.0,0.0,2.644445199218451e-22,3.185045967642662e-57,2.644445199218451e-22
15.016666666666667,0.0,1.9701605885011623e-22,2.6738870223967003e-57,1.9701605885011623e-22
15.033333333333331,0.0,1.467597952763248e-22,2.2447434220531183e-57,1.467597952763248e-22
15.05,0.0,1.0930788548390553e-22,1.8844589253304075e-57,1.0930788548390553e-22
15.066666666666666,0.0,8.140204575202426e-23,1.58198720495226e-57,8.140204575202426e-23
15.083333333333334,0.0,6.061206423537374e-23,1.3280535550371843e-57,6.061206423537374e-23
15.1,0.0,4.5125627234782364e-23,1.1148708252534434e-57,4.5125627234782364e-23
15.116666666666667,0.0,3.3591417910181814e-23,9.359008915948707e-58,3.3591417910181814e-23
15.133333333333333,-0.004680851,2.500200332889628e-23,7.856543659312127e-58,2.500200332889628e-23
15.15,-0.004680851,1.860643388539957e-23,6.595224157657e-58,1.860643388539957e-23
15.166666666666666,-0.004680851,1.3845027131977973e-23,5.536355476199205e-58,1.3845027131977973e-23
15.183333333333334,-0.004680851,1.030071267060382e-23,4.6474503214557794e-58,1.030071267060382e-23
15.2,-0.004680851,7.662738190797131e-24,3.901233416318477e-58,7.662738190797131e-24
15.216666666666669,-0.004680851,5.699600377209729e-24,3.2748055219151025e-58,5.699600377209729e-24
15.233333333333333,-0.004680851,4.238859063330896e-24,2.7489415134208417e-58,4.238859063330896e-24
15.25,-0.004680851,3.152086598767408e-24,2.307501018726442e-58,3.152086598767408e-24
15.266666666666667,-0.004680851,2.343647725467103e-24,1.9369335734065372e-58,2.343647725467103e-24
15.283333333333331,-0.004680851,1.7423363062859746e-24,1.6258631380141537e-58,1.7423363062859746e-24
15.3,-0.004680851,1.2951424137584477e-24,1.3647392527988628e-58,1.2951424137584477e-24
15.316666666666666,-0.004680851,9.626077929461215e-25,1.1455441447473003e-58,9.626077929461215e-25
15.333333333333334,-0.004680851,7.153654221935428e-25,9.615468147473527e-59,7.153654221935428e-25
15.35,-0.004680851,5.315616619939134e-25,8.07096571058873e-59,5.315616619939134e-25
15.366666666666667,-0.004680851,3.949361596981834e-25,6.774496831155992e-59,3.949361596981834e-25
15.383333333333333,-0.004680851,2.933918806214268e-25,5.686238439290299e-59,2.933918806214268e-25
15.4,-0.004680851,2.179303038098426e-25,4.772759810362845e-59,2.179303038098426e-25
15.416666666666666,-0.004680851,1.6185864179069584e-25,4.005996710840126e-59,1.6185864179069584e-25
15.433333333333334,-0.004680851,1.2019967176859597e-25,3.3623901364663156e-59,1.2019967176859597e-25
15.45,-0.004680851,8.925245652603786e-26,2.8221632411510315e-59,8.925245652603786e-26
15.466666666666669,-0.004680851,6.626542089116278e-26,2.3687142888935504e-59,6.626542089116278e-26
