time,signal,fit_total,peak_1,peak_2,peak_3,peak_4,peak_5,peak_6,peak_7,peak_8,peak_9,peak_10,peak_11
18.83333333333333,0.018723404,0.12021319743021977,0.0002670757335841856,9.095005466065511e-05,5.829579047715667e-75,2.6844782997803125e-18,0.0240241842692263,0.02409914241536406,0.020967331900429403,0.019634794058489453,0.01052153067596208,0.020608188322503617,0.0
18.85,0.018723404,0.11934876256860263,0.00026510736505095224,9.02269355979631e-05,4.0178417026992133e-75,2.3156875670093457e-18,0.023927259333072024,0.02399758249329653,0.020845978649175523,0.01950474163281497,0.01022739635467837,0.0204904698049163,0.0
18.866666666666667,0.018723404,0.11849044807806874,0.0002631531996549264,8.950952546518604e-05,2.769078848821267e-75,1.9974686132139112e-18,0.023829965210016225,0.02389568023341044,0.02072484319359323,0.01937517696630099,0.00993949405038929,0.020372625699238443,0.0
18.883333333333333,0.018723404,0.11763833609403046,0.0002612131379417527,8.87977796174769e-05,1.9083795064727502e-75,1.7228997749991053e-18,0.023732320771306197,0.02379345558376204,0.02060393871491889,0.01924611000220779,0.009657810662165171,0.02025468944211115,0.0
18.9,0.018723404,0.11679249599334446,0.00025928708112238564,8.809165375449118e-05,1.315167703207254e-75,1.4860048642751602e-18,0.023634344462130207,0.02369092800934406,0.020483277909706225,0.01911755015764848,0.00938232386484931,0.020136692854789286,0.0
18.916666666666668,0.018723404,0.11595298529022023,0.00025737493106896703,8.739110391778007e-05,9.063262177002593e-76,1.2816242874762564e-18,0.023536054311244295,0.023588116503934123,0.020362873006152,0.01898950634629732,0.009113002857893269,0.020018666229712476,0.0
18.933333333333334,0.018723404,0.11511985048097162,0.00025547659031073246,8.669608648820417e-05,6.245612205859315e-76,1.1053036947915184e-18,0.023437467940338796,0.0234850396015927,0.0202427357797782,0.018861986999965143,0.00884980907112774,0.019900638411370086,0.0
18.95,0.0140425535,0.114293127840211,0.0002535919620299309,8.600655818336357e-05,4.303805120467702e-76,9.531977804489515e-19,0.023338602573152557,0.023381715387823476,0.02012287756850099,0.018735000089108902,0.008592696829499258,0.019782636871912517,0.0
18.966666666666665,0.0140425535,0.11347284417097267,0.00025172095005777457,8.532247605504954e-05,2.9656325404190485e-76,8.219871771665093e-19,0.023239475044344336,0.023278161510408835,0.020003309287115942,0.018608553142338925,0.008341613978731255,0.019664687781920546,0.0
18.98333333333333,0.0140425535,0.11265901751112489,0.0002498634588704039,8.464379748671331e-05,2.0434747831329998e-76,7.088066664613048e-19,0.023140101808128834,0.023174395189931946,0.019884041441226505,0.01848265326498183,0.008096502473792937,0.019546816076705713,0.0
19.0,0.0140425535,0.11185165779832446,0.00024801939358487794,8.3970480190954e-05,1.4080188774558496e-76,6.111831674515435e-19,0.023040498946685525,0.023070433229996985,0.019765084140641685,0.018357307156753936,0.007857298931988582,0.019429045518481923,0.0
19.016666666666666,0.018723404,0.11105076749565906,0.0002461886599551854,8.330248220702513e-05,9.701412439577722e-77,5.269821751632847e-19,0.02294068217834775,0.022966292027158306,0.0196464471122674,0.018232521128596024,0.007623935152409375,0.01931139875471801,0.0
19.03333333333333,0.018723404,0.11025634218001827,0.00024437116436827356,8.263976189835866e-05,6.684190224626913e-77,4.543614995571415e-19,0.02284066686557908,0.022861987580568635,0.0195281397125143,0.018108301118716558,0.007396338603419443,0.019193897372953624,0.0
19.05,0.0140425535,0.10946837109514246,0.00024256681384010443,8.198227795010805e-05,4.6052161693411045e-77,3.9173131231876073e-19,0.022740468022744098,0.022757535501356615,0.019410170939244308,0.01798465270788818,0.0071744328797819735,0.019076561952337055,0.0
19.066666666666663,0.0140425535,0.10868683767120133,0.0002407755160117284,8.132998936671004e-05,3.17277060471424e-77,3.377196431981428e-19,0.0226401003236803,0.022652951021742907,0.01929254944327635,0.01786158113403858,0.006958138130963755,0.018959412112121005,0.0
19.08333333333333,0.0140425535,0.10791172001266428,0.00023899717914537723,8.068285546946157e-05,2.1858220513511328e-77,2.9114258418426553e-19,0.022539578109076877,0.022548249003903672,0.019175283539470477,0.01773909130617414,0.00674737146209201,0.01884246655733226,0.0
19.1,0.0140425535,0.10714299135614733,0.00023723171212058263,8.004083589411787e-05,1.5058387018781723e-77,2.509785605261875e-19,0.022438915393667422,0.022443443948590772,0.019058381217409767,0.017617187817673335,0.006542047308977014,0.018725743121814305,0.0
19.116666666666667,0.0140425535,0.1063806204998324,0.00023547902443031587,7.94038905885073e-05,1.0373604191181794e-77,2.1634611468928545e-19,0.022338125873241826,0.02233855000351649,0.018941850151696863,0.017495874958983273,0.0063420777885506065,0.018609258808824525,0.0
19.133333333333333,0.0140425535,0.10562457220597898,0.00023373902617714073,7.877197981016158e-05,7.146090346239092e-78,1.8648472461189414e-19,0.022237222931482805,0.0222335809715106,0.018825697711881764,0.01737515672975086,0.006147373026012733,0.01849302982935292,0.0
19.15,0.0140425535,0.10487480757798137,0.00023201162806939699,7.81450641239662e-05,4.92260497939515e-78,1.6073824269798898e-19,0.022136219646633277,0.02212855031845804,0.018709930972037353,0.017255036850419264,0.005957841459922899,0.01837707163831718,0.0
19.166666666666668,0.0140425535,0.10413128441334467,0.00023029674141739797,7.752310439982694e-05,3.390854613424736e-78,1.385405982253387e-19,0.02203512879799912,0.02202347118102399,0.018594556719997005,0.017135518773316816,0.005773390126415412,0.018261398968775096,0.0
19.183333333333334,0.0140425535,0.10339395753389236,0.00022859427812965422,7.690606181035439e-05,2.335667910750652e-78,1.1940345446154366e-19,0.02193396287229272,0.02191835637417367,0.018479581466268956,0.01701660569326518,0.005593924923666383,0.018146025864285445,0.0
