time,signal,fit_total,peak_1,peak_2,peak_3,peak_4,peak_5,peak_6,peak_7,peak_8,peak_9,peak_10
16.85,-0.018723404,0.0022056831599971075,0.00010318851810106056,0.00031314270852911903,0.0017728629495169848,5.166129245838387e-62,1.648898384994317e-05,1.052577758197182e-47,3.0938062933286613e-46,6.105493271552762e-45,1.0085656242461368e-39,0.0
16.866666666666667,-0.018723404,0.002190689126451563,0.00010236770583171556,0.0003108141163764635,0.0017611647534807834,4.05219849123265e-62,1.6342550762600742e-05,8.62734780137958e-48,2.535917605346123e-46,5.004730904356962e-45,7.355957740975909e-40,0.0
16.883333333333333,-0.018723404,0.0021757925726415893,0.000101553370327342,0.0003085024453803287,0.0017495393241869837,3.178395642784708e-62,1.619743274693519e-05,7.071301529945558e-48,2.0786243288326855e-46,4.1024138387806255e-45,5.364727259371238e-40,0.0
16.9,-0.018723404,0.0021609929084601795,0.00010074546105618685,0.00030620757673504245,0.0017379862528495269,2.492969872384458e-62,1.605361781942366e-05,5.795892793901995e-48,1.703788669834854e-46,3.362768532946886e-45,3.912276837696841e-40,0.0
16.916666666666668,-0.018723404,0.0021462895469264716,9.994392787422495e-05,0.00030392939242363605,0.001726505132520748,1.9553205067607315e-62,1.5911094107862498e-05,4.750510395699535e-48,1.396542971156294e-46,2.7564699101216326e-45,2.8528909294424997e-40,0.0
16.933333333333334,-0.018723404,0.0021316819041740935,9.914872102226129e-05,0.0003016677752131354,0.0017150955580883909,1.5335952537648359e-62,1.576984985030629e-05,3.89367006564294e-48,1.1447001605297926e-46,2.2594790447065263e-45,2.0802453761199037e-40,0.0
16.95,-0.018723404,0.0021171693994394506,9.835979112305358e-05,0.0002994226086498651,0.0017037571262725148,1.2028056417546182e-62,1.562987339401718e-05,3.19136865340167e-48,9.382704789334567e-47,1.8520903379285e-45,1.5167636678854533e-40,0.0
16.966666666666665,-0.018723404,0.002102751455050017,9.757708917845575e-05,0.0002971937770547834,0.0016924894356223532,9.433483216744027e-63,1.5491153194424842e-05,2.6157350828065984e-48,7.690653308046328e-47,1.5181504283290995e-45,1.1058478289715911e-40,0.0
16.983333333333334,-0.018723404,0.002088427496412608,9.68005665665819e-05,0.0002949811655188316,0.001681292086513098,7.398448475335546e-63,1.5353677814096487e-05,2.1439245621746303e-48,6.303725511870938e-47,1.2444178860027258e-45,8.062079338017085e-41,0.0
17.0,-0.018723404,0.0020741969520016576,9.603017503899128e-05,0.0002927846598983122,0.001670164681142637,5.802313602378771e-63,1.5217435921717174e-05,1.7572121895460122e-48,5.166902157164256e-47,1.0200383173416093e-45,5.877236334272808e-41,0.0
17.016666666666666,-0.018723404,0.002060059253347431,9.526586671789113e-05,0.0002906041468102796,0.0016591068235281804,4.550443614299529e-63,1.5082416291079988e-05,1.4402500001307702e-48,4.2350843997498844e-47,8.361140797202335e-46,4.28423982058628e-41,0.0
17.033333333333335,-0.018723404,0.0020460138350242847,9.450759409336194e-05,0.000288439513627961,0.0016481181195028758,3.5686034890009684e-63,1.4948607800086285e-05,1.1804579854947868e-48,3.4713051709681787e-47,6.853515542153298e-46,3.122835192482835e-41,0.0
17.05,-0.018723404,0.002032060134638886,9.37553100206023e-05,0.0002862906484761944,0.0016371981767123334,2.798561767128238e-63,1.4815999429755846e-05,9.675249275702991e-49,2.8452630195773803e-47,5.617719975820928e-46,2.2761410390019089e-41,0.0
