time,signal,fit_total,peak_1,peak_2,peak_3
0.0,-0.004680851,0.0,0.0,0.0,0.0
0.0166666666666666,0.0,0.0,0.0,0.0,0.0
0.0333333333333333,0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0,0.0
0.0666666666666666,0.0,0.0,0.0,0.0,0.0
0.0833333333333333,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.0,0.0
0.1166666666666666,0.0,0.0,0.0,0.0,0.0
0.1333333333333333,0.0,0.0,0.0,0.0,0.0
0.15,0.0,0.0,0.0,0.0,0.0
0.1666666666666666,0.0,0.0,0.0,0.0,0.0
0.1833333333333333,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.0,0.0,0.0
0.2166666666666666,0.0,0.0,0.0,0.0,0.0
0.2333333333333333,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0
0.2666666666666666,0.0,0.0,0.0,0.0,0.0
0.2833333333333333,0.0,0.0,0.0,0.0,0.0
0.3,0.0,0.0,0.0,0.0,0.0
0.3166666666666666,0.0,0.0,0.0,0.0,0.0
0.3333333333333333,0.0,0.0,0.0,0.0,0.0
0.35,0.0,0.0,0.0,0.0,0.0
0.3666666666666666,0.0,0.0,0.0,0.0,0.0
0.3833333333333333,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.0,0.0,0.0
0.4166666666666667,0.0,0.0,0.0,0.0,0.0
0.4333333333333333,0.0,0.0,0.0,0.0,0.0
0.45,0.004680851,0.0,0.0,0.0,0.0
0.4666666666666667,0.004680851,0.0,0.0,0.0,0.0
0.4833333333333333,0.004680851,0.0,0.0,0.0,0.0
0.5,0.004680851,0.0,0.0,0.0,0.0
0.5166666666666667,0.004680851,0.0,0.0,0.0,0.0
0.5333333333333333,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.5666666666666667,0.0,0.0,0.0,0.0,0.0
0.5833333333333334,0.0,0.0,0.0,0.0,0.0
0.6,0.0,0.0,0.0,0.0,0.0
0.6166666666666667,0.004680851,0.0,0.0,0.0,0.0
0.6333333333333333,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.6666666666666666,0.0,0.0,0.0,0.0,0.0
0.6833333333333333,0.0,0.0,0.0,0.0,0.0
0.7,0.0,0.0,0.0,0.0,0.0
0.7166666666666667,0.0,0.0,0.0,0.0,0.0
0.7333333333333333,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.7666666666666667,0.0,0.0,0.0,0.0,0.0
0.7833333333333333,0.0,0.0,0.0,0.0,0.0
0.8,0.0,0.0,0.0,0.0,0.0
0.8166666666666667,0.0,0.0,0.0,0.0,0.0
0.8333333333333334,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.8666666666666667,0.0,9.585208632084153e-08,9.585208632084153e-08,0.0,0.0
0.8833333333333333,0.0,4.822698366465521e-06,4.822698366465521e-06,0.0,0.0
0.9,0.004680851,4.430194935210927e-05,4.430194935210927e-05,0.0,0.0
0.9166666666666666,0.004680851,0.00020285019958525148,0.00020285019958525148,0.0,0.0
0.9333333333333332,0.009361702,0.0006342210148594068,0.0006342210148594068,0.0,0.0
0.95,0.0140425535,0.0015577759157903773,0.0015577759157903773,0.0,0.0
0.9666666666666668,0.018723404,0.003239270881161589,0.003239270881161589,0.0,0.0
0.9833333333333332,0.023404256,0.0059628570463237515,0.0059628570463237515,0.0,0.0
1.0,0.03276596,0.010000721663831782,0.010000721663831782,0.0,0.0
1.0166666666666666,0.037446808,0.015585344129551796,0.015585344129551796,0.0,0.0
1.0333333333333334,0.04680851,0.022887564837805286,0.022887564837805286,0.0,0.0
1.05,0.056170214,0.03200203253723769,0.03200203253723769,0.0,0.0
1.0666666666666669,0.07021277,0.042940304937658116,0.042940304937658116,0.0,0.0
1.0833333333333333,0.079574466,0.0556309727368031,0.0556309727368031,0.0,0.0
1.1,0.09361702,0.06992562717767858,0.06992562717767858,0.0,0.0
1.1166666666666667,0.10765957,0.0856092306258153,0.0856092306258153,0.0,0.0
1.1333333333333333,0.12170213,0.10241340494328029,0.10241340494328029,0.0,0.0
1.15,0.13574468,0.12003125479509662,0.12003125479509662,0.0,0.0
1.1666666666666667,0.14978723,0.13813253434439995,0.13813253434439995,0.0,0.0
1.1833333333333331,0.16851063,0.15637820057656154,0.15637820057656154,0.0,0.0
1.2,0.18255319,0.17443364144528534,0.17443364144528534,0.0,0.0
1.2166666666666666,0.19659574,0.19198009952846204,0.19198009952846204,0.0,0.0
1.2333333333333334,0.2106383,0.20872401799196483,0.20872401799196483,0.0,0.0
1.25,0.22468086,0.22440420816322978,0.22440420816322978,0.0,0.0
1.2666666666666666,0.2387234,0.23879687458213542,0.23879687458213542,0.0,0.0
1.2833333333333334,0.25276595,0.25171863504813075,0.25171863504813075,0.0,0.0
1.3,0.26212767,0.26302774306509924,0.26302774306509924,0.0,0.0
1.3166666666666669,0.27148935,0.2726237625191942,0.2726237625191942,0.0,0.0
1.3333333333333333,0.28085107,0.2804459642112251,0.2804459642112251,0.0,0.0
1.35,0.2855319,0.28647071580378525,0.28647071580378525,0.0,0.0
1.3666666666666667,0.29021275,0.2907081253177539,0.2907081253177539,0.0,0.0
1.3833333333333333,0.29489362,0.29319817750557015,0.29319817750557015,0.0,0.0
1.4,0.29489362,0.29400657563166127,0.29400657563166127,0.0,0.0
1.4166666666666667,0.29489362,0.29322047118327854,0.29322047118327854,0.0,0.0
1.4333333333333331,0.29021275,0.2909442330087473,0.2909442330087473,0.0,0.0
1.45,0.2855319,0.2872953769887463,0.2872953769887463,0.0,0.0
1.4666666666666666,0.28085107,0.28240074877365384,0.28240074877365384,0.0,0.0
1.4833333333333334,0.27617022,0.2763930261530448,0.2763930261530448,0.0,0.0
1.5,0.27148935,0.26940758472433163,0.26940758472433163,0.0,0.0
1.5166666666666666,0.26212767,0.2615797509020692,0.2615797509020692,0.0,0.0
1.5333333333333334,0.25276595,0.253042449967936,0.253042449967936,0.0,0.0
1.55,0.24340425,0.24392424367197124,0.24392424367197124,0.0,0.0
1.5666666666666669,0.23404256,0.23434774162864042,0.23434774162864042,0.0,0.0
1.5833333333333333,0.22,0.2244283631158801,0.2244283631158801,0.0,0.0
1.6,0.2106383,0.21427342055827012,0.21427342055827012,0.0,0.0
1.6166666666666667,0.2012766,0.2039814926236558,0.2039814926236558,0.0,0.0
1.6333333333333333,0.18723404,0.19364205315895947,0.19364205315895947,0.0,0.0
1.65,0.17787234,0.18333532182668139,0.18333532182668139,0.0,0.0
1.6666666666666667,0.16851063,0.1731323029952436,0.1731323029952436,0.0,0.0
1.6833333333333331,0.15446809,0.16309498093054284,0.16309498093054284,0.0,0.0
1.7,0.14510638,0.15327664141151123,0.15327664141151123,0.0,0.0
1.7166666666666666,0.13574468,0.14372229235999218,0.14372229235999218,0.0,0.0
1.7333333333333334,0.12638298,0.13446915877673585,0.13446915877673585,0.0,0.0
1.75,0.11702128,0.12554723008172705,0.12554723008172705,0.0,0.0
1.7666666666666666,0.10765957,0.11697984076563027,0.11697984076563027,0.0,0.0
1.7833333333333334,0.09829787,0.10878426799060043,0.10878426799060043,0.0,0.0
1.8,0.08893617,0.10097233237416167,0.10097233237416167,0.0,0.0
1.8166666666666669,0.079574466,0.09355099060786273,0.09355099060786273,0.0,0.0
1.8333333333333333,0.074893616,0.08652291077608606,0.08652291077608606,0.0,0.0
1.85,0.06553192,0.07988702323477026,0.07988702323477026,0.0,0.0
1.8666666666666667,0.060851064,0.07363904167958929,0.07363904167958929,0.0,0.0
1.8833333333333333,0.056170214,0.06777195058039072,0.06777195058039072,0.0,0.0
1.9,0.05148936,0.06227645649125413,0.06227645649125413,0.0,0.0
1.9166666666666667,0.04680851,0.05714140187523784,0.05714140187523784,0.0,0.0
1.9333333333333331,0.042127658,0.052354141024417926,0.052354141024417926,0.0,0.0
1.95,0.037446808,0.04790087842559131,0.04790087842559131,0.0,0.0
1.9666666666666663,0.037446808,0.043766970537275435,0.043766970537275435,0.0,0.0
1.9833333333333332,0.03276596,0.03993719242180779,0.03993719242180779,0.0,0.0
2.0,0.028085107,0.03639597103457705,0.03639597103457705,0.0,0.0
2.0166666666666666,0.028085107,0.03312758722702153,0.03312758722702153,0.0,0.0
2.033333333333333,0.023404256,0.030116348686438994,0.030116348686438994,0.0,0.0
2.05,0.023404256,0.027346736128026856,0.027346736128026856,0.0,0.0
2.066666666666667,0.023404256,0.024803525085852943,0.024803525085852943,0.0,0.0
2.083333333333333,0.018723404,0.022471885631231987,0.022471885631231987,0.0,0.0
2.1,0.018723404,0.02033746228952827,0.02033746228952827,0.0,0.0
2.1166666666666667,0.018723404,0.01838643633871727,0.01838643633871727,0.0,0.0
2.1333333333333333,0.0140425535,0.016605572562884304,0.016605572562884304,0.0,0.0
2.15,0.0140425535,0.014982252407870869,0.014982252407870869,0.0,0.0
2.1666666666666665,0.0140425535,0.013504495350074598,0.013504495350074598,0.0,0.0
2.183333333333333,0.009361702,0.01216097014762624,0.01216097014762624,0.0,0.0
2.2,0.009361702,0.010940997499598194,0.010940997499598194,0.0,0.0
2.216666666666667,0.009361702,0.009834545496590923,0.009834545496590923,0.0,0.0
2.2333333333333334,0.009361702,0.008832219107389476,0.008832219107389476,0.0,0.0
2.25,0.009361702,0.007925244813204337,0.007925244813204337,0.0,0.0
2.2666666666666666,0.004680851,0.007105451374644517,0.007105451374644517,0.0,0.0
2.283333333333333,0.004680851,0.006365247597949017,0.006365247597949017,0.0,0.0
2.3,0.004680851,0.005697597856706084,0.005697597856706084,0.0,0.0
2.316666666666667,0.004680851,0.0050959960236266555,0.0050959960236266555,0.0,0.0
2.333333333333333,0.004680851,0.004554438373984975,0.004554438373984975,0.0,0.0
2.35,0.004680851,0.00406739593799102,0.00406739593799102,0.0,0.0
2.3666666666666667,0.004680851,0.00362978670337574,0.00362978670337574,0.0,0.0
2.3833333333333333,0.004680851,0.003236948001497619,0.003236948001497619,0.0,0.0
2.4,0.004680851,0.002884609349897517,0.002884609349897517,0.0,0.0
2.4166666666666665,0.004680851,0.002568865970957417,0.002568865970957417,0.0,0.0
2.433333333333333,0.004680851,0.00228615315965136,0.00228615315965136,0.0,0.0
2.45,0.004680851,0.002033221632790442,0.002033221632790442,0.0,0.0
2.466666666666667,0.004680851,0.0018071139571330444,0.0018071139571330444,0.0,0.0
2.4833333333333334,0.004680851,0.0016051421237400223,0.0016051421237400223,0.0,0.0
2.5,0.004680851,0.001424866310504921,0.001424866310504921,0.0,0.0
2.5166666666666666,0.004680851,0.0012640748534014103,0.0012640748534014103,0.0,0.0
2.533333333333333,0.004680851,0.0011207654292166994,0.0011207654292166994,0.0,0.0
