time,signal,fit_total,peak_1,peak_2,peak_3,peak_4,peak_5,peak_6,peak_7
19.633333333333333,-0.023404256,1.7822718403753542e-19,9.366360140766228e-83,1.7822718403753542e-19,0.0,0.0,0.0,0.0,0.0
19.65,-0.023404256,1.5582205380896843e-19,6.4454649502955566e-83,1.5582205380896843e-19,0.0,0.0,0.0,0.0,0.0
19.666666666666668,-0.023404256,1.3622918459141276e-19,4.4353363518621546e-83,1.3622918459141276e-19,0.0,0.0,0.0,0.0,0.0
19.683333333333334,-0.023404256,1.190961477164609e-19,3.052023100344794e-83,1.190961477164609e-19,0.0,0.0,0.0,0.0,0.0
19.7,-0.023404256,1.04114607073765e-19,2.1000907281944392e-83,1.04114607073765e-19,0.0,0.0,0.0,0.0,0.0
19.716666666666665,-0.023404256,9.101481221528862e-20,1.4450315197657131e-83,9.101481221528862e-20,0.0,0.0,0.0,0.0,0.0
19.73333333333333,-0.023404256,7.956077799466529e-20,9.94272988888293e-84,7.956077799466529e-20,0.0,0.0,0.0,0.0,0.0
19.75,-0.023404256,6.954606531423135e-20,6.841054605770709e-84,6.954606531423135e-20,0.0,0.0,0.0,0.0,0.0
19.766666666666666,-0.023404256,6.079008816124351e-20,4.706841824812944e-84,6.079008816124351e-20,0.0,0.0,0.0,0.0,0.0
19.78333333333333,-0.023404256,5.313488140895327e-20,3.2383614290806985e-84,5.313488140895327e-20,0.0,0.0,0.0,0.0,0.0
19.8,-0.023404256,4.644227200028924e-20,2.227974601332013e-84,4.644227200028924e-20,0.0,0.0,0.0,0.0,0.0
19.816666666666663,-0.023404256,4.059140326421268e-20,1.5327961192318601e-84,4.059140326421268e-20,0.0,0.0,0.0,0.0,0.0
19.83333333333333,-0.023404256,3.547656836243761e-20,1.0545030092585214e-84,3.547656836243761e-20,0.0,0.0,0.0,0.0,0.0
19.85,-0.023404256,3.1005314336721424e-20,7.254384404946137e-85,3.1005314336721424e-20,0.0,0.0,0.0,0.0,0.0
