time,signal,fit_total,peak_1,peak_2,peak_3,peak_4,peak_5
1.1833333333333331,0.074893616,0.05944756998840613,0.05944756998840613,0.0,0.0,0.0,0.0
1.2,0.084255315,0.07209787637776244,0.07209787637776244,0.0,0.0,0.0,0.0
1.2166666666666666,0.09361702,0.08552895004097918,0.08552895004097918,0.0,0.0,0.0,0.0
1.2333333333333334,0.10765957,0.09949561544156868,0.09949561544156868,0.0,0.0,0.0,0.0
1.25,0.12170213,0.11374033296623469,0.11374033296623469,0.0,0.0,0.0,0.0
1.2666666666666666,0.13106383,0.12800378154587994,0.12800378154587994,0.0,0.0,0.0,0.0
1.2833333333333334,0.14510638,0.14203419256481187,0.14203419256481187,0.0,0.0,0.0,0.0
1.3,0.15446809,0.15559517856011545,0.15559517856011545,0.0,0.0,0.0,0.0
1.3166666666666669,0.16851063,0.1684719395009634,0.1684719395009634,0.0,0.0,0.0,0.0
1.3333333333333333,0.18255319,0.18047584072094475,0.18047584072094475,0.0,0.0,0.0,0.0
1.35,0.19191489,0.19144744060065982,0.19144744060065982,0.0,0.0,0.0,0.0
1.3666666666666667,0.2012766,0.2012581052701999,0.2012581052701999,0.0,0.0,0.0,0.0
1.3833333333333333,0.2106383,0.2098103852361739,0.2098103852361739,0.0,0.0,0.0,0.0
1.4,0.21531914,0.21703734861502894,0.21703734861502894,0.0,0.0,0.0,0.0
1.4166666666666667,0.22,0.22290107124741093,0.22290107124741093,0.0,0.0,0.0,0.0
1.4333333333333331,0.22468086,0.227390478807938,0.227390478807938,0.0,0.0,0.0,0.0
1.45,0.2293617,0.23051872316122193,0.23051872316122193,0.0,0.0,0.0,0.0
1.4666666666666666,0.23404256,0.232320257252883,0.232320257252883,0.0,0.0,0.0,0.0
1.4833333333333334,0.23404256,0.23284775190811097,0.23284775190811097,0.0,0.0,0.0,0.0
1.5,0.23404256,0.23216897574297007,0.23216897574297007,0.0,0.0,0.0,0.0
1.5166666666666666,0.2293617,0.23036373727558143,0.23036373727558143,0.0,0.0,0.0,0.0
1.5333333333333334,0.2293617,0.22752096720326628,0.22752096720326628,0.0,0.0,0.0,0.0
1.55,0.22468086,0.2237359993365661,0.2237359993365661,0.0,0.0,0.0,0.0
1.5666666666666669,0.22,0.21910809125526676,0.21910809125526676,0.0,0.0,0.0,0.0
1.5833333333333333,0.21531914,0.2137382105831151,0.2137382105831151,0.0,0.0,0.0,0.0
1.6,0.20595744,0.20772709992443042,0.20772709992443042,0.0,0.0,0.0,0.0
1.6166666666666667,0.2012766,0.2011736229132911,0.2011736229132911,0.0,0.0,0.0,0.0
1.6333333333333333,0.19191489,0.194173385362026,0.194173385362026,0.0,0.0,0.0,0.0
1.65,0.18255319,0.1868176189764537,0.1868176189764537,0.0,0.0,0.0,0.0
1.6666666666666667,0.17787234,0.1791923103169743,0.1791923103169743,0.0,0.0,0.0,0.0
1.6833333333333331,0.16851063,0.17137755440053062,0.17137755440053062,0.0,0.0,0.0,0.0
1.7,0.15914893,0.16344711033149836,0.16344711033149836,0.0,0.0,0.0,0.0
1.7166666666666666,0.14978723,0.15546813540139334,0.15546813540139334,0.0,0.0,0.0,0.0
1.7333333333333334,0.14042553,0.14750107400445236,0.14750107400445236,0.0,0.0,0.0,0.0
1.75,0.13106383,0.13959967829409844,0.13959967829409844,0.0,0.0,0.0,0.0
1.7666666666666666,0.12170213,0.13181113859034782,0.13181113859034782,0.0,0.0,0.0,0.0
1.7833333333333334,0.11234043,0.12417630299828154,0.12417630299828154,0.0,0.0,0.0,0.0
1.8,0.10765957,0.11672996739195982,0.11672996739195982,0.0,0.0,0.0,0.0
1.8166666666666669,0.09829787,0.10950121875593823,0.10950121875593823,0.0,0.0,0.0,0.0
1.8333333333333333,0.08893617,0.1025138167759105,0.1025138167759105,0.0,0.0,0.0,0.0
1.85,0.084255315,0.0957866004657683,0.0957866004657683,0.0,0.0,0.0,0.0
1.8666666666666667,0.079574466,0.08933390846033187,0.08933390846033187,0.0,0.0,0.0,0.0
1.8833333333333333,0.074893616,0.08316600335379688,0.08316600335379688,0.0,0.0,0.0,0.0
1.9,0.06553192,0.07728949209729191,0.07728949209729191,0.0,0.0,0.0,0.0
1.9166666666666667,0.060851064,0.07170773596767022,0.07170773596767022,0.0,0.0,0.0,0.0
1.9333333333333331,0.056170214,0.06642124497423506,0.06642124497423506,0.0,0.0,0.0,0.0
1.95,0.05148936,0.06142805277696615,0.06142805277696615,0.0,0.0,0.0,0.0
1.9666666666666663,0.04680851,0.05672406925019743,0.05672406925019743,0.0,0.0,0.0,0.0
1.9833333333333332,0.042127658,0.052303408744412236,0.052303408744412236,0.0,0.0,0.0,0.0
2.0,0.042127658,0.04815869288330099,0.04815869288330099,0.0,0.0,0.0,0.0
2.0166666666666666,0.037446808,0.04428132739273802,0.04428132739273802,0.0,0.0,0.0,0.0
2.033333333333333,0.03276596,0.040661753003257965,0.040661753003257965,0.0,0.0,0.0,0.0
2.05,0.03276596,0.03728967090896216,0.03728967090896216,0.0,0.0,0.0,0.0
2.066666666666667,0.03276596,0.03415424361470683,0.03415424361470683,0.0,0.0,0.0,0.0
2.083333333333333,0.028085107,0.031244272270924883,0.031244272270924883,0.0,0.0,0.0,0.0
2.1,0.028085107,0.02854835179209437,0.02854835179209437,0.0,0.0,0.0,0.0
2.1166666666666667,0.028085107,0.02605500519068386,0.02605500519068386,0.0,0.0,0.0,0.0
2.1333333333333333,0.023404256,0.023752798642648627,0.023752798642648627,0.0,0.0,0.0,0.0
2.15,0.023404256,0.021630438841737272,0.021630438841737272,0.0,0.0,0.0,0.0
2.1666666666666665,0.023404256,0.01967685420565338,0.01967685420565338,0.0,0.0,0.0,0.0
2.183333333333333,0.018723404,0.017881261474369456,0.017881261474369456,0.0,0.0,0.0,0.0
2.2,0.018723404,0.016233219195647557,0.016233219195647557,0.0,0.0,0.0,0.0
2.216666666666667,0.018723404,0.014722669530365846,0.014722669530365846,0.0,0.0,0.0,0.0
2.2333333333333334,0.018723404,0.013339969735119334,0.013339969735119334,0.0,0.0,0.0,0.0
2.25,0.0140425535,0.012075914595645856,0.012075914595645856,0.0,0.0,0.0,0.0
2.2666666666666666,0.0140425535,0.010921750995168194,0.010921750995168194,0.0,0.0,0.0,0.0
2.283333333333333,0.0140425535,0.009869185709460975,0.009869185709460975,0.0,0.0,0.0,0.0
2.3,0.0140425535,0.008910387427543437,0.008910387427543437,0.0,0.0,0.0,0.0
2.316666666666667,0.0140425535,0.008037983905147423,0.008037983905147423,0.0,0.0,0.0,0.0
2.333333333333333,0.0140425535,0.007245055068897627,0.007245055068897627,0.0,0.0,0.0,0.0
2.35,0.0140425535,0.006525122803532006,0.006525122803532006,0.0,0.0,0.0,0.0
2.3666666666666667,0.009361702,0.005872138073260392,0.005872138073260392,0.0,0.0,0.0,0.0
2.3833333333333333,0.009361702,0.005280465952044329,0.005280465952044329,0.0,0.0,0.0,0.0
2.4,0.009361702,0.0047448690665253,0.0047448690665253,0.0,0.0,0.0,0.0
2.4166666666666665,0.0140425535,0.0042604898897001114,0.0042604898897001114,0.0,0.0,0.0,0.0
2.433333333333333,0.0140425535,0.00382283226328644,0.00382283226328644,0.0,0.0,0.0,0.0
2.45,0.009361702,0.003427742471970313,0.003427742471970313,0.0,0.0,0.0,0.0
2.466666666666667,0.009361702,0.0030713901432337736,0.0030713901432337736,0.0,0.0,0.0,0.0
2.4833333333333334,0.009361702,0.002750249202011704,0.002750249202011704,0.0,0.0,0.0,0.0
2.5,0.009361702,0.0024610790697675074,0.0024610790697675074,0.0,0.0,0.0,0.0
2.5166666666666666,0.009361702,0.0022009062624158476,0.0022009062624158476,0.0,0.0,0.0,0.0
2.533333333333333,0.009361702,0.0019670065105522002,0.0019670065105522002,0.0,0.0,0.0,0.0
2.55,0.009361702,0.0017568874983529548,0.0017568874983529548,0.0,0.0,0.0,0.0
2.566666666666667,0.009361702,0.0015682722939673645,0.0015682722939673645,0.0,0.0,0.0,0.0
2.583333333333333,0.009361702,0.0013990835239179801,0.0013990835239179801,0.0,0.0,0.0,0.0
2.6,0.009361702,0.0012474283266512953,0.0012474283266512953,0.0,0.0,0.0,0.0
2.6166666666666667,0.009361702,0.0011115841056427924,0.0011115841056427924,0.0,0.0,0.0,0.0
2.6333333333333333,0.009361702,0.0009899850900791248,0.0009899850900791248,0.0,0.0,0.0,0.0
2.65,0.009361702,0.0008812097008548737,0.0008812097008548737,0.0,0.0,0.0,0.0
2.6666666666666665,0.009361702,0.0007839687111864141,0.0007839687111864141,0.0,0.0,0.0,0.0
2.683333333333333,0.009361702,0.0006970941843367184,0.0006970941843367184,0.0,0.0,0.0,0.0
2.7,0.009361702,0.0006195291655547258,0.0006195291655547258,0.0,0.0,0.0,0.0
2.716666666666667,0.009361702,0.000550318101173261,0.000550318101173261,0.0,0.0,0.0,0.0
2.7333333333333334,0.009361702,0.0004885979547095198,0.0004885979547095198,0.0,0.0,0.0,0.0
2.75,0.009361702,0.0004335899876180517,0.0004335899876180517,0.0,0.0,0.0,0.0
2.7666666666666666,0.009361702,0.0003845921709206791,0.0003845921709206791,0.0,0.0,0.0,0.0
2.783333333333333,0.009361702,0.00034097219315814376,0.00034097219315814376,0.0,0.0,0.0,0.0
2.8,0.009361702,0.00030216102986634064,0.00030216102986634064,0.0,0.0,0.0,0.0
2.816666666666667,0.009361702,0.00026764703998017367,0.00026764703998017367,0.0,0.0,0.0,0.0
2.833333333333333,0.009361702,0.00023697055512702034,0.00023697055512702034,0.0,0.0,0.0,0.0
2.85,0.009361702,0.00020971892861662407,0.00020971892861662407,0.0,0.0,0.0,0.0
2.8666666666666667,0.009361702,0.00018552201200239577,0.00018552201200239577,0.0,0.0,0.0,0.0
2.8833333333333333,0.009361702,0.0001640480283262164,0.0001640480283262164,0.0,0.0,0.0,0.0
2.9,0.009361702,0.0001449998125191521,0.0001449998125191521,0.0,0.0,0.0,0.0
2.9166666666666665,0.009361702,0.00012811139087466215,0.00012811139087466215,0.0,0.0,0.0,0.0
2.933333333333333,0.009361702,0.0001131448730063131,0.0001131448730063131,0.0,0.0,0.0,0.0
2.95,0.009361702,9.988763122125948e-05,9.988763122125948e-05,0.0,0.0,0.0,0.0
2.966666666666667,0.009361702,8.814974376142072e-05,8.814974376142072e-05,0.0,0.0,0.0,0.0
2.9833333333333334,0.009361702,7.776167986809364e-05,7.776167986809364e-05,0.0,0.0,0.0,0.0
3.0,0.009361702,6.857220609804807e-05,6.857220609804807e-05,0.0,0.0,0.0,0.0
3.0166666666666666,0.009361702,6.044649474855138e-05,6.044649474855138e-05,0.0,0.0,0.0,0.0
3.033333333333333,0.009361702,5.326441662644153e-05,5.326441662644153e-05,0.0,0.0,0.0,0.0
3.05,0.009361702,4.691900171589718e-05,4.691900171589718e-05,0.0,0.0,0.0,0.0
3.066666666666667,0.009361702,4.1315052556383826e-05,4.1315052556383826e-05,0.0,0.0,0.0,0.0
3.083333333333333,0.009361702,3.636789633352701e-05,3.636789633352701e-05,0.0,0.0,0.0,0.0
3.1,0.009361702,3.200226280980292e-05,3.200226280980292e-05,0.0,0.0,0.0,0.0
3.1166666666666667,0.009361702,2.815127627857163e-05,2.815127627857163e-05,0.0,0.0,0.0,0.0
3.1333333333333333,0.009361702,2.475555071453152e-05,2.475555071453152e-05,0.0,0.0,0.0,0.0
3.15,0.009361702,2.1762378217412622e-05,2.1762378217412622e-05,0.0,0.0,0.0,0.0
3.1666666666666665,0.009361702,1.912500170537863e-05,1.912500170537863e-05,0.0,0.0,0.0,0.0
3.183333333333333,0.009361702,1.680196361242236e-05,1.680196361242236e-05,0.0,0.0,0.0,0.0
3.2,0.009361702,1.4756523082530982e-05,1.4756523082530982e-05,0.0,0.0,0.0,0.0
3.216666666666667,0.009361702,1.2956134835347529e-05,1.2956134835347529e-05,0.0,0.0,0.0,0.0
3.2333333333333334,0.009361702,1.1371983506376202e-05,1.1371983506376202e-05,0.0,0.0,0.0,0.0
3.25,0.009361702,9.978567842470128e-06,9.978567842470128e-06,0.0,0.0,0.0,0.0
3.2666666666666666,0.009361702,8.753329663438513e-06,8.753329663438513e-06,0.0,0.0,0.0,0.0
3.283333333333333,0.009361702,7.67632298612731e-06,7.67632298612731e-06,0.0,0.0,0.0,0.0
3.3,0.009361702,6.729919151237281e-06,6.729919151237281e-06,0.0,0.0,0.0,0.0
3.316666666666667,0.004680851,5.898544198333898e-06,5.898544198333898e-06,0.0,0.0,0.0,0.0
3.333333333333333,0.004680851,5.168445103773491e-06,5.168445103773491e-06,0.0,0.0,0.0,0.0
3.35,0.004680851,4.5274818322955175e-06,4.5274818322955175e-06,0.0,0.0,0.0,0.0
3.3666666666666667,0.004680851,3.964942458376119e-06,3.964942458376119e-06,0.0,0.0,0.0,0.0
3.3833333333333333,0.004680851,3.4713788905196198e-06,3.4713788905196198e-06,0.0,0.0,0.0,0.0
3.4,0.009361702,3.0384609827804836e-06,3.0384609827804836e-06,0.0,0.0,0.0,0.0
3.4166666666666665,0.004680851,2.658847045102791e-06,2.658847045102791e-06,0.0,0.0,0.0,0.0
3.433333333333333,0.004680851,2.326068969557722e-06,2.326068969557722e-06,0.0,0.0,0.0,0.0
3.45,0.004680851,2.034430375128015e-06,2.034430375128015e-06,0.0,0.0,0.0,0.0
3.466666666666667,0.004680851,1.7789163410822549e-06,1.7789163410822549e-06,0.0,0.0,0.0,0.0
3.4833333333333334,0.004680851,1.5551134498219353e-06,1.5551134498219353e-06,0.0,0.0,0.0,0.0
3.5,0.004680851,1.3591389958694496e-06,1.3591389958694496e-06,0.0,0.0,0.0,0.0
3.5166666666666666,0.004680851,1.1875783397796722e-06,1.1875783397796722e-06,0.0,0.0,0.0,0.0
3.533333333333333,0.009361702,1.0374294954739509e-06,1.0374294954739509e-06,0.0,0.0,0.0,0.0
3.55,0.009361702,9.060541379829725e-07,9.060541379829725e-07,0.0,0.0,0.0,0.0
3.566666666666667,0.009361702,7.91134306915314e-07,7.91134306915314e-07,0.0,0.0,0.0,0.0
3.583333333333333,0.009361702,6.906341601223111e-07,6.906341601223111e-07,0.0,0.0,0.0,0.0
3.6,0.009361702,6.027662029016897e-07,6.027662029016897e-07,0.0,0.0,0.0,0.0
3.6166666666666663,0.009361702,5.259614814892378e-07,5.259614814892378e-07,0.0,0.0,0.0,0.0
3.633333333333333,0.009361702,4.588432862711481e-07,4.588432862711481e-07,0.0,0.0,0.0,0.0
3.65,0.009361702,4.002039607857451e-07,4.002039607857451e-07,0.0,0.0,0.0,0.0
3.6666666666666665,0.009361702,3.489844577835601e-07,3.489844577835601e-07,0.0,0.0,0.0,0.0
3.683333333333333,0.009361702,3.04256323934874e-07,3.04256323934874e-07,0.0,0.0,0.0,0.0
3.7,0.009361702,2.6520583071600785e-07,2.6520583071600785e-07,0.0,0.0,0.0,0.0
3.716666666666667,0.009361702,2.311200010237347e-07,2.311200010237347e-07,0.0,0.0,0.0,0.0
3.733333333333333,0.009361702,2.0137430957148873e-07,2.0137430957148873e-07,0.0,0.0,0.0,0.0
3.75,0.009361702,1.7542186048091907e-07,1.7542186048091907e-07,0.0,0.0,0.0,0.0
3.7666666666666666,0.009361702,1.52783868031052e-07,1.52783868031052e-07,0.0,0.0,0.0,0.0
3.783333333333333,0.009361702,1.330412865643452e-07,1.330412865643452e-07,0.0,0.0,0.0,0.0
3.8,0.009361702,1.158274533438584e-07,1.158274533438584e-07,0.0,0.0,0.0,0.0
3.816666666666667,0.009361702,1.0082162395035396e-07,1.0082162395035396e-07,0.0,0.0,0.0,0.0
3.8333333333333335,0.009361702,8.77432938196476e-08,8.77432938196476e-08,0.0,0.0,0.0,0.0
3.85,0.009361702,7.634721194340101e-08,7.634721194340101e-08,0.0,0.0,0.0,0.0
3.8666666666666663,0.009361702,6.641900376522681e-08,6.641900376522681e-08,0.0,0.0,0.0,0.0
3.883333333333333,0.009361702,5.777133005430977e-08,5.777133005430977e-08,0.0,0.0,0.0,0.0
3.9,0.009361702,5.024051717032704e-08,5.024051717032704e-08,0.0,0.0,0.0,0.0
3.9166666666666665,0.009361702,4.368360177081753e-08,4.368360177081753e-08,0.0,0.0,0.0,0.0
3.933333333333333,0.009361702,3.797573976660774e-08,3.797573976660774e-08,0.0,0.0,0.0,0.0
3.95,0.009361702,3.300793530170948e-08,3.300793530170948e-08,0.0,0.0,0.0,0.0
3.966666666666667,0.009361702,2.8685050809727023e-08,2.8685050809727023e-08,0.0,0.0,0.0,0.0
3.983333333333333,0.009361702,2.4924063858131496e-08,2.4924063858131496e-08,0.0,0.0,0.0,0.0
4.0,0.009361702,2.1652540604928373e-08,2.1652540604928373e-08,0.0,0.0,0.0,0.0
4.016666666666667,0.009361702,1.880729932173267e-08,1.880729932173267e-08,0.0,0.0,0.0,0.0
4.033333333333333,0.009361702,1.6333240638585347e-08,1.6333240638585347e-08,0.0,0.0,0.0,0.0
4.05,0.009361702,1.4182323988354152e-08,1.4182323988354152e-08,0.0,0.0,0.0,0.0
4.066666666666666,0.009361702,1.2312672216052138e-08,1.2312672216052138e-08,0.0,0.0,0.0,0.0
4.083333333333333,0.009361702,1.0687788509796091e-08,1.0687788509796091e-08,0.0,0.0,0.0,0.0
4.1,0.009361702,9.27587173988972e-09,9.27587173988972e-09,0.0,0.0,0.0,0.0
4.116666666666666,0.009361702,8.049217991249046e-09,8.049217991249046e-09,0.0,0.0,0.0,0.0
4.133333333333334,0.009361702,6.9836975691826685e-09,6.9836975691826685e-09,0.0,0.0,0.0,0.0
4.15,0.009361702,6.058298073396662e-09,6.058298073396662e-09,0.0,0.0,0.0,0.0
4.166666666666667,0.009361702,5.2547252912579225e-09,5.2547252912579225e-09,0.0,0.0,0.0,0.0
4.183333333333334,0.009361702,4.557054677609212e-09,4.557054677609212e-09,0.0,0.0,0.0,0.0
4.2,0.009361702,3.9514270814047554e-09,3.9514270814047554e-09,0.0,0.0,0.0,0.0
4.216666666666667,0.009361702,3.4257831638143037e-09,3.4257831638143037e-09,0.0,0.0,0.0,0.0
4.233333333333333,0.009361702,2.969631641199192e-09,2.969631641199192e-09,0.0,0.0,0.0,0.0
4.25,0.009361702,2.5738470909569187e-09,2.5738470909569187e-09,0.0,0.0,0.0,0.0
4.266666666666667,0.009361702,2.2304935887694037e-09,2.2304935887694037e-09,0.0,0.0,0.0,0.0
4.283333333333333,0.009361702,1.9326709112000255e-09,1.9326709112000255e-09,0.0,0.0,0.0,0.0
4.3,0.009361702,1.6743804457306323e-09,1.6743804457306323e-09,0.0,0.0,0.0,0.0
4.316666666666666,0.009361702,1.4504083081482595e-09,1.4504083081482595e-09,0.0,0.0,0.0,0.0
4.333333333333333,0.009361702,1.2562234807928551e-09,1.2562234807928551e-09,0.0,0.0,0.0,0.0
4.35,0.009361702,1.0878890599435679e-09,1.0878890599435679e-09,0.0,0.0,0.0,0.0
4.366666666666666,0.009361702,9.41984941291605e-10,9.41984941291605e-10,0.0,0.0,0.0,0.0
