arquivo,pico,tempo_pico,A,k,theta
clb_05_gl.csv,1,0.1333333333333333,5.756191600369938e-10,,
clb_05_gl.csv,2,1.5,0.0,,
clb_05_gl.csv,3,9.283333333333331,0.46507578082570755,,
clb_05_gl_1.csv,1,1.4833333333333334,0.23284775200395308,,
clb_05_gl_1.csv,2,9.3,3.275073425669698,,
clb_05_gl_2.csv,1,1.4166666666666667,0.26097772104873396,,
clb_05_gl_2.csv,2,9.316666666666666,6.668677681676392,,
clb_05_gl_3.csv,1,1.4,0.3012564212673746,,
clb_05_gl_3.csv,2,9.333333333333334,13.071877554179677,,
clb_1_gl.csv,1,1.5333333333333334,0.3175234194724364,,
clb_1_gl.csv,2,9.283333333333331,2.688047893007548,,
clb_1_gl_1.csv,1,1.4666666666666666,0.19487421596533386,,
clb_1_gl_1.csv,2,9.3,5.479102523840839,,
clb_1_gl_2.csv,1,1.4833333333333334,0.23779854622140703,,
clb_1_gl_2.csv,2,9.316666666666666,11.119353645458151,,
clb_1_gl_3.csv,1,1.4,0.26086671948249845,,
clb_1_gl_3.csv,2,8.383333333333333,0.13343660978224203,,
clb_1_gl_3.csv,3,9.333333333333334,22.138845315302092,,
glc_05_gl.csv,1,11.383333333333333,0.9293050648791239,,
glc_05_gl_1.csv,1,11.4,1.9722370784041805,,
glc_05_gl_1.csv,2,21.866666666666667,0.2112123262639935,,
glc_05_gl_2.csv,1,11.416666666666666,4.034641887630611,,
glc_05_gl_3.csv,1,1.3833333333333333,0.2826772438270869,,
glc_05_gl_3.csv,2,11.433333333333334,7.98807098593497,,
glc_1_gl.csv,1,1.5666666666666669,0.27503718119974524,,
glc_1_gl.csv,2,11.383333333333333,2.445410876384287,,
glc_1_gl_1.csv,1,1.4666666666666666,0.2336175744685592,,
glc_1_gl_1.csv,2,11.4,5.029597813633693,,
glc_1_gl_2.csv,1,1.4666666666666666,0.25810410864158495,,
glc_1_gl_2.csv,2,11.416666666666666,10.189283523723516,,
glc_1_gl_3.csv,1,1.4,0.29400657566840915,,
glc_1_gl_3.csv,2,11.433333333333334,20.227204740870917,,
TN100.csv,1,10.183333333333334,100.59784687606512,,
TN100.csv,2,21.9,0.08114844319990507,,
TN_2.5X.csv,1,10.15,44.976336566363265,,
TN_2.5X.csv,2,21.9,0.11395537880723114,,
TN_4X.csv,1,10.133333333333333,31.17544191394608,,
TN_4X.csv,2,21.916666666666668,0.07875492270148245,,
TV100.csv,1,10.183333333333334,94.98276868656527,,
TV100.csv,2,21.9,0.1263430582115196,,
TV_2.5X.csv,1,10.15,36.346282415722015,,
TV_2.5X.csv,2,21.9,0.10695144226381363,,
TV_4X.csv,1,10.133333333333333,29.01889355915522,,
TV_4X.csv,2,21.916666666666668,0.11362309134268622,,
xy_05_gl.csv,1,1.55,0.26601004710386333,,
xy_05_gl.csv,2,12.166666666666666,1.7969574386312828,,
xy_05_gl_1.csv,1,1.4833333333333334,0.21884545170087258,,
xy_05_gl_1.csv,2,12.166666666666666,3.706740127423738,,
xy_05_gl_2.csv,1,1.45,0.2608903857181008,,
xy_05_gl_2.csv,2,12.183333333333334,7.418389341721256,,
xy_05_gl_3.csv,1,1.4166666666666667,0.27583107480594377,,
xy_05_gl_3.csv,2,12.216666666666669,14.716742055016656,,
xy_1_gl.csv,1,1.5333333333333334,0.29529185111869743,,
xy_1_gl.csv,2,12.166666666666666,2.485743341745763,,
xy_1_gl_1.csv,1,1.4833333333333334,0.19519506570962614,,
xy_1_gl_1.csv,2,12.166666666666666,5.055325863185908,,
xy_1_gl_2.csv,1,1.45,0.24233127123288298,,
xy_1_gl_2.csv,2,12.183333333333334,10.268404829899136,,
xy_1_gl_3.csv,1,1.4333333333333331,0.24321498498020083,,
xy_1_gl_3.csv,2,12.216666666666669,20.190214002075173,,
