arquivo,tempo_pico,amplitude,t0,k,theta,area,R2
DCS_E5107.csv,10.283,10.823781837159649,10.040588478172195,1.98,0.218,10.826447386791362,0.9118251484292661
DCS_E5107.csv,15.033,0.3667442600434128,14.809015005284103,1.98,0.218,0.36684071121665435,0.9700539007030271
DCS_E5107.csv,18.083,0.08642045545154775,17.841211601371963,1.98,0.218,0.0864429424026766,0.90161915205102
DCS_E5108.csv,7.133,1.1074803846803838,6.909267511083868,1.98,0.218,1.1077678904047568,0.9262774885402268
DCS_E5108.csv,7.933,2.1645815951156795,7.713858669499605,1.98,0.218,2.1644395581370324,0.9934731504070633
DCS_E5108.csv,8.667,20.24772591691191,8.471337694100734,1.98,0.218,20.249681376581524,0.8543609984935043
DCS_E5108.csv,9.633,28.5073272535687,9.424653835101651,1.98,0.218,28.514788823331745,0.8778586841792372
DCS_E5108.csv,10.267,10.979274861189017,10.039118519876958,1.98,0.218,10.98124133462351,0.914065986737023
DCS_E5108.csv,15.033,0.36979771691016344,14.807905039186894,1.98,0.218,0.3698940887785218,0.9721058199345277
DCS_E5108.csv,18.05,0.0819573714170115,17.830258512569504,1.98,0.218,0.08195470405169987,0.9764148917755566
DCS_E5109.csv,7.133,1.127553908444647,6.906527961919296,1.98,0.218,1.1278008718461936,0.9408697712148302
DCS_E5109.csv,7.917,2.2401918634938704,7.706715162150928,1.98,0.218,2.2407007520655426,0.9891692833721483
DCS_E5109.csv,8.667,21.33657752721584,8.47021645593618,1.98,0.218,21.33628779743498,0.842304256439008
DCS_E5109.csv,9.617,30.587163607693252,9.421550760621422,1.98,0.218,30.59066421953201,0.8565293528178157
DCS_E5109.csv,10.267,11.711886950548184,10.03834978280835,1.98,0.218,11.713351551893526,0.91878405899745
DCS_E5109.csv,15.017,0.38048377305584785,14.80641354839849,1.98,0.218,0.380565071106711,0.9631114118453864
DCS_E5109.csv,18.05,0.17477667403979874,17.834416112249865,1.98,0.218,0.17471552849568456,0.9323359987437587
DCS_E5110.csv,7.133,1.065154058525143,6.906731355905716,1.98,0.218,1.0653967328956953,0.9328190815831997
DCS_E5110.csv,7.917,2.09980775166557,7.708624539539751,1.98,0.218,2.10036494457011,0.9902033859073919
DCS_E5110.csv,8.667,22.271566965587894,8.47132169685008,1.98,0.218,22.273687115866405,0.8490128476162594
DCS_E5110.csv,9.617,30.059913732169136,9.422667121944496,1.98,0.218,30.065683049086704,0.8640978281939011
DCS_E5110.csv,10.267,11.384628570837947,10.037852638511936,1.98,0.218,11.385576374463026,0.916096650067647
DCS_E5110.csv,15.017,0.36845211821236074,14.806602234493335,1.98,0.218,0.36853404252815514,0.9620223141804966
DCS_E5110.csv,18.067,0.10128589260649748,17.833517803780687,1.98,0.218,0.10123486484606714,0.9501842504927288
DCS_E5111.csv,7.133,1.0701893720315871,6.905721837551182,1.98,0.218,1.0703768066814545,0.9336200927475469
DCS_E5111.csv,7.917,2.173940856648306,7.705167829478439,1.98,0.218,2.1742380690525467,0.9917261812677243
DCS_E5111.csv,8.667,22.44455734620996,8.471126310324,1.98,0.218,22.44630527140157,0.8449418751193786
DCS_E5111.csv,9.617,30.73569480746219,9.4221416564647,1.98,0.218,30.74057712246249,0.8583297512497277
DCS_E5111.csv,10.267,11.569566490518907,10.036948793994277,1.98,0.218,11.569492626483688,0.9167349356276633
DCS_E5111.csv,15.017,0.36308023144802,14.805276573728877,1.98,0.218,0.36313280063165876,0.9621927928602302
DCS_E5111.csv,18.05,0.10805268413777744,17.83247914437232,1.98,0.218,0.1080131090399814,0.9446344614223163
DCS_E5112.csv,7.133,0.9478216389199989,6.906327758509793,1.98,0.218,0.9480201739300983,0.9395785112870786
DCS_E5112.csv,7.917,1.9165242059444434,7.705142948898946,1.98,0.218,1.916782617028501,0.991631140479958
DCS_E5112.csv,8.667,22.50469746585798,8.471415898873346,1.98,0.218,22.50702107869232,0.8502501398461129
DCS_E5112.csv,9.617,28.172721644028645,9.422395556026704,1.98,0.218,28.177668419786073,0.8677684440606281
DCS_E5112.csv,10.267,10.59889487469467,10.037443006522194,1.98,0.218,10.599369718837167,0.9169979660501621
DCS_E5112.csv,15.033,0.3448205305548801,14.805869789136024,1.98,0.218,0.3448840697171968,0.9612068793387719
