arquivo,tempo_pico,amplitude,k,theta,area,R2
DCS_E6100.csv,0.2,0.001406704403985518,0.9754248000820286,0.6983954692441507,0.0013878082432844012,0.18201744724228042
DCS_E6100.csv,0.6,0.0004978429832708446,7.002067285892132,1.5413755339826571,0.0004975744731740548,-0.16326530612244916
DCS_E6100.csv,6.1,3.267639847939763e-12,9.999999986415578,1.9999999974672353,2.3943877237242946e-12,-0.28496379079427747
DCS_E6100.csv,7.1,0.8104356708972172,7.128619225787604,0.07069760275118848,0.8104356709768857,0.997845030446578
DCS_E6100.csv,7.9,1.8044515842620386,2.8536082220106564,0.15795592615889154,1.8044205369020718,0.9997076149221052
DCS_E6100.csv,8.7,10.40124126234007,9.956145559459223,0.04469703436680052,10.401241262333714,0.9974602847249872
DCS_E6100.csv,9.6,7.31586308966248,6.313144071261267,0.06780656548418948,7.315863101628833,0.997510433166017
DCS_E6100.csv,10.3,3.4484951218560176,6.666416120434028,0.09214523619547385,3.4484951216122615,0.9307297559030894
DCS_E6100.csv,15.0,,,,,
DCS_E6100.csv,18.1,,,,,
DCS_E6101.csv,6.1,0.00022712906716251292,0.10336264202026099,0.01418582339884833,1.0635956033227851e-05,-0.23834838201037245
DCS_E6101.csv,6.8,0.7929552490685141,1.6075387769630778,0.3772567900716371,0.7922322599606799,0.9746972432535962
DCS_E6101.csv,7.1,0.9055186760548667,8.356337366114822,0.07474860080747502,0.905518676053504,0.9981092482836492
DCS_E6101.csv,8.0,2.1775352424550567,1.9671902033102335,0.2705539874343052,2.1771924511808605,0.999202601812595
DCS_E6101.csv,8.6,10.578769807170113,9.999999999997248,0.04455783668688026,10.578769807174927,0.9970291599324531
DCS_E6101.csv,9.6,10.205533521592876,5.71386970044171,0.07020773126244033,10.205533535196919,0.9976440169843747
DCS_E6101.csv,10.3,5.958781923385351,7.870730915343996,0.07804865139741166,5.958781923414635,0.9864068669738417
DCS_E6101.csv,15.0,0.16197837701295056,6.980755203325624,0.07562495301396639,0.16197837703381285,0.9967288995373603
DCS_E6101.csv,16.9,0.01924258713942914,2.3791521254717463,0.18337711465551773,0.019242975966496007,0.8794628417520133
DCS_E6101.csv,17.2,0.03540896230106031,1.706269562340674,0.46649395412002664,0.03538990670265443,0.5441122082526966
DCS_E6101.csv,18.1,0.07486942514643999,7.6495662355960246,0.08300653516903587,0.07486942514682196,0.9849865299954684
DCS_E6101.csv,20.0,0.015330757824975425,6.651222364525713,0.09339155894741637,0.015330757823904374,0.5845108514483547
DCS_E6101.csv,24.3,,,,,
DCS_E6101.csv,24.6,,,,,
DCS_E6101.csv,27.1,,,,,
DCS_E6101.csv,27.4,,,,,
DCS_E6102.csv,0.2,1e-10,3.391240234241509,0.08333333333333301,1.0000093699026983e-10,-0.16326533089409834
DCS_E6102.csv,0.6,1e-10,1.9402288029745258,0.08333333333333301,9.957989433152833e-11,-0.9000003110108936
DCS_E6102.csv,0.8,1e-10,1.8014368026175682,0.08333333333333301,9.929090466163766e-11,-2.295918585070587
DCS_E6102.csv,6.1,4.122732537303886e-11,9.999999975264917,1.999999996124937,3.017752834534344e-11,-0.2688188042524773
DCS_E6102.csv,6.8,0.7223975033952384,1.642567369014966,0.36082607077296125,0.7220035617095091,0.9788875036595088
DCS_E6102.csv,7.1,0.8351120018267006,8.36672543475716,0.07582538248481505,0.83511200182775,0.998098778146547
DCS_E6102.csv,8.0,2.0402642157572473,1.893960419569722,0.28266312500812163,2.0406662556394406,0.9995575391104939
DCS_E6102.csv,8.6,9.853980182243735,9.999999999999998,0.04461292881640601,9.853980182246808,0.9973802241781959
DCS_E6102.csv,9.6,10.700328376813179,5.792565567896884,0.06914757909182573,10.700328468353584,0.9976688410453483
DCS_E6102.csv,10.3,5.968290895226915,8.29210621180229,0.07561658306973658,5.968290895237038,0.9866451564492782
DCS_E6102.csv,15.0,0.15855145825145783,5.411712067290216,0.08307401409746032,0.15855145648813962,0.9970735740772777
DCS_E6102.csv,18.1,0.03194698437397511,9.999896866782356,0.057287127444956565,0.031946984373975314,0.9821958446179098
DCS_E6102.csv,19.9,0.002618471463557073,1.615558912713338,0.11503190461269949,0.0026238239987004123,0.0409136462639873
DCS_E6103.csv,0.2,1e-10,1.6770686818769436,0.08333333333333301,9.888885540779035e-11,-1.3750003835228504
DCS_E6103.csv,6.1,0.0012841485951090963,0.17156748715352832,0.0019857641089853773,0.0009514328751466021,-0.27755485065507934
DCS_E6103.csv,6.8,0.7966413852396631,1.5778025892400283,0.40135556767817987,0.7963513362853076,0.9767414676828996
DCS_E6103.csv,7.1,0.8412661357800317,8.084685156481566,0.07838390606827411,0.8412661357821813,0.9978819902118995
DCS_E6103.csv,7.9,1.9605437454958805,2.009981704294257,0.24936625614967883,1.9606916630310465,0.9992976903557931
DCS_E6103.csv,8.6,10.31333378015712,9.999999999999998,0.044435289334256056,10.313333780162392,0.9972349006356779
DCS_E6103.csv,9.6,12.74436593234034,5.587381542291247,0.06995025435199977,12.744365735870993,0.997610200171329
DCS_E6103.csv,10.3,6.7269453430435515,8.3359983419262,0.07453471254259669,6.726945343054514,0.9881426663688097
DCS_E6103.csv,15.0,0.19377064164010865,4.850161270550103,0.09027576971678596,0.19377063220516746,0.997996748765494
DCS_E6103.csv,18.0,0.14037665249496445,7.039099404876037,0.07952074946800296,0.1403766524853991,0.9959709764201273
DCS_E6103.csv,19.9,,,,,
DCS_E6103.csv,24.2,,,,,
DCS_E6103.csv,27.3,,,,,
