arquivo,tempo_pico,amplitude,k,theta,area,R2
E701.csv,6.9,0.36939290423124865,4.145227631140108,0.12466156775382731,0.3693928765800392,0.9958440293081521
E701.csv,7.7,0.9965511312776336,6.05224821055179,0.11117882261341905,0.9965511309712517,0.9944922517792718
E701.csv,8.4,9.436464609926048,8.408632495705906,0.07205808404379362,9.436464609941607,0.9943939339447202
E701.csv,9.4,6.4431649454526125,4.794950062810137,0.14131894059977224,6.443164973647789,0.9943237259686508
E701.csv,18.1,0.25824000059936514,1.3937426557777892,0.5519994167342644,0.2581093220898283,0.9536625983589135
E71.csv,6.9,0.4425972025474283,2.9753513347540608,0.17029745985531394,0.44259888270278597,0.9944272308623052
E71.csv,7.7,1.0681022123928545,5.347559056280219,0.1282123556650851,1.068102211478603,0.9910586322694932
E71.csv,8.4,9.845947884652523,8.182670974054183,0.07445047889712292,9.845947884680283,0.9946847018188648
E71.csv,9.4,7.659396861136619,5.032176055838763,0.13530967608656858,7.659396863007877,0.9957128023727584
E71.csv,10.0,7.3753973954445415,2.790279991706693,0.29225727443224303,7.375384670514,0.9512063217922725
E71.csv,18.2,0.24198887142801775,2.923372933361891,0.2779065855575604,0.24198876518877577,0.8013350274622183
E710.csv,6.9,0.4888137810857554,2.164745828524295,0.2719704392367041,0.4887837449716689,0.9951406587065948
E710.csv,7.7,0.9665820886202083,3.7988263724740254,0.15421809703865944,0.9665823134890255,0.99035379482906
E710.csv,8.4,9.953514589984888,7.840934381857204,0.07840657337841786,9.953514590035857,0.997319963907277
E710.csv,9.4,10.328176812070485,5.170204212319892,0.13005517592357577,10.328176805754744,0.9878507819523177
E710.csv,14.8,0.2951100213238567,1.592231439941733,0.4899393596007893,0.294867673977801,0.9294339746390031
E710.csv,18.2,0.3068641654991754,1.6623794869158675,0.48853673006532705,0.3069288220907822,0.9249669429180338
E711.csv,6.9,0.404279614594765,5.099604109013464,0.1352026022758448,0.404279614499333,0.9946895105569205
E711.csv,7.7,0.9424882383593041,3.636152287072251,0.16316208902436372,0.9424884707492241,0.994178605988243
