arquivo,tempo_pico,amplitude,k,theta,area,R2
E3101.csv,0.1,1e-10,2.2447549937366142,0.08333333333333301,9.987939156055626e-11,-0.1672344630416258
E3101.csv,7.2,,,,,
E3101.csv,8.4,0.737030374824178,6.609404761089009,0.08962581426454982,0.7370303749016716,0.9989877691052266
E3101.csv,9.3,2.4173957543797786,1.445116005444422,0.47837907749550745,2.418561907043305,0.9986338182672424
E3101.csv,10.4,204.78609552275844,9.999999999999996,0.04986967568739923,204.78609552268549,0.9895892052433747
E3101.csv,12.1,6.856863551121351,5.083542101076911,0.1307275561769091,6.8568635500683115,0.9841166561312128
E3101.csv,17.8,,,,,
E3101.csv,21.6,,,,,
E3102.csv,0.2,1e-10,3.235491451983129,0.08333333333333301,1.0000090255465877e-10,-0.15007545357720375
E3102.csv,7.2,,,,,
E3102.csv,8.4,0.7745533961450933,4.989061253189195,0.10909688842863081,0.7745534096503204,0.9990273783711091
E3102.csv,9.3,2.348000914718876,1.5171608356555095,0.4255392785679878,2.3477413255463953,0.9985790209541296
E3102.csv,10.4,210.54939569836557,9.999999999999991,0.04995255146300167,210.54939569829784,0.9939704304781619
E3102.csv,12.1,7.396674391261973,5.304223511401439,0.12574841152911023,7.396674384203739,0.9839458374261876
E3102.csv,17.8,,,,,
E3102.csv,21.6,0.001785341314486117,1.3960318013252209,0.47304153940231214,0.0017780941092382864,-0.04687331473686873
E3103.csv,0.2,1e-10,3.46928384665134,0.08333333333333301,1.0000085504123416e-10,-0.1624932318234371
E3103.csv,7.2,,,,,
E3103.csv,8.4,0.8122545987955097,6.814373916084294,0.09409217574282044,0.8122545988014007,0.9991184560244792
E3103.csv,9.3,2.312972881101321,1.6000232215756989,0.3861857264259783,2.312004026441713,0.9986967054049787
E3103.csv,10.4,214.12017444926883,9.999999999999998,0.050433264732446595,214.1201744493228,0.9919353638364413
E3103.csv,12.1,7.770511180511267,5.531214041499659,0.12106340036095724,7.77051117359601,0.985061319294113
E3103.csv,17.8,0.009138267770080932,9.99999999999942,0.018924134711610207,0.00913826778891358,0.7259316335543395
E3103.csv,21.6,0.036266698032418096,9.999999999999996,0.03549598071214046,0.03626669803208863,0.9839223715874315
E3104.csv,0.2,1e-10,2.1448096712319487,0.08333333333333301,9.981517897481386e-11,-0.1645210009204845
E3104.csv,7.2,,,,,
E3104.csv,8.4,0.8695037487647034,6.488177484463807,0.09896505961640749,0.8695037487393983,0.9986793416974532
E3104.csv,9.3,2.2919631384999284,1.6974880705281037,0.3468820245197667,2.2923195231777713,0.9987956925769624
E3104.csv,10.4,226.28971811459257,9.999999999999211,0.05185570871545797,226.28971811461827,0.9913404473016489
