arquivo,tempo_pico,amplitude,k,theta,area,R2
E4100.csv,8.4,,,,,
E4100.csv,9.4,0.12850483553113037,1.0275625511748474,0.40475081159752935,0.12962673971677421,0.43401576470874126
E4100.csv,10.3,13.138907901579312,6.0716045331851625,0.06798352154274268,13.138907828385557,0.9990272068641326
E4100.csv,11.4,7.142132771918287,6.689124681010198,0.070777839602187,7.142132774615133,0.9994339660617545
E4100.csv,12.2,1.3986256934208088,8.706822498661271,0.06862355117280221,1.3986256934218049,0.9056577949452929
E4100.csv,21.5,,,,,
E4101.csv,7.2,5.311496828065841e-18,9.999998376086257,1.9999998425442502,2.3022351441365738e-18,-0.37333864932095695
E4101.csv,8.4,1.1518135109464112,5.120299634979223,0.11346650206722267,1.1518135129383262,0.9992613337767536
E4101.csv,9.5,2.600281636677027,4.530076463672899,0.1508083073738192,2.6002816814883785,0.9765519451868171
E4101.csv,10.3,15.10888460901537,6.61789320277095,0.06767306182861876,15.108884594642403,0.9985048189333285
E4101.csv,11.4,8.875961719069053,7.402702303900186,0.07315781383604807,8.875961718936264,0.9990721936289932
E4101.csv,12.2,5.323580496848343,5.232402262279091,0.1279551688230886,5.323580492492365,0.9746070517333879
E4101.csv,17.9,0.13889379084773879,6.762860601611436,0.08994078409412541,0.1388937908553186,0.9980012084162909
E4101.csv,21.4,0.16323113684871782,6.568250441968688,0.10023484397530995,0.16323113683697607,0.9961467983481841
E4102.csv,0.2,1e-10,2.04147297355908,0.08333333333333301,9.971792219599231e-11,-0.14549860151656224
E4102.csv,8.4,1.0242927440299097,6.036306289616345,0.09804995582642176,1.024292743861952,0.999330208731221
E4102.csv,9.5,2.513005893012462,4.494133827372397,0.154718858044479,2.5130059399137488,0.9871954699795843
E4102.csv,10.3,15.165644438080822,9.999999999999998,0.0522370316885266,15.165644438080426,0.9990170100145652
E4102.csv,11.4,9.727760729817774,7.093942710260701,0.0736874524037847,9.72776072889552,0.999326744039173
E4102.csv,12.2,5.511007453290141,5.551913218901137,0.11818563694579522,5.5110074479419175,0.980655951663971
E4102.csv,17.9,0.008060829753885728,8.935137510403315,0.021576942734273928,0.00806082970624259,0.7805836599036924
E4102.csv,21.4,,,,,
E4103.csv,8.4,1.2150771722779847,5.072083436224243,0.11768244763254494,1.2150771739731463,0.9985751281767377
E4103.csv,9.5,2.6938890372124993,3.9011536820649306,0.18283189286607981,2.693889423617877,0.9892812036384118
E4103.csv,10.3,15.04760918600119,9.367739506546723,0.05400249585857282,15.047609185996013,0.9989541106697675
E4103.csv,11.4,10.696068032425046,7.290270625532126,0.07171300435426933,10.696068031717003,0.9990602635610398
E4103.csv,12.2,6.226505793833898,5.66140290497428,0.1151464729945296,6.226505788456779,0.9880817368194287
E4103.csv,17.9,0.21438438646458277,7.187931433090203,0.09000976995579668,0.21438438646729369,0.9974840900903978
E4103.csv,21.5,0.264923357758953,4.6453321962077405,0.15029247027259698,0.26492335440924325,0.9950813035912937
E4104.csv,8.4,1.2147969833316465,5.701102775092662,0.10911307109906812,1.2147969839697408,0.9988816534149179
E4104.csv,9.4,2.839925992815859,3.7359968451394097,0.19731539072802648,2.8399265639304967,0.9875795249041205
E4104.csv,10.3,15.326720957809895,9.999999999999998,0.05175315353173772,15.326720957813583,0.9988595100475243
