arquivo,tempo_pico,amplitude,t0,k,theta,area
DCS_E5104.csv,8.67,14.764226029515868,8.216666666666667,7.141042596532532,0.07865269093443075,14.764226029499216
DCS_E5104.csv,9.63,18.07584776033938,9.183333333333334,7.141042596532532,0.07865269093443075,18.075847760318993
DCS_E5104.csv,10.28,7.531727929731996,9.833333333333332,7.141042596532532,0.07865269093443075,7.531727929723501
DCS_E5104.csv,15.03,0.2561266199558113,14.583333333333337,7.141042596532532,0.07865269093443075,0.25612661995552244
DCS_E5104.csv,18.07,0.15914804185141132,17.616666666666667,7.141042596532532,0.07865269093443075,0.15914804185123183
DCS_E5105.csv,7.15,0.8958142776570146,6.700000000000001,7.141042596532532,0.07865269093443075,0.8958142776560042
DCS_E5105.csv,7.93,1.6863280464198582,7.483333333333334,7.141042596532532,0.07865269093443075,1.686328046417956
DCS_E5105.csv,8.67,15.330597145649422,8.216666666666667,7.141042596532532,0.07865269093443075,15.33059714563213
DCS_E5105.csv,9.63,19.88538135620214,9.183333333333334,7.141042596532532,0.07865269093443075,19.885381356179707
DCS_E5105.csv,10.28,8.101090339146047,9.833333333333332,7.141042596532532,0.07865269093443075,8.101090339136912
DCS_E5105.csv,15.02,0.26864177512569226,14.566666666666668,7.141042596532532,0.07865269093443075,0.2686417751253892
DCS_E5105.csv,18.05,0.07602002638032684,17.6000000000003,7.141042596532532,0.07865269093443075,0.07602002638024109
DCS_E5106.csv,7.15,0.95226994675132,6.700000000000003,7.141042596532532,0.07865269093443075,0.9522699467502458
DCS_E5106.csv,7.93,1.8103174445378343,7.483333333333334,7.141042596532532,0.07865269093443075,1.8103174445357926
DCS_E5106.csv,8.67,16.380909173391647,8.217989204412858,7.141042596532532,0.07865269093443075,16.380909173861458
DCS_E5106.csv,9.63,22.04779833149211,9.183333333333334,7.141042596532532,0.07865269093443075,22.04779833146724
DCS_E5106.csv,10.28,8.868701107774813,9.833333333333332,7.141042596532532,0.07865269093443075,8.868701107764808
DCS_E5106.csv,15.02,0.29424409378119176,14.566666666666668,7.141042596532532,0.07865269093443075,0.29424409378085986
DCS_E5106.csv,18.07,0.07533941797371489,17.616666666666667,7.141042596532532,0.07865269093443075,0.0753394179736299
DCS_E5107.csv,7.15,0.9746932655283415,6.700000000000001,7.141042596532532,0.07865269093443075,0.9746932655272421
DCS_E5107.csv,7.93,1.8838731990930555,7.483333333333334,7.141042596532532,0.07865269093443075,1.8838731990909303
DCS_E5107.csv,8.67,17.144259270143852,8.2166666666707,7.141042596532532,0.07865269093443075,17.144259270124515
DCS_E5107.csv,9.63,23.897416973445864,9.183333333333334,7.141042596532532,0.07865269093443075,23.89741697341891
DCS_E5107.csv,10.28,9.484404943137426,9.833333333333332,7.141042596532532,0.07865269093443075,9.484404943126728
DCS_E5107.csv,15.03,0.31942088953441844,14.58333333333334,7.141042596532532,0.07865269093443075,0.31942088953405817
DCS_E5107.csv,18.08,0.07573790394396182,17.633333333333333,7.141042596532532,0.07865269093443075,0.07573790394387639
DCS_E5108.csv,7.13,0.9604492744147409,6.6833333333333345,7.141042596532532,0.07865269093443075,0.9604492744136577
DCS_E5108.csv,7.93,1.873755993954393,7.483333333333334,7.141042596532532,0.07865269093443075,1.8737559939522794
DCS_E5108.csv,8.67,17.132923268492938,8.216666666666667,7.141042596532532,0.07865269093443075,17.13292326847361
DCS_E5108.csv,9.63,24.50732445703945,9.183333333333334,7.141042596532532,0.07865269093443075,24.5073244570118
DCS_E5108.csv,10.27,9.528294278021052,9.816666666666668,7.141042596532532,0.07865269093443075,9.528294278010303
DCS_E5108.csv,15.03,0.32222286444139925,14.583333333333334,7.141042596532532,0.07865269093443075,0.3222228644410358
DCS_E5108.csv,18.05,0.07095665631436651,17.600000000000005,7.141042596532532,0.07865269093443075,0.07095665631428648
DCS_E5109.csv,7.13,0.9783359797471339,6.6833333333333345,7.141042596532532,0.07865269093443075,0.9783359797460305
DCS_E5109.csv,7.92,1.9319540355320715,7.466666666666668,7.141042596532532,0.07865269093443075,1.9319540355298925
DCS_E5109.csv,8.67,18.081263154336998,8.216666666666667,7.141042596532532,0.07865269093443075,18.081263154316606
DCS_E5109.csv,9.62,26.03451383469439,9.166666666666668,7.141042596532532,0.07865269093443075,26.034513834665024
DCS_E5109.csv,10.27,10.1646890295583,9.816666666666668,7.141042596532532,0.07865269093443075,10.164689029546835
DCS_E5109.csv,15.02,0.32798138419321465,14.566666666666668,7.141042596532532,0.07865269093443075,0.3279813841928447
DCS_E5109.csv,18.05,0.151113490795573,17.600000000000005,7.141042596532532,0.07865269093443075,0.15111349079540257
DCS_E5110.csv,7.13,0.9241937225146905,6.6833333333333345,7.141042596532532,0.07865269093443075,0.924193722513648
DCS_E5110.csv,7.92,1.808285297810128,7.466666666666668,7.141042596532532,0.07865269093443075,1.8082852978080883
DCS_E5110.csv,8.67,18.844872785709896,8.216666666666667,7.141042596532532,0.07865269093443075,18.844872785688636
DCS_E5110.csv,9.62,25.556870309990863,9.166666666666668,7.141042596532532,0.07865269093443075,25.556870309962036
DCS_E5110.csv,10.27,9.881447562136355,9.816666666666668,7.141042596532532,0.07865269093443075,9.88144756212521
DCS_E5110.csv,15.02,0.3175633752192592,14.566666666666668,7.141042596532532,0.07865269093443075,0.317563375218901
DCS_E5110.csv,18.07,0.08858423436534024,17.61666666666667,7.141042596532532,0.07865269093443075,0.08858423436524032
