arquivo;pico;tempo_pico;A;k;theta
clb_05_gl_2,csv;1;1,4166666666666667;0,2609777210411418;;
clb_05_gl_2,csv;2;8,366666666666667;0,007779135939469491;;
clb_05_gl_2,csv;3;9,316666666666666;6,668677682300954;;
glc_1_gl_1,csv;1;1,4666666666666666;0,23361757452336618;;
glc_1_gl_1,csv;2;6,833333333333333;0,014516144928844434;;
glc_1_gl_1,csv;3;7,05;0,0;;
glc_1_gl_1,csv;4;9,166666666666666;0,0;;
glc_1_gl_1,csv;5;9,333333333333334;0,0;;
glc_1_gl_1,csv;6;11,4;5,029597815333176;;
TN100,csv;1;4,266666666666667;0,004087824629261087;;
TN100,csv;2;4,316666666666666;0,003055310807704302;;
TN100,csv;3;4,383333333333334;0,002942110460077046;;
TN100,csv;4;10,183333333333334;100,59784687538425;;
TN100,csv;5;21,9;0,08114844318858229;;
TN100,csv;6;23,816666666666663;5,756191600369931e-10;;
TN100,csv;7;23,85;5,756191600369931e-10;;
TN100,csv;8;27,316666666666663;0,0;;
xy_1_gl_1,csv;1;1,4833333333333334;0,19519506571437323;;
xy_1_gl_1,csv;2;11,4;0,0215214624535636;;
xy_1_gl_1,csv;3;12,166666666666666;5,055325863332641;;
glc_1_gl_2,csv;1;1,4666666666666666;0,2581041086811363;;
glc_1_gl_2,csv;2;6,95;0,011761337313434005;;
glc_1_gl_2,csv;3;7,033333333333333;0,03978594330830371;;
glc_1_gl_2,csv;4;11,416666666666666;10,189283526890442;;
glc_05_gl_1,csv;1;0,3166666666666666;0,003210546663098439;;
glc_05_gl_1,csv;2;0,4833333333333333;0,005392583426215456;;
glc_05_gl_1,csv;3;11,4;1,9722370781360554;;
glc_05_gl_1,csv;4;21,866666666666667;0,21121232622125174;;
glc_05_gl_1,csv;5;27,2;0,0;;
glc_05_gl_1,csv;6;27,316666666666663;0,0;;
clb_1_gl,csv;1;0,3333333333333333;5,756191600369939e-10;;
clb_1_gl,csv;2;1,5333333333333334;0,3175234194522856;;
clb_1_gl,csv;3;6,8;0,019025605854196614;;
clb_1_gl,csv;4;7,033333333333333;0,02167965401723792;;
clb_1_gl,csv;5;8,333333333333334;0,016663224452522184;;
clb_1_gl,csv;6;9,283333333333331;2,6880478919775825;;
glc_05_gl_3,csv;1;1,3833333333333333;0,28267724382583703;;
glc_05_gl_3,csv;2;11,433333333333334;7,988070985678951;;
xy_05_gl,csv;1;1,55;0,2660100477711572;;
xy_05_gl,csv;2;4,3;0,0;;
xy_05_gl,csv;3;12,166666666666666;1,7969574388156224;;
TN_4X,csv;1;10,133333333333333;31,17544191447785;;
TN_4X,csv;2;13,683333333333334;0,06477688605646509;;
TN_4X,csv;3;21,916666666666668;0,07875492270615261;;
TN_4X,csv;4;27,166666666666668;0,05194485931107142;;
TN_4X,csv;5;27,35;0,009864032648868615;;
TN_4X,csv;6;27,5;0,009662587221237643;;
TN_4X,csv;7;27,55;0,10149256098828253;;
glc_1_gl,csv;1;0,55;0,005056803242397431;;
glc_1_gl,csv;2;1,5666666666666669;0,2750371812026535;;
glc_1_gl,csv;3;11,383333333333333;2,4454108868821973;;
xy_1_gl_2,csv;1;1,45;0,24233127119759082;;
xy_1_gl_2,csv;2;6,616666666666666;0,0336881049034642;;
xy_1_gl_2,csv;3;6,733333333333333;0,023067712940221852;;
xy_1_gl_2,csv;4;6,916666666666667;0,02302160428422886;;
xy_1_gl_2,csv;5;11,4;0,05442036379826805;;
xy_1_gl_2,csv;6;12,183333333333334;10,268404826406856;;
clb_1_gl_2,csv;1;1,4833333333333334;0,23779854624261515;;
clb_1_gl_2,csv;2;6,683333333333334;0,018887196102396905;;
clb_1_gl_2,csv;3;6,816666666666666;0,018313642919013932;;
clb_1_gl_2,csv;4;6,966666666666667;0,019104211820230112;;
clb_1_gl_2,csv;5;8,366666666666667;0,059020135634384345;;
clb_1_gl_2,csv;6;9,316666666666666;11,119353649429382;;
clb_1_gl_2,csv;7;13,733333333333333;0,032860166307979256;;
clb_1_gl_3,csv;1;1,4;0,2608667195018587;;
clb_1_gl_3,csv;2;6,766666666666667;0,023894614427997986;;
clb_1_gl_3,csv;3;8,383333333333333;0,13343660972311455;;
clb_1_gl_3,csv;4;9,333333333333334;22,1388453125692;;
clb_1_gl_3,csv;5;11,383333333333333;0,15624017467745024;;
clb_1_gl_3,csv;6;13,733333333333333;0,037249158766065424;;
xy_1_gl,csv;1;1,5333333333333334;0,29529185146988796;;
xy_1_gl,csv;2;6,933333333333334;0,009401161271034936;;
xy_1_gl,csv;3;11,433333333333334;0,006161267654010682;;
xy_1_gl,csv;4;12,166666666666666;2,485743341325847;;
clb_1_gl_1,csv;1;1,4666666666666666;0,1948742160268942;;
clb_1_gl_1,csv;2;6,7;0,0;;
clb_1_gl_1,csv;3;8,35;0,003386276083382361;;
clb_1_gl_1,csv;4;9,3;5,4791025240065725;;
TN_2,5X,csv;1;0,1666666666666666;5,756191600369938e-10;;
TN_2,5X,csv;2;0,3666666666666666;5,756191600369939e-10;;
TN_2,5X,csv;3;3,3833333333333333;0,01047823008325153;;
TN_2,5X,csv;4;3,733333333333333;0,009883632253630726;;
TN_2,5X,csv;5;10,15;44,976336566133455;;
TN_2,5X,csv;6;20,133333333333333;0,03759094508661608;;
TN_2,5X,csv;7;21,9;0,113955378870306;;
clb_05_gl_1,csv;1;1,4833333333333334;0,23284775190811097;;
clb_05_gl_1,csv;2;6,833333333333333;0,01880463244987337;;
clb_05_gl_1,csv;3;7,05;0,0;;
clb_05_gl_1,csv;4;8,366666666666667;0,01401206032535573;;
clb_05_gl_1,csv;5;9,3;3,2750734258425505;;
TV_4X,csv;1;5,9;0,020240051164786506;;
TV_4X,csv;2;6,45;0,01880214027011401;;
TV_4X,csv;3;10,133333333333333;29,01889355918718;;
TV_4X,csv;4;13,7;0,06790204455834915;;
TV_4X,csv;5;17,166666666666668;0,028120362713973997;;
TV_4X,csv;6;17,283333333333335;0,028411656184086788;;
TV_4X,csv;7;17,6;0,028203323806290554;;
TV_4X,csv;8;17,916666666666668;0,027685534608755016;;
TV_4X,csv;9;18,1;0,02659241003943762;;
TV_4X,csv;10;18,3;0,024522759859197937;;
TV_4X,csv;11;21,916666666666668;0,11362309128303316;;
glc_05_gl,csv;1;5,933333333333334;0,010476394706133731;;
glc_05_gl,csv;2;6,1;0,013016287026297;;
glc_05_gl,csv;3;6,133333333333334;0,024894339811069564;;
glc_05_gl,csv;4;6,266666666666667;0,01379135484357003;;
glc_05_gl,csv;5;6,416666666666667;0,053519571670896125;;
glc_05_gl,csv;6;9,4;5,756191600369931e-10;;
glc_05_gl,csv;7;9,683333333333334;5,756191600369931e-10;;
glc_05_gl,csv;8;9,933333333333334;5,756191600369931e-10;;
glc_05_gl,csv;9;11,383333333333333;0,9293050648527679;;
glc_05_gl,csv;10;21,85;0,04571830533095244;;
xy_05_gl_1,csv;1;1,4833333333333334;0,2188454516433625;;
xy_05_gl_1,csv;2;6,683333333333334;0,03149846085011775;;
xy_05_gl_1,csv;3;6,833333333333333;0,028118051206130406;;
xy_05_gl_1,csv;4;11,383333333333333;0,019149427149165288;;
xy_05_gl_1,csv;5;12,166666666666666;3,706740128077018;;
xy_05_gl_1,csv;6;17,55;0,02183991323448636;;
glc_05_gl_2,csv;1;0,1833333333333333;5,756191600369939e-10;;
glc_05_gl_2,csv;2;0,3833333333333333;5,756191600369939e-10;;
