time,signal,baseline,corrected
0.0,-0.79574466,-1.1478343525876522,0.3520896925876522
0.0166666666666666,-0.30893618,-1.1499969112398634,0.8410607312398634
0.0333333333333333,-0.12170213,-1.1521595978884893,1.0304574678884892
0.05,-0.04680851,-1.1543223766205586,1.1075138666205586
0.0666666666666666,-0.018723404,-1.1564852115230997,1.1377618075230997
0.0833333333333333,-0.009361702,-1.1586480666831414,1.1492863646831413
0.1,-0.004680851,-1.160810906187712,1.156130055187712
0.1166666666666666,0.0,-1.1629736941238407,1.1629736941238407
0.1333333333333333,0.0,-1.1651363945785556,1.1651363945785556
0.15,0.0,-1.1672989716388853,1.1672989716388853
0.1666666666666666,-0.009361702,-1.1694613893918586,1.1600996873918585
0.1833333333333333,-0.03276596,-1.171623611924504,1.138857651924504
0.2,-0.060851064,-1.1737856033238503,1.1129345393238503
0.2166666666666666,-0.09361702,-1.1759473276769477,1.0823303076769477
0.2333333333333333,-0.13106383,-1.1781087683323463,1.0470449383323464
0.25,-0.16851063,-1.1802699012882238,1.011759271288224
0.2666666666666666,-0.20595744,-1.1824306877192883,0.9764732477192883
0.2833333333333333,-0.24340425,-1.1845910863573432,0.9411868363573432
0.3,-0.2855319,-1.1867510533974643,0.9012191533974643
0.3166666666666666,-0.32765958,-1.188910542398123,0.861250962398123
0.3333333333333333,-0.36510637,-1.1910695041689359,0.8259631341689359
0.35,-0.40723404,-1.19322788664828,0.7859938466482799
0.3666666666666666,-0.4493617,-1.1953856347709473,0.7460239347709473
0.3833333333333333,-0.4868085,-1.1975426903265514,0.7107341903265514
0.4,-0.52893615,-1.1996989917997436,0.6707628417997435
0.4166666666666667,-0.56638294,-1.2018544741991672,0.6354715341991672
0.4333333333333333,-0.5991489,-1.204009068875343,0.6048601688753431
0.45,-0.6365957,-1.2061627033268532,0.5695670033268532
0.4666666666666667,-0.6740425,-1.2083153009862575,0.5342728009862575
0.4833333333333333,-0.7068085,-1.210466780985988,0.503658280985988
0.5,-0.73957443,-1.2126170578925255,0.4730426278925255
0.5166666666666667,-0.76765954,-1.2147660414234147,0.4471065014234147
0.5333333333333333,-0.8004255,-1.216913636131127,0.416488136131127
0.55,-0.83319145,-1.219059741036286,0.38586829103628606
0.5666666666666667,-0.86595744,-1.2212042492318254,0.3552468092318254
0.5833333333333334,-0.8893617,-1.2233470474333354,0.3339853474333354
0.6,-0.9174468,-1.2254880154770926,0.3080412154770926
0.6166666666666667,-0.9455319,-1.2276270257638284,0.28209512576382845
0.6333333333333333,-0.973617,-1.2297639426172657,0.2561469426172658
0.65,-0.99702126,-1.2318986215897185,0.2348773615897185
