time,signal,fit_total,peak_1,peak_2,peak_3,peak_4,peak_5,peak_6,peak_7,peak_8,peak_9,peak_10
21.33333333333333,-0.004680851,1.0800828489319028e-05,1.0799455709615042e-05,1.1656255370008222e-195,3.391649292618612e-57,5.820554114163909e-51,3.863160996870309e-53,7.323761620822191e-115,6.604283099765807e-90,8.428350380471333e-65,8.890925006425684e-20,1.3727797038978465e-09
21.35,-0.004680851,1.0928582034261622e-05,1.07104689223192e-05,6.998587373641957e-196,2.8427322998621683e-57,4.947979687853187e-51,3.230711001535981e-53,4.778658677088691e-115,4.50163207723537e-90,6.208767930179793e-65,6.87924585388997e-20,2.181131119423525e-07
21.366666666666667,-0.004680851,1.4465609547067695e-05,1.0622214766421179e-05,4.2020554877197937e-196,2.3826340931837318e-57,4.206184542788816e-51,2.7017867461461507e-53,3.1179548419007144e-115,3.068345472252621e-90,4.573584261782184e-65,5.3219097582843886e-20,3.843394780646464e-06
21.383333333333333,-0.004680851,3.8059969760277515e-05,1.05346872163876e-05,2.522976675046374e-196,1.9969864138850985e-57,3.5755724625814975e-51,2.259444525517667e-53,2.034349896750906e-115,2.091358530101091e-90,3.3689641853463943e-65,4.116494381793887e-20,2.7525282543889877e-05
21.4,0.0,0.00013081099637304785,1.0447880296177451e-05,1.5148329615117853e-196,1.673744827591841e-57,3.0394828572421103e-51,1.8895133507530432e-53,1.3273135415606927e-115,1.4254196329370853e-90,2.4815589413666037e-65,3.183621585495073e-20,0.00012036311607687036
21.416666666666668,0.004680851,0.00039560420123896915,1.0361788078836208e-05,9.095285072947033e-197,1.4028129725384884e-57,2.5837510970126888e-51,1.5801412807924106e-53,8.659911733256088e-116,9.715094303935833e-91,1.8278532551645986e-65,2.4617831078261765e-20,0.0003852424131601329
21.433333333333334,0.004680851,0.0010044289184040758,1.0276404686093389e-05,5.460946766740697e-197,1.1757275507959394e-57,2.1963346782534058e-51,1.321415971561692e-53,5.649961579941583e-116,6.621271207865827e-91,1.3463148250713634e-65,1.9033256524909564e-20,0.0009941525137179823
21.45,0.009361702,0.0022015832168623046,1.0191724287963225e-05,3.278835499215502e-197,9.853942452665413e-58,1.8669953667097914e-51,1.105047302976695e-53,3.6861214063169356e-116,4.5125895865916856e-91,9.916091800041713e-66,1.4713361610435297e-20,0.0021913914925743416
21.466666666666665,0.018723404,0.004292687801947636,1.0107741102348777e-05,1.968662966866173e-197,8.25866331523753e-58,1.587028938298827e-51,9.24101929448908e-54,2.404838462001209e-116,3.075391655827077e-91,7.303366532646044e-66,1.137225872923617e-20,0.004282580060845287
21.48333333333333,0.023404256,0.007621181709879026,1.0024449394649204e-05,1.1820155031843624e-197,6.921590835802845e-58,1.349035391700217e-51,7.727812602784773e-54,1.568896663272675e-116,2.0958741091472164e-91,5.378910793478268e-66,8.788567334589798e-21,0.007611157260484377
21.5,0.03276596,0.012536471432760384,9.941843477370245e-06,7.097003695646595e-198,5.800941878175867e-58,1.14672357354437e-51,6.4623576548703e-54,1.023516734128709e-116,1.4283023512785925e-91,3.9614512087956394e-66,6.790886555420792e-21,0.012526529589283013
21.516666666666666,0.042127658,0.01935894589432539,9.859917709737975e-06,4.261151227515105e-198,4.861693143019879e-58,9.74745063907806e-52,5.404096646426384e-54,6.677098087152242e-117,9.733417178659199e-92,2.917447461248017e-66,5.246532978176156e-21,0.01934908597661565
21.53333333333333,0.05148936,0.028346887189439327,9.778666497315544e-06,2.558461705895225e-198,4.074487786436586e-58,8.285529410358345e-52,4.5191102820052586e-54,4.355848706430539e-117,6.632859281356438e-92,2.148525820487174e-66,4.05281122819297e-21,0.028337108522942012
21.55,0.06553192,0.03966931014933113,9.69808429162322e-06,1.536140543628933e-198,3.414718848276363e-58,7.042817000180845e-52,3.7790313390152653e-54,2.841515710887943e-117,4.519875989199e-92,1.5822202903730035e-66,3.130248900869279e-21,0.039659612065039505
21.566666666666663,0.079574466,0.05338736843801332,9.61816558976154e-06,9.223230015941964e-199,2.861760905163513e-58,5.986451578016477e-52,3.160136008215102e-54,1.8536152864780036e-117,3.0799422638921e-92,1.1651509626693432e-66,2.4173547032384613e-21,0.05337775027242356
21.58333333333333,0.09361702,0.06944550863844111,9.538904934037317e-06,5.537773443951801e-199,2.398325983498827e-58,5.0884965113014936e-52,2.642583924968325e-54,1.209153481632988e-117,2.0986933294180837e-92,8.579981687571122e-67,1.8665575270661098e-21,0.06943596973350707
21.6,0.11234043,0.0876722670427155,9.460296911593025e-06,3.324967357166973e-199,2.0099236413600047e-58,4.3252023722805606e-52,2.2097825634686453e-54,7.887430914788344e-118,1.4300320463945263e-92,6.317997862477553e-67,1.4410609283920127e-21,0.0876628067458039
21.616666666666667,0.13106383,0.10778961371484339,9.382336154039105e-06,1.9963636074983974e-199,1.6844083758897428e-58,3.676379499277707e-52,1.8478556458985417e-54,5.14496040364966e-118,9.743903378897141e-93,4.6522342741514236e-67,1.1124070677293736e-21,0.10778023137868935
21.633333333333333,0.14510638,0.12942909846595244,9.305017337089063e-06,1.1986488120239481e-199,1.4116002355801262e-58,3.1248645549401428e-52,1.545198547295019e-54,3.355991539777878e-118,6.639121381126907e-93,3.425568871233548e-67,8.585904043177629e-22,0.12941979344861534
21.65,0.16851063,0.15215272852865086,9.228335180197874e-06,7.196881149178464e-200,1.182966799637954e-58,2.6560670031578576e-52,1.2921064612196913e-54,2.189031703825897e-118,4.523542965487522e-93,2.522277653015059e-67,6.625973171989869e-22,0.15214350019347067
21.666666666666668,0.18723404,0.17547645738229598,9.152284446203158e-06,4.321124292211127e-200,9.913566004257645e-59,2.257583534390919e-52,1.0804634202045042e-54,1.4278271656615913e-118,3.0820333312307604e-93,1.8571294586566415e-67,5.112756614604091e-22,0.17546730509784977
21.683333333333334,0.20595744,0.19889432140270402,9.076859940969398e-06,2.5944735196536652e-200,8.307756694659105e-59,1.9188702616149634e-52,9.034822128706085e-55,9.31304380160913e-119,2.099841297849282e-93,1.3673528510220431e-67,3.9445985921350597e-22,0.19888524454276305
21.7,0.22468086,0.22190155623112728,9.002056513034932e-06,1.5577644285005746e-200,6.962002326308741e-59,1.6309640332149893e-52,7.554868688914725e-55,6.074353854847195e-119,1.4306261989331684e-93,1.0067188318758684e-67,3.0429386953075023e-22,0.22189255417461426
21.716666666666665,0.2480851,0.24401539471868058,8.92786905326196e-06,9.353074174872172e-201,5.834197078466097e-59,1.3862455051070178e-52,6.3173074571789016e-55,3.961876995582715e-119,9.74667453114986e-94,7.41182218149286e-68,2.3470736525691053e-22,0.24400646684962732
21.73333333333333,0.2668085,0.26479264088646026,8.854292494489385e-06,5.615740491187414e-201,4.88905104039829e-59,1.1782377162795965e-52,5.2824439078895556e-55,2.58401105335139e-119,6.640142077788855e-94,5.456712000917328e-68,1.8101051030525545e-22,0.2647837865939658
21.75,0.28085107,0.28384349038038464,8.781321811188433e-06,3.3717839419020664e-201,4.096987126293792e-59,1.0014348488816843e-52,4.417083062920285e-55,1.6853117398185356e-119,4.5236492838851734e-94,4.017226807722019e-68,1.3958053318678467e-22,0.28383470905857344
21.766666666666666,0.29957446,0.30084140092861433,8.708952019121241e-06,2.024475387355286e-201,3.433216472981104e-59,8.511566506247033e-53,3.6934654090403165e-55,1.0991542554368123e-119,3.0817056722903433e-94,2.9574062406977888e-68,1.0761933908069565e-22,0.30083269197659523
21.78333333333333,0.31361702,0.3155290910772564,8.637178175002015e-06,1.2155289864672804e-201,2.8769634479309633e-59,7.234246746186222e-53,3.088376998583688e-55,7.16852140562738e-120,2.0993463440132772e-94,2.177133029334483e-68,8.296608796107021e-23,0.3155204538990814
21.8,0.32765958,0.32772095585039357,8.565995376161156e-06,7.298240889801385e-202,2.4108160645493895e-59,6.1485706768668635e-53,2.5824052248078546e-55,4.6751235116305034e-120,1.430104462068601e-94,1.6026855891807045e-68,6.395229603484435e-23,0.3277123898550174
21.816666666666663,0.33702126,0.33730233466722287,8.495398760212112e-06,4.38198738588016e-202,2.02018151626969e-59,5.225791278783494e-53,2.1593164286873355e-55,3.0489420762704863e-120,9.741866905849117e-95,1.179780234717294e-68,4.9289829317241136e-23,0.3372938392684627
21.83333333333333,0.34170213,0.34422615527186,8.425383504720781e-06,2.6310197452065574e-202,1.6928298224829438e-59,4.441472682433619e-53,1.805535395862333e-55,1.9883730178854828e-120,6.636015811310712e-95,8.684470685563732e-69,3.7984335631903183e-23,0.3442177298883553
21.85,0.34638298,0.34850751585965056,8.355944826877852e-06,1.5797091973230068e-202,1.4185113302425566e-59,3.774843779200976e-53,1.5097100659706198e-55,1.2966989869015997e-120,4.520260363371968e-95,6.392563917330005e-69,2.926834740938304e-23,0.34849915991482366
21.866666666666667,0.35106382,0.35021676563782084,8.287077983173788e-06,9.484845060125451e-203,1.1886361217074177e-59,3.208248725610012e-53,1.2623475060752084e-55,8.456158702913447e-121,3.079004582394077e-95,4.705397604672809e-69,2.2549593040995188e-23,0.35020847855983767
21.883333333333333,0.35106382,0.3494716115776855,8.218778269076234e-06,5.694864428608727e-203,9.9600531039228e-60,2.726679820113121e-53,1.055509482749688e-55,5.514418747719657e-121,2.0972398160749553e-95,3.463435719618595e-69,1.7371065020910678e-23,0.34946339279941646
21.9,0.34638298,0.3464287253721725,8.151041018710371e-06,3.4192951738765275e-203,8.345858297595837e-60,2.317380407204002e-53,8.825578766638248e-56,3.595994694148383e-121,1.4284885221810021e-95,2.549221231848095e-69,1.3380175176030494e-23,0.3464205743311538
21.916666666666668,0.34170213,0.3412752578112988,8.08386160454171e-06,2.0530042637279724e-203,6.993216760636808e-60,1.9695073133874635e-53,7.379417803407886e-56,2.344936279875531e-121,9.729630466228993e-96,1.8762795573965603e-69,1.0304932473853261e-23,0.34126717394969425
21.933333333333334,0.33702126,0.3342205948061946,8.017235437061592e-06,1.2326596039009027e-203,5.859757060301959e-60,1.6738438921903641e-53,6.170194552698902e-56,1.5290995933887825e-121,6.6268462417833e-96,1.3809476807918467e-69,7.935547142522162e-24,0.3342125775707575
21.95,0.32765958,0.32548861559328646,7.951157964475112e-06,7.401104399917023e-204,4.909970444443896e-60,1.4225560924595305e-53,5.159094415049737e-56,9.970874335717385e-122,4.5134478303829774e-96,1.0163577311330615e-69,6.110227066680524e-24,0.325480664435322
21.966666666666665,0.31829786,0.3153106433273986,7.88562467239175e-06,4.443753408811031e-204,4.1140995681794976e-60,1.2089851009482608e-53,4.313660470252565e-56,6.501648338198896e-122,3.073979535383001e-96,7.480070487259319e-70,4.704212596860481e-24,0.3153027577027262
21.98333333333333,0.3042553,0.30391921417137074,7.820631083518462e-06,2.668108129240126e-204,3.447207129715585e-60,1.0274710766380984e-53,3.606752253960587e-56,4.2394204548869487e-122,2.093555874495953e-96,5.504964773112008e-70,3.621312583239255e-24,0.30391139354028723
22.0,0.29021275,0.2915427348801189,7.756172757355276e-06,1.601979502018275e-204,2.888395295446482e-60,8.732033158961285e-54,3.0156750365826086e-56,2.764281761108953e-122,1.4258019581222925e-96,4.051288671665037e-70,2.787371983571617e-24,0.29153497870736156
22.016666666666666,0.27617022,0.27840105164244033,7.692245289893459e-06,9.618570606697446e-205,2.4201515066893652e-60,7.420928861096541e-54,2.521451688242865e-56,1.8023990389416064e-122,9.710127908399016e-97,2.981409696078607e-70,2.1452309222054283e-24,0.27839335939715043
