time,signal,fit_total,peak_1,peak_2,peak_3,peak_4,peak_5,peak_6,peak_7,peak_8,peak_9,peak_10,peak_11,peak_12,peak_13
6.183333333333334,-0.0140425535,0.0010185584478183212,1.4722920956746396e-09,0.00013730673672121853,0.0005591510424425281,0.00032169348543720385,3.96712815495774e-07,8.998109779180302e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2,-0.018723404,0.0009982698698204656,1.4063121875571505e-09,0.0001361149061737811,0.0005544359028745626,0.00030735358490571773,3.5649366920186077e-07,7.575885014853225e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.216666666666667,-0.018723404,0.0009786465246020349,1.3432874714864238e-09,0.00013493357467863007,0.0005497590528002311,0.00029362587100370796,3.2030646574244225e-07,6.3763662518807395e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.233333333333333,-0.018723404,0.0009596630254674938,1.2830856701783622e-09,0.00013376264753020453,0.0005451202028178522,0.00028048577480648646,2.877521889373484e-07,5.365038343200131e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,-0.018723404,0.0009412949266625808,1.2255804229706095e-09,0.00013260203091166914,0.0005405190653684863,0.00026790962140681716,2.584707211329476e-07,4.512674052321816e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.266666666666667,-0.018723404,0.0009235186918666139,1.1706510213946167e-09,0.00013145163188599463,0.0005359553547304653,0.00025587460294662336,2.3213711815466362e-07,3.79453435461966e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.283333333333333,-0.018723404,0.0009063116636086742,1.1181821565544779e-09,0.00013031135838714015,0.0005314287870138017,0.00024435875210430485,2.084582333646123e-07,3.189687906498415e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3,-0.018723404,0.0008896520335774693,1.0680636777860087e-09,0.0001291811192113327,0.0005269390801544715,0.00023334091605678957,1.8716965897364585e-07,2.6804322242074504e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.316666666666666,-0.018723404,0.0008735188137973287,1.0201903620928667e-09,0.00012806082400844526,0.0005224859539085808,0.00022280073093275542,1.6803295556402585e-07,2.2518016211908524e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.333333333333333,-0.018723404,0.0008578918086449444,9.74461693878991e-10,0.00012695038327346987,0.0005180691298464199,0.0002127185967709023,1.5083314334993226e-07,1.891149108443292e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.35,-0.0140425535,0.0008427515876833608,9.307816545180896e-10,0.00012584970833808654,0.0005136883313464061,0.00020307565299484306,1.3537643105647175e-07,1.5877913142439982e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.366666666666666,-0.0140425535,0.0008280794592912755,8.890585213212537e-10,0.00012475871136232466,0.0005093432835889207,0.00019385375441398838,1.2148816045106596e-07,1.3327070694552249e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.383333333333334,-0.0140425535,0.0008138574450670599,8.492046754834521e-10,0.00012367730532631774,0.0005050337135500437,0.00018503544775782448,1.0901094653005219e-07,1.1182816683898704e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4,-0.009361702,0.0008000682549880308,8.111364186082784e-10,0.0001226054040221487,0.0005007593499951922,0.0001766039487491241,9.780299516286789e-08,9.380899843659587e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.416666666666667,-0.009361702,0.0007866952633064265,7.747737974281857e-10,0.00012154292204578515,0.0004965199234726578,0.00016854311971992544,8.773658164005894e-08,7.867126205721078e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.433333333333334,-0.0140425535,0.0007737224851643869,7.400404363545153e-10,0.00012048977478910403,0.0004923151663070592,0.00016083744777258078,7.869667507232853e-08,6.595801342131483e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.45,-0.0140425535,0.0007611345539108563,7.068633775078974e-10,0.00011944587843200303,0.00048814481259270144,0.0001534720234867113,7.057969495764022e-08,5.528411053516704e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.466666666666667,-0.018723404,0.000748916699103939,6.751729278952356e-10,0.00011841114993459962,0.0004840085981868535,0.00014643252017162604,6.329238748296883e-08,4.6325044890783933e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.483333333333333,-0.023404256,0.0007370547251826872,6.449025134142697e-10,0.00011738550702951432,0.0004799062607029416,0.00013970517366254732,5.6750810266637265e-08,3.8807490402101294e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,-0.023404256,0.0007255349907927383,6.159885393810325e-10,0.00011636886821423962,0.0004758375395036645,0.00013327676265791687,5.08794152856068e-08,3.2501309242389377e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.516666666666667,-0.023404256,0.0007143443887505453,5.883702572890208e-10,0.00011536115274359065,0.0004718021756940353,0.00012713458959405616,4.5610220678107856e-08,2.7212792783800527e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
