time,signal,fit_total,peak_1,peak_2,peak_3,peak_4
21.3,0.0140425535,3.342580430999716e-05,3.342580430999716e-05,3.1931141355445373e-90,1.695489033944515e-78,0.0
21.316666666666663,0.0140425535,3.315695702645139e-05,3.315695702645139e-05,2.191010582990215e-90,1.173711862978503e-78,0.0
21.33333333333333,0.0140425535,3.289026383261871e-05,3.289026383261871e-05,1.503364759520809e-90,8.124864840503271e-79,0.0
21.35,0.0140425535,3.2632360358532045e-05,3.26257075521e-05,1.0315116711132017e-90,5.624176990945412e-79,6.652806432043026e-09
21.366666666666667,0.0140425535,3.306821890630952e-05,3.236327114461471e-05,7.077401751528872e-91,3.893050504036669e-79,7.049477616948057e-07
21.383333333333333,0.0140425535,4.199465803636322e-05,3.2102937704930114e-05,4.855830370122485e-91,2.6946934162797547e-79,9.891720331433101e-06
21.4,0.0140425535,9.250435620023402e-05,3.184469046180061e-05,3.3315255766902475e-91,1.8651638536190763e-79,6.0659665738433405e-05
21.416666666666668,0.018723404,0.0002679352276081684,3.158851277691365e-05,2.2856662492351443e-91,1.290960533125818e-79,0.00023634671483125475
21.433333333333334,0.018723404,0.000722537897487899,3.1334388143845266e-05,1.568095576946201e-91,8.935056980066022e-80,0.0006912035093440537
21.45,0.023404256,0.0016894533232052506,3.108230018702248e-05,1.0757771777303729e-91,6.184009007188311e-80,0.001658371023018228
21.466666666666665,0.028085107,0.0034729454164514435,3.083223266069437e-05,7.38009984395745e-92,4.2798777719943596e-80,0.0034421131837907492
21.48333333333333,0.03276596,0.006426502131501798,3.058416944791144e-05,5.0628177420972365e-92,2.961973197605358e-80,0.006395917962053886
21.5,0.042127658,0.010921287298747496,3.0338094559512272e-05,3.473061917153211e-92,2.0498374673856205e-80,0.010890949204187983
21.516666666666666,0.04680851,0.017310496569942654,3.009399213311848e-05,2.382445452717651e-92,1.4185554393309967e-80,0.017280402577809537
21.53333333333333,0.060851064,0.02589489011804755,2.985184643213744e-05,1.634269383473054e-92,9.816616440180611e-81,0.025865038271615414
21.55,0.07021277,0.03689367923468224,2.9611641844772435e-05,1.1210231794470717e-92,6.793068480295169e-81,0.03686406759283747
21.566666666666663,0.084255315,0.05042349965879535,2.9373362883041356e-05,7.68945997118162e-93,4.700660251428797e-81,0.050394126295912306
21.58333333333333,0.09829787,0.06648675018063872,2.913699418180183e-05,5.274331455832811e-93,3.252673499312422e-81,0.06645761318645692
21.6,0.11702128,0.08496932067010607,2.8902520497784784e-05,3.6176734100281487e-93,2.2506649939184214e-81,0.08494041814960829
21.616666666666667,0.13574468,0.10564678213952945,2.866992670863585e-05,2.4813137824441418e-93,1.557292009312804e-81,0.10561811221282082
21.633333333333333,0.15446809,0.12819748792563837,2.8439197811962943e-05,1.7018623825964448e-93,1.0775020529001614e-81,0.12816904872782642
21.65,0.17319149,0.15222071461945624,2.821031892439234e-05,1.167233224318958e-93,7.455127013445358e-82,0.15219250430053186
21.666666666666668,0.19659574,0.17725790161942387,2.7983275280631907e-05,8.005368419565951e-94,5.157994973740226e-82,0.17722991834414323
21.683333333333334,0.21531914,0.2028151660659537,2.7758052232541396e-05,5.490292933129917e-94,3.5685825408918786e-82,0.20278740801372117
21.7,0.2387234,0.22838551287198272,2.753463524821012e-05,3.7653057692106384e-94,2.4688777133997746e-82,0.2283579782367345
21.716666666666665,0.2574468,0.25346947219596994,2.7313009911041803e-05,2.5822337432633723e-94,1.7080180274734022e-82,0.2534421591860589
21.73333333333333,0.28085107,0.27759323404135783,2.709316191884643e-05,1.770848682412554e-94,1.1816106471707562e-82,0.277566140879439
21.75,0.29957446,0.3003236780630032,2.6875077082939498e-05,1.2143894368615737e-94,8.174203625000355e-83,0.30029680298592026
21.766666666666666,0.3229787,0.3212799931939048,2.665874132724797e-05,8.327701805069023e-95,5.654649046722002e-83,0.3212533344525776
21.78333333333333,0.33702126,0.3401418327355787,2.64441406874233e-05,5.7106170268923556e-95,3.91160545285742e-83,0.34011538859489127
21.8,0.3557447,0.35665414992368105,2.6231261309961415e-05,3.9159002467682155e-95,2.7057872698444553e-83,0.3566279186623711
