time,signal,fit_total,peak_1,peak_2,peak_3,peak_4,peak_5,peak_6,peak_7,peak_8,peak_9,peak_10,peak_11,peak_12,peak_13,peak_14,peak_15,peak_16,peak_17
8.85,0.3931915,0.15498317711876672,2.8886503523081654e-07,0.0023369313068988804,0.004457906120269604,8.730467209296287e-06,0.0056707073897455705,0.004753556772356645,4.175028581130816e-27,0.02863609857420932,0.10911895762304218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.866666666666667,0.4025532,0.1424238346853775,2.7839627126535756e-07,0.0023176547871272086,0.004421578361643081,8.41196557742111e-06,0.005625461441190152,0.004712021141049204,2.6116220645862393e-27,0.02656749940973027,0.09877092918278889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.883333333333333,0.41659573,0.13086465893644283,2.683058593034695e-07,0.002298536965191821,0.00438554443168331,8.104999492506021e-06,0.0055805703471655775,0.004670845065853318,1.633660482303476e-27,0.024638322081073808,0.0892824667401232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.43531916,0.12024244461574779,2.5858016877253794e-07,0.002279576538731764,0.004349801986533797,7.80915479959251e-06,0.0055360314160990114,0.00463002548922278,1.0219128671929964e-27,0.022840142683769993,0.08059876108666103,3.767976104391212e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.916666666666666,0.45404255,0.11113936871379108,2.492060583411798e-07,0.002260772216013699,0.004314348700501367,7.524032053499838e-06,0.005491841975325508,0.004589559378619071,6.392437808082356e-28,0.02116494971555733,0.07266612551610628,0.0006439979735559768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.933333333333334,0.48212767,0.10999600781941397,2.4017085843535635e-07,0.002242122715846109,0.004279182265925109,7.249246003421722e-06,0.005447999370983344,0.004549443726326971,3.998708325055028e-28,0.019605134019418782,0.06543238049854895,0.008432255805502845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.95,0.51957446,0.12981968106568664,2.3146235437607964e-07,0.0022236267674942273,0.0042443003930461125,6.984425095266532e-06,0.005404500967909368,0.004509675549271134,2.501344474699576e-28,0.01815347772594601,0.05884715779046077,0.03642972598410937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.966666666666667,0.56638294,0.18365486516265003,2.2306877011671355e-07,0.0022052831105955828,0.0042097008098779054,6.729210991143121e-06,0.0053613441495342804,0.004470251888833486,1.564688309383544e-28,0.016803142395024666,0.05286213328085591,0.09773605724816695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.983333333333333,0.6319149,0.2799484598832925,2.149787525587215e-07,0.0021870904950762643,0.004175381262077688,6.483258105416556e-06,0.005318526317777937,0.0044311698106715815,9.787746588469257e-29,0.015547656535503487,0.04743119739334986,0.20085073983197768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.7114894,0.42087278604859446,2.0718135642537696e-07,0.002169047681067798,0.004141339512818247,6.246233156774487e-06,0.0052760448929446545,0.004392426404537828,6.122631672500514e-29,0.014380902661741298,0.04251057130569073,0.3479960001752807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.016666666666667,0.8144681,0.6026662886571209,1.996660296737382e-07,0.0021511534388247216,0.004107573342660684,6.0178147357648724e-06,0.005233897313618531,0.004354018784099681,3.8299586159850755e-29,0.013297104027701545,0.038058876640848116,0.5354574476286021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.033333333333331,0.9455319,0.8170288208350244,1.9242259942583105e-07,0.0021334065486427857,0.004074080549427847,5.797692887282148e-06,0.005192081036558843,0.004315944086760719,2.395799950012508e-29,0.012290811162488598,0.034037165649799216,0.7549793416858597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.05,1.1046809,1.0528718531753645,1.854412584006725e-07,0.0021158058007777884,0.004040858948078481,5.585568707496445e-06,0.005150593536595425,0.0042781994734826575,1.4986752560799605e-29,0.011356888315850182,0.0304089182645584,0.9955148178260556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.066666666666666,1.2872341,1.2979928727870254,1.787125518294372e-07,0.0020983499953651113,0.004007906370582234,5.381153954738028e-06,0.0051094323065242735,0.00424078212860837,9.37486516601059e-30,0.010490499908123938,0.027140011765526703,1.2449003304457882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.083333333333334,1.4885106,1.5404513564506093,1.7222736483661785e-07,0.002081037942339804,0.0039752206657952555,5.18417067386261e-06,0.005068594857003043,0.0042036892596857426,5.864392425370907e-30,0.009687097066299957,0.024198668191346615,1.4912316920701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.1,1.694468,1.7695650564073269,1.6597691027073309e-07,0.002063868461357384,0.003942799699336673,4.9943508336419805e-06,0.005028078716446831,0.004166918097292588,3.6684407720344844e-30,0.008942404316262961,0.021555384030868503,1.723860442758018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
