time,signal,fit_total,peak_1,peak_2,peak_3,peak_4,peak_5,peak_6,peak_7,peak_8,peak_9
17.233333333333334,0.0140425535,6.576478865815449e-07,1.3205565593822398e-141,6.574018029147422e-07,2.182499588643301e-10,1.417389675589016e-59,6.135464411681581e-45,6.324963845857643e-33,2.7833707938363267e-11,0.0,0.0
17.25,0.0140425535,6.389878250030508e-07,7.896510599413348e-142,6.387552643387493e-07,2.0776127312648092e-10,9.784237777273478e-60,4.355570645555337e-45,4.706737450470952e-33,2.4799391175010355e-11,0.0,0.0
17.266666666666666,0.0140425535,6.20855535548506e-07,4.721864020145547e-142,6.206356648285448e-07,1.9777605359408606e-10,6.753750761651887e-60,3.091825781522138e-45,3.502243236834278e-33,2.2094666367117235e-11,0.0,0.0
17.283333333333335,0.0140425535,6.03236129831167e-07,2.8235258431597272e-142,6.030281757949186e-07,1.8827016466711525e-10,4.661690608767885e-60,2.1946104568502883e-45,2.6057770642524007e-33,1.968387158123205e-11,0.0,0.0
17.3,0.0140425535,5.861151397523423e-07,1.6883795972472073e-142,5.859183839387627e-07,1.7922062615210018e-10,3.2175280144298063e-60,1.5576593898623753e-45,1.9386215710718355e-33,1.7535187427655442e-11,0.0,0.0
17.316666666666666,0.0140425535,5.694785054678209e-07,1.0095979520351697e-142,5.692922796848935e-07,1.7060555803605355e-10,2.2206585577354286e-60,1.1055040001823885e-45,1.4421613968032906e-33,1.5620224891437644e-11,0.0,0.0
17.333333333333332,0.0140425535,5.533125637210302e-07,6.037079063967262e-143,5.531362459359754e-07,1.624041278956573e-10,1.532575524398565e-60,7.845507649405869e-46,1.0727535043335208e-33,1.3913657159273677e-11,0.0,0.0
17.35,0.0140425535,5.376040365292534e-07,3.6099842175624806e-143,5.374370471376663e-07,1.545965008161669e-10,1.0576518074252128e-60,5.567430892436124e-46,7.979055276906034e-34,1.2392890770919425e-11,0.0,0.0
17.366666666666667,0.0140425535,5.223400202100866e-07,2.1586576918438735e-143,5.221818186464692e-07,1.4716379170051906e-10,7.298680692813478e-61,3.950588666988208e-46,5.934288641674392e-34,1.1037771916894393e-11,0.0,0.0
17.383333333333333,0.0140425535,5.075079747359493e-07,1.2908099161059083e-143,5.073580563919489e-07,1.4008801985473964e-10,5.036477699711373e-61,2.803122813171335e-46,4.413180825058585e-34,9.83032414562546e-12,0.0,0.0
17.4,0.0140425535,4.930957134051638e-07,7.718641016664352e-144,4.929536068252842e-07,1.3335206574123955e-10,3.475285218949084e-61,1.9888219787968394e-46,3.2817148553174904e-34,8.754514138257897e-12,0.0,0.0
17.416666666666668,0.0140425535,4.790913928185638e-07,4.615507164340503e-144,4.789566571462042e-07,1.2693962979666948e-10,2.397922051511729e-61,1.4109879532072032e-46,2.4401483307196145e-34,7.79604256290564e-12,0.0,0.0
17.433333333333334,0.0140425535,4.6548350315128883e-07,2.7599299053455076e-144,4.6535572580073633e-07,1.2083519321597665e-10,1.6544773396461132e-61,1.0009778046181019e-46,1.8142539258789021e-34,6.942157336499517e-12,0.0,0.0
17.45,0.0140425535,4.522608587097586e-07,1.6503524852150918e-144,4.521396532422442e-07,1.1502398060893326e-10,1.1414787236982692e-61,7.100672327327809e-47,1.3487969419544654e-34,6.181486905469386e-12,0.0,0.0
