arquivo,pico,tempo_pico,A,k,theta
E094.csv,1,7.016666666666667,0.12213754222582121,,
E094.csv,2,8.516666666666667,0.5020702113480345,,
E094.csv,3,9.516666666666667,0.79043852144732,,
E094.csv,4,10.216666666666669,15.419525643939926,,
E094.csv,5,11.4,15.465810010084367,,
E094.csv,6,12.2,6.04625274248441,,
E094.csv,7,18.03333333333333,0.3208514304920668,,
E094.csv,8,21.916666666666668,0.11204499878691235,,
E092.csv,1,7.016666666666667,0.2900626345921436,,
E092.csv,2,8.533333333333333,0.35200123617629203,,
E092.csv,3,9.3,0.47450660513362614,,
E092.csv,4,10.216666666666669,12.854464779423942,,
E092.csv,5,11.4,8.074448379026444,,
E092.csv,6,12.2,3.4090351881040397,,
E092.csv,7,13.216666666666669,0.21102236772380714,,
E092.csv,8,18.03333333333333,0.21009555941536115,,
E092.csv,9,21.916666666666668,0.1317396289040677,,
E096.csv,1,1.05,0.005067394571094402,,
E096.csv,2,1.3166666666666669,0.004701555241090545,,
E096.csv,3,7.033333333333333,0.24832563093877313,,
E096.csv,4,8.5,0.5519974462296584,,
E096.csv,5,9.533333333333331,1.0195998817124212,,
E096.csv,6,10.216666666666669,16.726732099667352,,
E096.csv,7,11.4,18.95709704711833,,
E096.csv,8,12.2,7.4377537377871,,
E096.csv,9,16.25,0.0646988963170651,,
E096.csv,10,18.05,0.384246170970596,,
E096.csv,11,21.916666666666668,0.12654485026845855,,
E090.csv,1,2.8,0.0331752928445822,,
E090.csv,2,6.983333333333333,0.03760934431157461,,
E090.csv,3,8.333333333333334,0.24613016746614763,,
E090.csv,4,9.283333333333331,0.6563189648081452,,
E090.csv,5,10.216666666666669,11.461939600448549,,
E090.csv,6,11.4,4.25631039252802,,
E090.csv,7,12.333333333333334,1.4937198969580365,,
E090.csv,8,21.933333333333334,0.16213326652665094,,
E093.csv,1,7.016666666666667,0.10581128712133464,,
E093.csv,2,8.516666666666667,0.4231347314775107,,
E093.csv,3,9.5,0.6250220306310741,,
E093.csv,4,10.216666666666669,13.22193153150004,,
E093.csv,5,11.4,11.84829948611441,,
E093.csv,6,12.2,4.668276693578014,,
E093.csv,7,16.25,0.04139522149843575,,
E093.csv,8,18.03333333333333,0.2625276999335444,,
E093.csv,9,21.916666666666668,0.19561778392048165,,
E097.csv,1,7.033333333333333,0.22863247674713985,,
E097.csv,2,8.5,0.5489424818302049,,
E097.csv,3,9.533333333333331,0.9684088865542634,,
E097.csv,4,10.216666666666669,16.46547324753886,,
E097.csv,5,11.4,18.05607578736934,,
E097.csv,6,12.2,7.128637573843735,,
E097.csv,7,16.266666666666666,0.06294523589179882,,
E097.csv,8,18.03333333333333,0.37957101979115054,,
E097.csv,9,21.916666666666668,0.13905993805039774,,
E097.csv,10,23.98333333333333,0.014096600934747228,,
E091.csv,1,7.016666666666667,7.499736889118416e-09,,
E091.csv,2,8.683333333333334,0.3273469412869563,,
E091.csv,3,9.283333333333331,0.4243244096150289,,
E091.csv,4,10.216666666666669,12.592042763390763,,
E091.csv,5,11.4,6.779486398960875,,
E091.csv,6,12.2,2.8470999206610594,,
E091.csv,7,13.2,0.17551127749607706,,
E091.csv,8,16.233333333333334,0.027490456261833444,,
E091.csv,9,16.316666666666666,0.02777680590252228,,
E091.csv,10,18.03333333333333,0.17932707258898412,,
E091.csv,11,21.916666666666668,0.14343071348594255,,
E098.csv,1,7.033333333333333,0.2880678133598402,,
E098.csv,2,8.516666666666667,0.6203720359433684,,
E098.csv,3,9.516666666666667,1.2956368456204124,,
E098.csv,4,10.216666666666669,20.404485161795172,,
E098.csv,5,11.4,26.70485611006194,,
E098.csv,6,12.2,10.135023739802227,,
E098.csv,7,13.183333333333334,0.5733313068295897,,
E098.csv,8,16.25,0.07535200529609713,,
E098.csv,9,18.03333333333333,0.5160666241495435,,
E098.csv,10,20.2,0.02393213993892909,,
E098.csv,11,21.916666666666668,0.15084458089625188,,
E098.csv,12,24.05,0.00497693449973689,,
E095.csv,1,7.016666666666667,0.2652363678456529,,
E095.csv,2,8.516666666666667,0.5721167774105335,,
E095.csv,3,9.516666666666667,0.9585031218747161,,
E095.csv,4,10.216666666666669,17.204423535042363,,
E095.csv,5,11.4,18.61023422254944,,
E095.csv,6,12.183333333333334,7.082433827982705,,
E095.csv,7,16.283333333333335,0.05666991251949039,,
E095.csv,8,18.03333333333333,0.3873030020994299,,
E095.csv,9,21.9,0.1255273609266721,,
E09-1.csv,1,0.3833333333333333,5.756191600369939e-10,,
E09-1.csv,2,0.8666666666666667,5.756191600369938e-10,,
E09-1.csv,3,1.1333333333333333,5.756191600369938e-10,,
E09-1.csv,4,1.2833333333333334,5.756191600369938e-10,,
E09-1.csv,5,1.3666666666666667,5.756191600369938e-10,,
E09-1.csv,6,2.583333333333333,5.75619160036994e-10,,
E09-1.csv,7,10.216666666666669,11.723965026027322,,
E09-1.csv,8,20.633333333333333,0.0,,
E09-1.csv,9,20.85,0.0,,
E09-1.csv,10,21.916666666666668,0.1352516398463053,,
