arquivo,pico,tempo_pico,A,k,theta
Glic_3gl_10.csv,1,0.5,0.001063991233459249,,
Glic_3gl_10.csv,2,0.8833333333333333,0.003228616292147922,,
Glic_3gl_10.csv,3,4.533333333333333,137.25538485766094,,
Glic_3gl_10.csv,4,4.666666666666667,0.005359175987936235,,
Glic_3gl_10.csv,5,8.366666666666667,0.0,,
Glic_3gl_10.csv,6,9.383333333333333,0.0,,
Glic_3gl_10.csv,7,11.383333333333333,18.359501523324067,,
Glic_3gl_10.csv,8,18.1,0.0,,
Glic_3gl_10.csv,9,18.416666666666668,0.0,,
Glic_3gl_10.csv,10,21.883333333333333,0.03783114458001545,,
Celob_1gl_5.csv,1,0.15,5.756191600369938e-10,,
Celob_1gl_5.csv,2,0.4166666666666667,5.756191600369939e-10,,
Celob_1gl_5.csv,3,8.283333333333333,0.0,,
Celob_1gl_5.csv,4,9.25,3.0699291122640817,,
Celob_1gl_5.csv,5,11.366666666666667,0.015553708494864194,,
Celob_1gl_5.csv,6,21.883333333333333,0.2109400764914847,,
Celob_1gl_5.csv,7,24.133333333333333,0.0,,
Celob_1gl_5.csv,8,24.216666666666665,0.0,,
Celob_1gl_5.csv,9,24.28333333333333,0.0,,
Celob_1gl_5.csv,10,24.316666666666663,0.0,,
Celob_1gl_20.csv,1,1.6333333333333333,0.028429403399650336,,
Celob_1gl_20.csv,2,2.0,0.024509522886134075,,
Celob_1gl_20.csv,3,8.3,0.06173128263418065,,
Celob_1gl_20.csv,4,9.266666666666667,13.066224129014882,,
Celob_1gl_20.csv,5,11.383333333333333,0.11139222554646512,,
Celob_1gl_20.csv,6,14.016666666666667,0.0113324615036131,,
Celob_1gl_20.csv,7,14.066666666666666,0.011420772772115421,,
Celob_1gl_20.csv,8,21.916666666666668,0.3464973803305645,,
Celob_1gl_10.csv,1,0.2833333333333333,5.756191600369939e-10,,
Celob_1gl_10.csv,2,8.283333333333333,0.0,,
Celob_1gl_10.csv,3,9.266666666666667,6.615904176735183,,
Celob_1gl_10.csv,4,11.366666666666667,0.026661870686193117,,
Celob_1gl_10.csv,5,15.1,0.0,,
Celob_1gl_10.csv,6,21.883333333333333,0.06002299988271241,,
Xil_1gl_10.csv,1,5.2,0.03329588578708757,,
Xil_1gl_10.csv,2,5.683333333333334,0.03381722765021123,,
Xil_1gl_10.csv,3,11.383333333333333,0.022913676618301234,,
Xil_1gl_10.csv,4,12.166666666666666,5.736170693853307,,
Xil_1gl_10.csv,5,18.716666666666665,0.02350579164606818,,
Xil_1gl_10.csv,6,21.9,0.1294239546205364,,
xil_1gl_20.csv,1,6.366666666666666,0.014103475186282884,,
xil_1gl_20.csv,2,6.833333333333333,0.014071443003489772,,
xil_1gl_20.csv,3,9.95,0.01779068419444973,,
xil_1gl_20.csv,4,11.4,0.05817633172563056,,
xil_1gl_20.csv,5,12.183333333333334,11.516050538998776,,
xil_1gl_20.csv,6,21.916666666666668,0.13557357378998042,,
Glic_3gl_5.csv,1,0.2666666666666666,5.756191600369939e-10,,
Glic_3gl_5.csv,2,6.6,0.0,,
Glic_3gl_5.csv,3,6.733333333333333,0.0,,
Glic_3gl_5.csv,4,6.933333333333334,0.0,,
Glic_3gl_5.csv,5,8.85,0.0,,
Glic_3gl_5.csv,6,8.983333333333333,0.0,,
Glic_3gl_5.csv,7,9.283333333333331,0.0,,
Glic_3gl_5.csv,8,11.383333333333333,8.607423772773341,,
Glic_3gl_5.csv,9,17.866666666666667,0.0,,
Glic_3gl_5.csv,10,18.183333333333334,0.0,,
Glic_3gl_5.csv,11,21.883333333333333,0.1788058392763382,,
Xil_1gl_5.csv,1,3.1666666666666665,0.028193327649942146,,
Xil_1gl_5.csv,2,3.633333333333333,0.028663382400585687,,
Xil_1gl_5.csv,3,11.333333333333334,0.0,,
Xil_1gl_5.csv,4,12.166666666666666,2.79957595616013,,
Xil_1gl_5.csv,5,17.316666666666666,0.004701557560272168,,
Xil_1gl_5.csv,6,21.883333333333333,0.06577762107181416,,
Glic_3gl_40.csv,1,0.1333333333333333,5.756191600369938e-10,,
Glic_3gl_40.csv,2,0.45,5.756191600369939e-10,,
Glic_3gl_40.csv,3,9.45,0.005439600080082758,,
Glic_3gl_40.csv,4,11.416666666666666,72.54766813352921,,
Glic_3gl_40.csv,5,20.716666666666665,0.0,,
Glic_3gl_40.csv,6,20.883333333333333,0.0,,
Glic_3gl_40.csv,7,20.916666666666668,0.0,,
Glic_3gl_40.csv,8,21.95,0.12490495949702614,,
Celob_1gl_40.csv,1,1.2333333333333334,0.02374713346603644,,
Celob_1gl_40.csv,2,8.316666666666666,0.14206677032389378,,
Celob_1gl_40.csv,3,9.3,26.084080823604513,,
Celob_1gl_40.csv,4,11.4,0.24435640768322833,,
Celob_1gl_40.csv,5,14.183333333333334,0.009921967829934075,,
Celob_1gl_40.csv,6,14.7,0.009399265214106738,,
Celob_1gl_40.csv,7,21.933333333333334,0.1399357330901744,,
Celob_1gl_40.csv,8,24.683333333333334,0.0,,
xil_1gl_40.csv,1,0.7333333333333333,0.011625149498107923,,
xil_1gl_40.csv,2,0.95,0.012640954898050552,,
xil_1gl_40.csv,3,10.25,0.01323324744798146,,
xil_1gl_40.csv,4,11.416666666666666,0.09854079124586192,,
xil_1gl_40.csv,5,12.216666666666669,22.659573597659133,,
xil_1gl_40.csv,6,19.633333333333333,0.0,,
xil_1gl_40.csv,7,21.95,0.15105306465609974,,
Glic_3gl_20.csv,1,0.35,5.756191600369939e-10,,
Glic_3gl_20.csv,2,0.75,5.756191600369938e-10,,
Glic_3gl_20.csv,3,6.716666666666667,0.00985720411748548,,
Glic_3gl_20.csv,4,9.316666666666666,0.0,,
Glic_3gl_20.csv,5,9.433333333333334,0.0,,
