time,signal,fit_total,peak_1,peak_2,peak_3,peak_4
0.0,-0.074893616,0.0,0.0,0.0,0.0,0.0
0.0166666666666666,-0.028085107,0.0,0.0,0.0,0.0,0.0
0.0333333333333333,-0.0140425535,0.0,0.0,0.0,0.0,0.0
0.05,-0.004680851,4.6210862252647566e-08,4.6210862252647566e-08,0.0,0.0,0.0
0.0666666666666666,-0.004680851,9.956197988738156e-07,9.956197988738156e-07,0.0,0.0,0.0
0.0833333333333333,0.0,5.653705837636802e-06,5.653705837636802e-06,0.0,0.0,0.0
0.1,0.0,1.8598301541895675e-05,1.8598301541895675e-05,0.0,0.0,0.0
0.1166666666666666,0.0,4.536240031299107e-05,4.536240031299107e-05,0.0,0.0,0.0
0.1333333333333333,0.0,9.156790479198134e-05,9.156790479198134e-05,0.0,0.0,0.0
0.15,0.0,0.00016221162992583564,0.00016221162992583564,0.0,0.0,0.0
0.1666666666666666,0.0,0.0002611642104462115,0.0002611642104462115,0.0,0.0,0.0
0.1833333333333333,0.0,0.00039088011496109736,0.00039088011496109736,0.0,0.0,0.0
0.2,0.0,0.0005522894048546165,0.0005522894048546165,0.0,0.0,0.0
0.2166666666666666,0.0,0.0007448319865877808,0.0007448319865877808,0.0,0.0,0.0
0.2333333333333333,0.0,0.0009665943898342328,0.0009665943898342328,0.0,0.0,0.0
0.25,0.0,0.0012145129515841741,0.0012145129515841741,0.0,0.0,0.0
0.2666666666666666,0.0,0.0014846131037618009,0.0014846131037618009,0.0,0.0,0.0
0.2833333333333333,0.0,0.0017722607873436665,0.0017722607873436665,0.0,0.0,0.0
0.3,0.0,0.0020724080524857904,0.0020724080524857904,0.0,0.0,0.0
0.3166666666666666,0.0,0.0023798202523670283,0.0023798202523670283,0.0,0.0,0.0
0.3333333333333333,0.0,0.0026892767364624817,0.0026892767364624817,0.0,0.0,0.0
0.35,0.0,0.00299574057387006,0.00299574057387006,0.0,0.0,0.0
0.3666666666666666,0.0,0.003294495643688243,0.003294495643688243,0.0,0.0,0.0
