time,signal,fit_total,peak_1,peak_2,peak_3,peak_4,peak_5,peak_6,peak_7,peak_8,peak_9,peak_10,peak_11
22.566666666666663,0.03276596,0.015832797240629613,1.1735454198512677e-05,1.025376543152234e-196,4.3637007169719276e-55,5.3447889176504424e-64,6.9469438382360314e-68,2.201496490129513e-128,1.8409316753370115e-102,9.503272035735705e-78,1.424577944010876e-28,3.7509254795666546e-07,0.015820686693883142
22.58333333333333,0.03276596,0.014033392388916915,1.1640852169658163e-05,6.375527537276149e-197,3.737053174160456e-55,4.429483924476928e-64,5.644204463794354e-68,1.4353548494884532e-128,1.251486501351408e-102,6.903814237967075e-78,1.0877273216100665e-28,3.371249321677597e-07,0.014021414411815088
22.6,0.03276596,0.01242308582429807,1.1547010255091235e-05,3.9641383823201956e-197,3.200375071862654e-55,3.670896293737865e-64,4.585737825852182e-68,9.35823650547669e-129,8.507591424309527e-103,5.015288045092224e-78,8.304514900967567e-29,3.029580832310834e-07,0.012411235855959747
22.616666666666667,0.03276596,0.010984315959855098,1.145392237198874e-05,2.46479849771175e-197,2.740752175705281e-55,3.0421983258127374e-64,3.725746014838276e-68,6.10129777732857e-129,5.783344445876832e-103,3.643288314447543e-78,6.339706625745679e-29,2.7221630930840257e-07,0.0109725898211738
22.633333333333333,0.028085107,0.009700804066149519,1.136158248595906e-05,1.532547584236952e-197,2.3471235393237584e-55,2.521153918547646e-64,3.0270166884815403e-68,3.977808873888767e-129,3.931366157663267e-103,2.646562193747318e-78,4.8393269317968994e-29,2.4456051508816356e-07,0.009689197923148471
22.65,0.028085107,0.008557515667534703,1.1269984610659164e-05,9.52898072690291e-198,2.010015605556206e-55,2.0893328664009146e-64,2.459313744067408e-68,2.5933378924922837e-129,2.672390722589522e-103,1.9224789761972212e-78,3.6937025575894484e-29,2.196846975352183e-07,0.008546025998226509
22.666666666666668,0.028085107,0.0075406127531301515,1.1179122807414446e-05,5.924870505980463e-198,1.7213144482489898e-55,1.731459579207865e-64,1.9980696186732284e-68,1.6907049287932445e-129,1.816554631147051e-103,1.3964714234158849e-78,2.8190337583055604e-29,1.9731277037032333e-07,0.007529236317552367
22.683333333333334,0.028085107,0.006637399199793647,1.1088991184841666e-05,3.68392865532391e-198,1.4740706850783403e-55,1.4348732284436286e-64,1.6233226911795141e-68,1.1022245192805295e-129,1.2347784502217701e-103,1.0143632189555748e-78,2.1512965158993222e-29,1.7719568720725022e-07,0.006626133012921598
22.7,0.023404256,0.005836261459276796,1.0999583898474741e-05,2.2905696010074526e-198,1.2623323759752512e-55,1.1890802607860054e-64,1.3188538518629617e-68,7.185646854326209e-130,8.39308675157037e-104,7.367937736412641e-79,1.641580373224319e-29,1.5910883594003233e-07,0.005825102766542381
22.716666666666665,0.023404256,0.005126606246602366,1.0910895150393485e-05,1.42421550216223e-198,1.081001893522809e-55,9.853834784441641e-65,1.071484912869578e-68,4.68441367978295e-130,5.704879790541542e-104,5.3516714332970833e-79,1.2525242561943496e-29,1.4284967941157359e-07,0.005115552501772561
22.73333333333333,0.023404256,0.004498796681984271,1.0822919188855348e-05,8.855393383887684e-199,9.257133271809785e-56,8.165745880305005e-65,8.705085275979337e-69,3.0537831698618274e-130,3.877603696392625e-104,3.887084706849025e-79,9.555919682982902e-30,1.282356196248363e-07,0.004487845527175792
22.75,0.023404256,0.003944088083983671,1.0735650307929952e-05,5.506047364155487e-199,7.92727476187943e-56,6.766793599959995e-65,7.072249711549215e-69,1.9907409774448934e-130,2.635557546828124e-104,2.82325211762849e-79,7.289897483171038e-30,1.1510206479664557e-07,0.0039332373316109445
22.766666666666666,0.023404256,0.0034545643860461835,1.064908284713661e-05,3.423512845105061e-199,6.788419083054285e-56,5.607463978140906e-65,5.745657531041833e-69,1.2977317595529107e-130,1.7913224460989126e-104,2.0505314848399806e-79,5.5607473782037424e-30,1.0330068041685911e-07,0.00344381200251863
22.78333333333333,0.023404256,0.003023075950645829,1.0563211191084501e-05,2.128648313246939e-199,5.8131392335129535e-56,4.646720556746255e-65,4.66787787263281e-69,8.4595788990672e-131,1.2174951397376667e-104,1.4892731851268328e-79,4.2413875151180574e-30,9.269780717686601e-08,0.003012420041647568
22.8,0.023404256,0.00264317938321326,1.0478029769115831e-05,1.3235361352765308e-199,4.9779457037374795e-56,3.8505531974172244e-65,3.79224893483874e-69,5.514500851969513e-131,8.274712822909265e-105,1.0816169211576798e-79,3.234789396878485e-30,8.3173030184476e-08,0.0026326181804139596
22.816666666666663,0.023404256,0.002309079799873345,1.0393533054951818e-05,8.229389644098602e-200,4.262721327969065e-56,3.1907752604563775e-65,3.0808588494941e-69,3.5946560195937654e-131,5.6238130119486416e-105,7.855318115948417e-80,2.4668773735786045e-30,7.461788529929641e-08,0.0022986116489330938
22.83333333333333,0.023404256,0.002015575876704098,1.030971556634118e-05,5.1168110916803136e-200,3.6502372328251114e-56,2.6440266514598354e-65,2.502905086477541e-69,2.343161113424354e-131,3.8220915343412135e-105,5.704864183233485e-80,1.8811040910264488e-30,6.693468971522629e-08,0.002005199226448042
22.85,0.023404256,0.0017580079016594943,1.0226571864711814e-05,3.1814937641047815e-200,3.1257382485872214e-56,2.1909475076256987e-65,2.0333614335077667e-69,1.5273573656865158e-131,2.5975480278595214e-105,4.143030169474442e-80,1.4343067093791708e-30,6.003548509522377e-08,0.0017477212943096871
22.866666666666667,0.023404256,0.001532208961396003,1.0144096554824911e-05,1.9781658693468968e-200,2.6765878173953335e-56,1.8154933226815837e-65,1.6518948938471213e-69,9.955724983443318e-132,1.765299514252301e-105,3.008722697212138e-80,1.093541793560896e-30,5.3841082637339074e-08,0.0015220110237585407
22.883333333333333,0.023404256,0.0013344593220246859,1.0062284284431727e-05,1.2299692893947828e-200,2.2919638620336335e-56,1.5043673054611564e-65,1.3419856518057792e-69,6.489314908573835e-132,1.1996803666526371e-105,2.1849300357363047e-80,8.336679615121067e-31,4.828020042942276e-08,0.0013243487575398246
22.9,0.023404256,0.001161444003377386,9.981129743933324e-06,7.64761060538666e-201,1.9625983034506053e-56,1.2465499086214862e-65,1.090212037586819e-69,4.2297875574686985e-132,8.152767493829439e-106,1.5866613380169576e-80,6.354998047142453e-31,4.328868434091155e-08,0.0011514195849491118
22.916666666666668,0.023404256,0.00101021349895251,9.900627666042757e-06,4.7550731394068776e-201,1.6805539640189577e-56,1.032908896992227e-65,8.8566955879187e-70,2.7569698936769017e-132,5.540346662371387e-106,1.1521852252121689e-80,4.843982078363222e-31,3.880880451101466e-08,0.0010002740624819562
22.933333333333334,0.018723404,0.0008781475566688802,9.82077282545008e-06,2.9565727628422117e-201,1.4390334919850687e-56,8.55876170763191e-66,7.194988642701558e-70,1.7969635601219086e-132,3.76496740406752e-106,8.366652813058733e-81,3.6919400529627426e-31,3.478862023068742e-08,0.0008682919952231994
22.95,0.018723404,0.0007629219074035015,9.741560038489784e-06,1.8383147756978775e-201,1.23221571214576e-56,7.09179917585813e-66,5.84502217563843e-70,1.1712249386550087e-132,2.5584558149332187e-106,6.075368182598373e-81,2.8136622823181283e-31,3.118140668704479e-08,0.0007531491659583246
22.966666666666665,0.018723404,0.0006624778076796377,9.662984162811044e-06,1.1430128692322071e-201,1.0551154670050387e-56,5.876226229651077e-66,4.748318856624254e-70,7.633701288328717e-133,1.7385495064156152e-106,4.411485859946299e-81,2.1441478001528375e-31,2.7945137649323748e-08,0.0006527868783791773
22.98333333333333,0.023404256,0.0005749942485924011,9.585040097050436e-06,7.1069342663617775e-202,9.034635773211088e-57,4.868970890756626e-66,3.857369596311108e-70,4.975352293265793e-133,1.1813774167207704e-106,3.2032338139858675e-81,1.6338158139732575e-31,2.5042018730346234e-08,0.0005653841664766203
23.0,0.023404256,0.0004988626740441803,9.507722780507238e-06,4.4188922641568855e-202,7.73604034623714e-57,4.034339555835784e-66,3.133576514192016e-70,3.242696883584075e-133,8.027545015604213e-107,2.325861629144613e-81,1.2448507963495186e-31,2.2438066361667958e-08,0.0004893325131973113
23.016666666666666,0.023404256,0.00043266404666601196,9.431027192821435e-06,2.74754278732872e-202,6.624059525726649e-57,3.34275329626793e-66,2.5455816507118648e-70,2.1134049826647607e-133,5.4546807559238e-107,1.6887704363154324e-81,9.484130874452517e-32,2.0102728078613082e-08,0.0004232129167451119
23.03333333333333,0.023404256,0.00037514809860229235,9.354948353653934e-06,1.708344493152437e-202,5.671881588876981e-57,2.7697005512855886e-66,2.0679090946451615e-70,1.3773774589895856e-133,3.706367253320037e-107,1.226164945697046e-81,7.225102377364728e-32,1.8008540127315433e-08,0.0003657751417085111
23.05,0.023404256,0.00032521460592403175,9.279481322369589e-06,1.0622001940192244e-202,4.856546135374136e-57,2.2948691669160088e-66,1.679861757490607e-70,8.976708088931992e-134,2.5183733039365076e-107,8.902638409984237e-82,5.503727208829099e-32,1.613081878348852e-08,0.0003159189937828787
23.066666666666663,0.023404256,0.00028189652919784105,9.204621197722666e-06,6.604458834459719e-203,4.1583909922362384e-57,1.9014270746591117e-66,1.3646250450322772e-70,5.850259576347836e-134,1.7111352143531913e-107,6.463684609682246e-82,4.192146184077071e-32,1.4447382115301149e-08,0.0002726774606180031
23.08333333333333,0.023404256,0.00024434486815538847,9.130363117544567e-06,4.1064641494158243e-203,3.5605785319704827e-57,1.5754261600332668e-66,1.108538629014339e-70,3.81265129929617e-134,1.1626289599089929e-107,4.6928123571473606e-82,3.192881164402845e-32,1.2938299233622022e-08,0.0002352015667386103
23.1,0.023404256,0.0002118150850428866,9.056702258434277e-06,2.5532819250627314e-203,3.048690004466696e-57,1.3053082277566672e-66,9.005047962672188e-71,2.484694338155392e-134,7.899335330581468e-108,3.4070448837901563e-82,2.4316222109806684e-32,1.1585664354883102e-08,0.00020274679712009743
23.116666666666667,0.023404256,0.00018365495871434739,8.98363383545121e-06,1.5875574238280184e-203,2.6103781190466854e-57,1.0814955813213526e-66,7.31507763215336e-71,1.619245882279217e-134,5.3670122947108656e-108,2.4735128947974985e-82,1.8517256812562301e-32,1.0373393257456908e-08,0.00017466095148563872
23.133333333333333,0.023404256,0.00015929373956511688,8.911153101810201e-06,9.870975020353157e-204,2.2350695143648273e-57,8.960517276575364e-67,5.942231461623989e-71,1.0552287007868996e-134,3.6464249264664634e-108,1.7957347420761968e-82,1.4100177777157723e-32,9.287039944201043e-09,0.00015037329942336247
23.15,0.023404256,0.00013823248373511177,8.839255348579197e-06,6.137487208766144e-204,1.9137099540672925e-57,7.424001982438298e-67,4.82700679810677e-71,6.876609551387119e-135,2.4773914232595573e-108,1.3036526685330473e-82,1.0735940723767433e-32,8.313631533845924e-09,0.00012938491475499874
23.166666666666668,0.023404256,0.0001200354534443763,8.767935904379248e-06,3.816111756528536e-204,1.6385461140932868e-57,6.150915340490312e-67,3.9210644692240934e-71,4.481218599811993e-135,1.6831184068685275e-108,9.463969710903e-83,8.173788304567102e-33,7.441519594145747e-09,0.0001112600760204029
23.183333333333334,0.023404256,0.00010432247870005497,8.69719013508679e-06,2.3727474052646208e-204,1.4029387079816414e-57,5.096101857784431e-67,3.1851345803671956e-71,2.920195323015954e-135,1.1434769536883533e-108,6.870313267703896e-83,6.22263911491293e-33,6.660246302045698e-09,9.561862831866614e-05
23.2,0.023404256,9.076218380947901e-05,8.627013443538265e-06,1.4753051803683231e-204,1.2012024506612719e-57,4.222144932648166e-67,2.587315131525667e-71,1.9029250993818613e-135,7.768423422434149e-109,4.987369181594971e-83,4.736897362921755e-33,5.960423972140498e-09,8.212920994196861e-05
23.216666666666665,0.023404256,7.906599005618058e-05,8.557401269237169e-06,9.173016307831179e-205,1.0284690071034493e-57,3.498040784252319e-67,2.1016897783719255e-71,1.2400109630770567e-135,5.277534832366488e-109,3.6204145112499515e-83,3.605634057089664e-33,5.333626635950038e-09,7.050325516030746e-05
23.23333333333333,0.023404256,6.898281347524354e-05,8.488349088063309e-06,5.703512555029493e-205,8.805696254138916e-58,2.898099563813448e-67,1.707204878946318e-71,8.080224119583523e-136,3.5852718713557296e-109,2.6280698429280836e-83,2.7443393432093857e-33,4.7722924823542575e-09,6.0489692094697886e-05
23.25,0.023404256,6.029438385424686e-05,8.419852411984373e-06,3.546276355050225e-205,7.539346277474976e-58,2.4010347341622523e-67,1.3867571932004434e-71,5.265205851405835e-136,2.4355994369438923e-109,1.907688045807006e-83,2.0886354575944888e-33,4.269636085184565e-09,5.18702618061773e-05
23.266666666666666,0.023404256,5.281111785503672e-05,8.351906788769829e-06,2.2049700214248553e-205,6.455073382302513e-58,1.989208468474911e-67,1.126452723470713e-71,3.430847265724615e-136,1.654559697641332e-109,1.3847446217631634e-83,1.589484613046863e-33,3.819569448580062e-09,4.445539149681831e-05
23.28333333333333,0.023404256,4.636848548281571e-05,8.284507801706948e-06,1.3709851178099739e-205,5.526703746292847e-58,1.6480063419934344e-67,9.150045943902443e-72,2.2355351838259715e-136,1.1239625543174274e-109,1.0051338811048501e-83,1.209536648071319e-33,3.4166309953164954e-09,3.8080561050113447e-05
23.3,0.023404256,4.082381501679666e-05,8.217651069319135e-06,8.524378604590074e-206,4.7318252818035876e-58,1.365319167905225e-67,7.432438915105098e-72,1.4566517807968883e-136,7.63508872073183e-110,7.2957519142471045e-84,9.203455801295797e-34,3.055921708850156e-09,3.2603108025768675e-05
23.316666666666663,0.023404256,3.605348696352979e-05,8.15133224508662e-06,5.300204896078537e-206,4.0512471092317906e-58,1.1311136220828456e-67,6.037222695632464e-72,9.491265087458232e-137,5.1864380745090904e-110,5.295514312415007e-84,7.002485177855676e-34,2.7330477171263997e-09,2.789942167072604e-05
23.33333333333333,0.023404256,3.195047260974245e-05,8.085547017168957e-06,3.2955091844952704e-206,3.468536682385221e-58,9.370764453090156e-68,4.903891155799477e-72,6.184243783111596e-137,3.5230368712627467e-110,3.84360014184765e-84,5.327494428104899e-34,2.444068676066527e-09,2.3862481523897425e-05
23.35,0.023404256,2.842217735076952e-05,8.020291108130124e-06,2.0490489464813152e-206,2.9696234128201438e-58,7.763196171477386e-68,3.9832928102121993e-72,4.029426628581932e-137,2.393084764884733e-110,2.7897176136700485e-84,4.052877882550871e-34,2.1854513737708333e-09,2.0399700791265627e-05
