time,signal,fit_total,peak_1,peak_2,peak_3,peak_4,peak_5,peak_6,peak_7,peak_8,peak_9,peak_10,peak_11,peak_12,peak_13
22.58333333333333,-0.05148936,0.002657827270747767,1.8247523355117694e-125,1.0851046158483127e-122,4.8154035160857815e-121,4.6255828486387965e-69,1.311336010997553e-83,3.7552795661124045e-146,3.965063918858554e-19,0.0,0.0,0.0,0.0,0.0,0.0026578272707477664
22.6,-0.05148936,0.002259344050392472,1.4945348983012622e-125,8.887459964343072e-123,3.944038515067071e-121,3.9666684972344297e-69,1.0742515365858334e-83,2.3960451100855077e-146,3.749015183945914e-19,0.0,0.0,0.0,0.0,0.0,0.0022593440503924714
22.616666666666667,-0.05148936,0.0019177518150044497,1.2240751279329044e-125,7.279198769838597e-123,3.2303492614848076e-121,3.40160670568097e-69,8.800304306366215e-84,1.5287692902502753e-146,3.544738359191718e-19,0.0,0.0,0.0,0.0,0.0,0.0019177518150044492
22.633333333333333,-0.05148936,0.0016254481890966863,1.0025590633275303e-125,5.961964351133084e-123,2.6458040962913737e-121,2.9170309828594405e-69,7.20923375325472e-84,9.754009351664379e-147,3.351592034923236e-19,0.0,0.0,0.0,0.0,0.0,0.0016254481890966858
22.65,-0.05148936,0.0013757522357556553,8.211296653099991e-126,4.8830935701291976e-123,2.167034174393181e-121,2.501478291340266e-69,5.905820413530598e-84,6.223270190440421e-147,3.168969749045449e-19,0.0,0.0,0.0,0.0,0.0,0.001375752235755655
22.666666666666668,-0.05148936,0.0011628100719364193,6.72532689077238e-126,3.9994529601042595e-123,1.7748992574109411e-121,2.145118015558326e-69,4.838058087318443e-84,3.9705295394385057e-147,2.996298082934361e-19,0.0,0.0,0.0,0.0,0.0,0.001162810071936419
22.683333333333334,-0.05148936,0.000981506877768294,5.508266397470019e-126,3.275714292015523e-123,1.453722549469953e-121,1.8395195178570585e-69,3.9633427627350235e-84,2.5332176495206396e-147,2.8330348610730015e-19,0.0,0.0,0.0,0.0,0.0,0.0009815068777682939
22.7,-0.056170214,0.0008273855542348886,4.511452145505389e-126,2.6829421823655284e-123,1.1906639881952323e-121,1.5774527891007237e-69,3.246772820548682e-84,1.6161843311920603e-147,2.678667448777896e-19,0.0,0.0,0.0,0.0,0.0,0.0008273855542348884
22.716666666666665,-0.056170214,0.0006965720850849463,3.6950273370579305e-126,2.197437278100068e-123,9.752069378293042e-122,1.352717482486602e-69,2.659756535732892e-84,1.031106691928553e-147,2.5327111426720676e-19,0.0,0.0,0.0,0.0,0.0,0.000696572085084946
22.73333333333333,-0.056170214,0.0005857075053819522,3.026347807443926e-126,1.7997887713074252e-123,7.987377646437943e-122,1.159996289824463e-69,2.178871322148806e-84,6.5782543144194e-148,2.394707648851096e-19,0.0,0.0,0.0,0.0,0.0,0.000585707505381952
22.75,-0.056170214,0.0004918862638593651,2.4786768078613005e-126,1.4740983649794585e-123,6.54201487805692e-122,9.947291947410017e-70,1.7849292095748647e-84,4.1967400257500944e-148,2.2642236439648224e-19,0.0,0.0,0.0,0.0,0.0,0.0004918862638593649
22.766666666666666,-0.056170214,0.0004126006829626644,2.0301159823619258e-126,1.2073446653028434e-123,5.358197399988306e-122,8.530056305885138e-70,1.4622112697394145e-84,2.6773666048957896e-148,2.1408494146969526e-19,0.0,0.0,0.0,0.0,0.0,0.0004126006829626642
22.78333333333333,-0.056170214,0.000345691163531837,1.662729797206643e-126,9.888625898855805e-124,4.388597629601926e-122,7.314719939397932e-70,1.1978404481164452e-84,1.7080398471091766e-148,2.024197571371235e-19,0.0,0.0,0.0,0.0,0.0,0.0003456911635318368
22.8,-0.056170214,0.00028930174556775706,1.3618284153067172e-126,8.099169794205983e-124,3.594452032415268e-122,6.272523274336771e-70,9.812677798890106e-85,1.0896387735285307e-148,1.9139018316456943e-19,0.0,0.0,0.0,0.0,0.0,0.00028930174556775684
22.816666666666663,-0.056170214,0.0002418406181278922,1.115380343362907e-126,6.633533663502237e-124,2.944011444979828e-122,5.378802969640489e-70,8.038514919314717e-85,6.951227575058684e-149,1.8096158704764748e-19,0.0,0.0,0.0,0.0,0.0,0.000241840618127892
22.83333333333333,-0.056170214,0.00020194516641515307,9.13531367869325e-127,5.433119386893472e-124,2.4112718123928274e-122,4.612408551321926e-70,6.585121983644563e-85,4.434400213843616e-149,1.7110122327399074e-19,0.0,0.0,0.0,0.0,0.0,0.0002019451664151529
22.85,-0.056170214,0.0001684511494201427,7.482105457918617e-127,4.449932635957632e-124,1.974934599622617e-122,3.955202118152347e-70,5.394504330262697e-85,2.828802977718689e-149,1.617781305100261e-19,0.0,0.0,0.0,0.0,0.0,0.00016845114942014254
22.866666666666667,-0.056170214,0.0001403656144209072,6.128074963545347e-127,3.6446640454635064e-124,1.6175553172907952e-122,3.391629290467046e-70,4.4191524917761336e-85,1.8045335553228862e-149,1.5296303438942125e-19,0.0,0.0,0.0,0.0,0.0,0.00014036561442090704
22.883333333333333,-0.056170214,0.00011684317306299348,5.019080911454544e-127,2.985117608091789e-124,1.3248461226488815e-122,2.9083512579959865e-70,3.620146541374164e-85,1.151122876465286e-149,1.446282555980322e-19,0.0,0.0,0.0,0.0,0.0,0.00011684317306299333
22.9,-0.056170214,9.716528586094991e-05,4.110779746556292e-127,2.4449234605139337e-124,1.0851046158482512e-122,2.4939292268570127e-70,2.9656031560625905e-85,7.342989066396439e-150,1.3674762296681554e-19,0.0,0.0,0.0,0.0,0.0,9.716528586094978e-05
22.916666666666668,-0.060851064,8.072222635389887e-05,3.366852597383506e-127,2.00248359881972e-124,8.887459964343072e-123,2.1385538044793794e-70,2.4294034375520465e-85,4.6840181097368265e-150,1.2929639129982181e-19,0.0,0.0,0.0,0.0,0.0,8.072222635389874e-05
22.933333333333334,-0.060851064,6.699742168668387e-05,2.7575530879209208e-127,1.640108373536176e-124,7.279198769838597e-123,1.8338129235326088e-70,1.9901507329352446e-85,2.9878497185875676e-150,1.2225116367929133e-19,0.0,0.0,0.0,0.0,0.0,6.699742168668375e-05
22.95,-0.056170214,5.555389219940451e-05,2.2585179434180833e-127,1.3433092416451264e-124,5.961964351133084e-123,1.5724928170077616e-70,1.630316873611226e-85,1.9058707608689113e-150,1.1558981800392337e-19,0.0,0.0,0.0,0.0,0.0,5.555389219940439e-05
22.966666666666665,-0.060851064,4.6022538031509855e-05,1.8497928341692373e-127,1.1002195000216045e-124,4.8830935701291976e-123,1.3484073379726172e-70,1.335542768318995e-85,1.2156895154281528e-150,1.092914375296865e-19,0.0,0.0,0.0,0.0,0.0,4.602253803150975e-05
22.98333333333333,-0.060851064,3.809204529600013e-05,1.5150345070784358e-127,9.011198413050622e-125,3.9994529601044866e-123,1.1562515876477574e-70,1.0940654445080509e-85,7.75436847771514e-151,1.0333624519509759e-19,0.0,0.0,0.0,0.0,0.0,3.809204529600003e-05
23.0,-0.060851064,3.1500207713503095e-05,1.2408573033436214e-127,7.380497639467835e-125,3.275714292015523e-123,9.914763901766456e-71,8.962486773065475e-86,4.946121147120953e-151,9.770554152476477e-20,0.0,0.0,0.0,0.0,0.0,3.1500207713503e-05
23.016666666666666,-0.060851064,2.6026481488972114e-05,1.0162979335980068e-127,6.044893005773497e-125,2.6829421823655284e-123,8.50180645363234e-71,7.341984783087421e-86,3.154842114385033e-151,9.23816459162532e-20,0.0,0.0,0.0,0.0,0.0,2.6026481488972022e-05
23.03333333333333,-0.060851064,2.148561153185808e-05,8.323771101650354e-128,4.950983401318799e-125,2.197437278100068e-123,7.29019013372575e-71,6.014481021822511e-86,2.012264602087727e-151,8.73478411259221e-20,0.0,0.0,0.0,0.0,0.0,2.148561153185799e-05
23.05,-0.06553192,1.7722185802037266e-05,6.817405087504506e-128,4.0550312175155026e-125,1.799788771307323e-123,6.251227479289305e-71,4.927000027736014e-86,1.2834741790696286e-151,8.258832077945081e-20,0.0,0.0,0.0,0.0,0.0,1.7722185802037185e-05
23.066666666666663,-0.060851064,1.4605991601425594e-05,5.583647037619611e-128,3.3212136439582265e-125,1.4740983649795422e-123,5.360318054655073e-71,4.0361444261962004e-86,8.186227081561798e-152,7.808813974226056e-20,0.0,0.0,0.0,0.0,0.0,1.4605991601425516e-05
23.08333333333333,-0.060851064,1.2028063059230496e-05,4.5731631932222823e-128,2.720190407520672e-125,1.2073446653029121e-123,4.596366243293049e-71,3.3063632121238806e-86,5.221256814029314e-152,7.383316719398958e-20,0.0,0.0,0.0,0.0,0.0,1.2028063059230422e-05
23.1,-0.06553192,9.897322940655088e-06,3.745547658020296e-128,2.2279306916977265e-125,9.888625898855805e-124,3.941281968300783e-71,2.7085331227864952e-86,3.3301281857586174e-152,6.981004225972877e-20,0.0,0.0,0.0,0.0,0.0,9.897322940655019e-06
23.116666666666667,-0.06553192,8.137734328257161e-06,3.0677067441207316e-128,1.824752335511666e-125,8.099169794205983e-124,3.379552530425844e-71,2.2187964955932432e-86,2.1239363027306104e-152,6.60061320586897e-20,0.0,0.0,0.0,0.0,0.0,8.137734328257095e-06
23.133333333333333,-0.06553192,6.685888778895887e-06,2.512535697406303e-128,1.4945348983012622e-125,6.633533663502238e-124,2.8978754346821244e-71,1.8176092395374804e-86,1.3546174899066554e-152,6.240949203859153e-20,0.0,0.0,0.0,0.0,0.0,6.685888778895824e-06
23.15,-0.06553192,5.488967351019211e-06,2.0578348917491962e-128,1.2240751279329044e-125,5.433119386893472e-124,2.4848435190908834e-71,1.4889609325577433e-86,8.639458747930925e-153,5.900882847125117e-20,0.0,0.0,0.0,0.0,0.0,5.4889673510191515e-06
23.166666666666668,-0.06553192,4.5030195334644065e-06,1.6854221563782225e-128,1.0025590633274737e-125,4.449932635957632e-124,2.1306749361313733e-71,1.2197359250216288e-86,5.509993296081766e-153,5.579346299161e-20,0.0,0.0,0.0,0.0,0.0,4.503019533464351e-06
23.183333333333334,-0.06553192,3.6915126939470484e-06,1.3804057429585296e-128,8.211296653099523e-126,3.6446640454635064e-124,1.826981598402062e-71,9.991899558202133e-87,3.514069095098174e-153,5.275329906886418e-20,0.0,0.0,0.0,0.0,0.0,3.6915126939469955e-06
23.2,-0.06553192,3.0241113057636186e-06,1.1305888620102164e-128,6.72532689077238e-126,2.985117608091789e-124,1.5665706098282914e-71,8.18521396651531e-87,2.2411154307182175e-153,4.987879030442853e-20,0.0,0.0,0.0,0.0,0.0,3.0241113057635687e-06
23.216666666666665,-0.06553192,2.4756510030340525e-06,9.259819790239695e-129,5.508266397470019e-126,2.4449234605139337e-124,1.3432739840256138e-71,6.705200158782822e-87,1.4292653684347816e-153,4.7160910457202904e-20,0.0,0.0,0.0,0.0,0.0,2.4756510030340055e-06
23.23333333333333,-0.06553192,2.02527755016722e-06,7.584033693521318e-129,4.511452145505389e-126,2.0024835988198334e-124,1.1518026205847791e-71,5.492792465102154e-87,9.11499098514284e-154,4.459112510203011e-20,0.0,0.0,0.0,0.0,0.0,2.0252775501671755e-06
23.25,-0.06553192,1.655725175710859e-06,6.211519599539448e-129,3.695027337057721e-126,1.640108373536176e-124,9.876210839117734e-72,4.499604768050631e-87,5.812920136653635e-154,4.2161364832354115e-20,0.0,0.0,0.0,0.0,0.0,1.655725175710817e-06
23.266666666666666,-0.06553192,1.3527124929360334e-06,5.087393764468704e-129,3.026347807443755e-126,1.3433092416451264e-124,8.468402213954008e-72,3.6859995780299797e-87,3.70703956522842e-154,3.9863999922957014e-20,0.0,0.0,0.0,0.0,0.0,1.3527124929359936e-06
23.28333333333333,-0.06553192,1.1044374810159906e-06,4.166704812336196e-129,2.4786768078613005e-126,1.1002195000216045e-124,7.261250797284509e-72,3.019506226332517e-87,2.3640401636869393e-154,3.769181637320348e-20,0.0,0.0,0.0,0.0,0.0,1.1044374810159529e-06
23.3,-0.06553192,9.011557962297482e-07,3.412636273903253e-129,2.0301159823618106e-126,9.011198413050113e-125,6.226159401569005e-72,2.473525055103818e-87,1.507569201544548e-154,3.5637993255597255e-20,0.0,0.0,0.0,0.0,0.0,9.011557962297125e-07
23.316666666666663,-0.06553192,7.348290803716582e-07,2.7950344103978957e-129,1.662729797206643e-126,7.380497639468254e-125,5.338606038288845e-72,2.026265895523598e-87,9.613786007970747e-155,3.369608129851531e-20,0.0,0.0,0.0,0.0,0.0,7.348290803716246e-07
23.33333333333333,-0.06553192,5.988319853767775e-07,2.2892024559321877e-129,1.3618284153067946e-126,6.04489300577384e-125,4.577563246075068e-72,1.6598784744110923e-87,6.130648914293392e-155,3.1859982635877224e-20,0.0,0.0,0.0,0.0,0.0,5.988319853767456e-07
23.35,-0.06553192,4.877083851418707e-07,1.874913065267448e-129,1.1153803433627804e-126,4.950983401318518e-125,3.925000149928089e-72,1.3597400481023656e-87,3.909428309043879e-155,3.012393166017858e-20,0.0,0.0,0.0,0.0,0.0,4.877083851418406e-07
