time,signal,fit_total,peak_1,peak_2,peak_3,peak_4,peak_5,peak_6,peak_7,peak_8,peak_9,peak_10,peak_11,peak_12
7.8,0.4025532,0.320843282367186,0.0036430411359877723,3.8972136927382282e-19,2.126248776184755e-143,0.3172002412311982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.816666666666666,0.3931915,0.3074426116025959,0.0036180242292546466,3.4708969240154664e-19,4.127144328191237e-145,0.3038245873733412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.833333333333333,0.38382977,0.2943775870465997,0.0035931670458197247,3.0911456482021867e-19,8.011942672867242e-147,0.29078442000078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.85,0.3744681,0.28167004401973955,0.003568468710414505,2.752881529082711e-19,1.5555262724857409e-148,0.27810157530932506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.866666666666666,0.36510637,0.26933625597006006,0.003543928350657255,2.451579165382702e-19,3.0204176391389195e-150,0.2657923276194028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.883333333333334,0.3557447,0.25738777136249974,0.0035195450970736527,2.183205988667469e-19,5.865507656308735e-152,0.2538682262654261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.34638298,0.24583212933905346,0.0034953180831167807,1.944168682531879e-19,1.1391791999331865e-153,0.24233681125593667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.916666666666667,0.33702126,0.23467347334093522,0.003471246445186471,1.731265416815258e-19,2.2127137262752146e-155,0.23120222689574874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.933333333333334,0.33234042,0.22391307840326785,0.003447329322648004,1.5416432669155663e-19,4.298373032526606e-157,0.22046574908061986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.95,0.3229787,0.21354980507780733,0.0034235658578502088,1.3727602563822144e-19,8.350791635718858e-159,0.21012623921995713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.966666666666667,0.3229787,0.20358049073901555,0.0033999551961429214,1.222351521724561e-19,1.622538011228972e-160,0.20018053554287263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.983333333333333,0.31829786,0.19400028725698487,0.00337649648589387,1.0883991525731456e-19,3.152861168315644e-162,0.190623790771091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.31829786,0.18480295258283624,0.003353188878504935,9.691053086798407e-20,6.1271234377833e-164,0.1814497637043313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.016666666666667,0.31829786,0.17598110261692476,0.003330031528427863,8.628682583714852e-20,1.1908288136939375e-165,0.1726510710884969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.033333333333333,0.31829786,0.16752642876312218,0.0033070235931793807,7.682610215417675e-20,2.3146327733567206e-167,0.1642194051699428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.05,0.31829786,0.15942988577174091,0.003284164233355758,6.840123345801673e-20,4.499394615389168e-169,0.15614572153838516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.066666666666666,0.31829786,0.15168185380693658,0.0032614526126468237,6.089896852429255e-20,8.747107870288936e-171,0.14842040119428976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.083333333333334,0.31829786,0.1442722781161687,0.0032388878978494287,5.42184192768546e-20,1.700640457872814e-172,0.14103339021831926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.31829786,0.13719078920968836,0.003216469258880388,4.826971328873134e-20,3.30671979607971e-174,0.13397431995080797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.116666666666667,0.31361702,0.13042680606097135,0.0031941958687888867,4.29727929087376e-20,6.43011010444414e-176,0.12723261019218246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.133333333333333,0.30893618,0.12396962450205819,0.0031720669037683807,3.825634508653086e-20,1.2504744779252645e-177,0.1207975575982898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.15,0.3042553,0.11780849270047994,0.0031500815431679896,3.4056847695826105e-20,2.4320134235524733e-179,0.11465841115731194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.166666666666666,0.29957446,0.11193267535878176,0.0031282389695033923,3.031771969558947e-20,4.7303267446425033e-181,0.10880443638927838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.183333333333334,0.29489362,0.10633150806669615,0.0031065383684672366,2.6988563842352318e-20,9.201310672125762e-183,0.10322496969822892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.2855319,0.10099483990815478,0.0030849789289390723,2.4024491891478403e-20,1.7899503827331808e-184,0.09790946412549738,3.96853718333071e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.216666666666667,0.27617022,0.09592654038590204,0.003063559842994802,2.1385523317214708e-20,3.4822858302438152e-186,0.0928475275956863,1.5452947220930697e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.233333333333333,0.2668085,0.09118309568322398,0.003042280305915692,1.9036049555113797e-20,6.775156977347732e-188,0.0880289546111032,0.00011186076620508556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.25,0.2574468,0.08688974223191706,0.0030211395161969063,1.6944356638618242e-20,1.3182726647923021e-189,0.08344375223245921,0.0004248504832609378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.266666666666667,0.2480851,0.08322619919169814,0.003000136675555608,1.5082199875747503e-20,2.5652015934938987e-191,0.07908216108104342,0.001143901435099117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.283333333333333,0.2387234,0.08039965641072294,0.002979270988938632,1.3424424902022597e-20,4.99191947911907e-193,0.07493467200806397,0.0024857134137203428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.2293617,0.07861602599773135,0.0029585416645296933,1.194863006114747e-20,9.715002569058326e-195,0.07099203899867589,0.00466544533452577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.316666666666666,0.22,0.07805522408448783,0.002937947913756223,1.0634865613597664e-20,1.890806219404411e-196,0.06724528880976907,0.007871987360962531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.333333333333334,0.2106383,0.07885299244234747,0.0029174889512957464,9.46536576238188e-21,3.680267348813843e-198,0.06368572778057083,0.012249775710480894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.35,0.2012766,0.08108980711303417,0.0028971639950818857,8.424309921296922e-21,7.163734186449227e-200,0.0603049462024501,0.017887696915502183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.366666666666667,0.19191489,0.08478631381055653,0.002876972266309939,7.497610039714492e-21,1.3945266591141078e-201,0.05709482058796028,0.02481452095628631,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.383333333333333,0.18255319,0.08990417974390932,0.0028569129894420882,6.67272114447346e-21,2.714819578492362e-203,0.05404751413840118,0.03299975261606606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.17319149,0.09635105421449874,0.0028369853922122074,5.938472568346838e-21,5.285443787352779e-205,0.05115547567321764,0.042358593149068896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.416666666666666,0.16382979,0.10398834601732848,0.0028171887056303063,5.284917609915829e-21,1.0290769038481113e-206,0.048411437252873064,0.052759720058825114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.433333333333334,0.15914893,0.11264065998107743,0.002797522163986587,4.7031996151220844e-21,2.003732098305869e-208,0.045808410698825686,0.06403472711826516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.45,0.15446809,0.12210592567459086,0.0027779850048551564,4.185432689553102e-21,3.901723646568127e-210,0.04333968318952832,0.07598825748020739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.466666666666667,0.14978723,0.13216545865831192,0.002758576469097367,3.724595445513086e-21,7.597976883972331e-212,0.040998812089490216,0.08840807009972435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.483333333333333,0.14978723,0.14259339456496556,0.002739295800864813,3.3144363617427353e-21,1.479665806340221e-213,0.03877961914912333,0.10107447961497742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.14510638,0.15316511531568713,0.002720142247601982,2.949389488557397e-21,2.881728893530903e-215,0.03667618419596618,0.11376878887211897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.516666666666667,0.14510638,0.16366443858963042,0.0027011150600485733,2.6244993692412744e-21,5.612625081307372e-217,0.03468283842275094,0.1262804851068309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.533333333333333,0.14978723,0.17388946453194926,0.0026822134922414825,2.335354171580008e-21,1.0932059767789731e-218,0.03279415736435733,0.13841309367535043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.55,0.15446809,0.18365706869246526,0.0026634368015164504,2.078026133077088e-21,2.1294166650335234e-220,0.031004953643835775,0.14998867824711304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
