time,signal,fit_total,peak_1,peak_2,peak_3,peak_4,peak_5,peak_6,peak_7,peak_8,peak_9,peak_10,peak_11
2.75,0.0140425535,0.04799050874284874,0.01830787057266331,0.01185895176313921,0.007176871489482234,0.010646814917563986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7666666666666666,0.0140425535,0.04664994140718188,0.01820542393543267,0.011458188641613498,0.006716043090782295,0.010270285739353414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.783333333333333,0.0140425535,0.04534731680307116,0.018103053275618033,0.011063618200363497,0.006276948204657835,0.00990369712243179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8,0.0140425535,0.0440830944537104,0.018000773614786292,0.010675758653797513,0.005859462342717718,0.009547099842408873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.816666666666667,0.0140425535,0.04285750183797788,0.01789859942596499,0.010295064693653681,0.005463333406100088,0.009200504312259128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.833333333333333,0.0140425535,0.041670561309902994,0.01779654465332738,0.009921931303086134,0.0050881997133907595,0.008863885640098719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.85,0.0140425535,0.040522115065314716,0.017694622731033022,0.009556697497891127,0.004733606694412365,0.008537188141978201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8666666666666667,0.0140425535,0.03941184819485152,0.017592846601267947,0.009199649979053988,0.0043990222439216015,0.008220329370607987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8833333333333333,0.0140425535,0.038339309877822005,0.017491228731525546,0.008851026683545907,0.004083850749434986,0.007913203713315567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9,0.0140425535,0.03730393278372477,0.01738978113116714,0.008511020222764735,0.003787445823782265,0.007615685606010634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9166666666666665,0.0140425535,0.0363050507578212,0.017288515367298484,0.00817978120021322,0.0035091217859852955,0.007327632404324202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.933333333333333,0.0140425535,0.035341914874299066,0.017187442579996628,0.007857421401965749,0.0032481639440902358,0.007048886948246453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.95,0.0140425535,0.03441370794554521,0.01708657349691916,0.007544016855207449,0.0030038377410242763,0.006779279852394335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.966666666666667,0.0140425535,0.03351955757914177,0.016985918447326425,0.007239610751657998,0.002775396829762249,0.0065186315503951014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9833333333333334,0.0140425535,0.03265854787567103,0.016885487375544937,0.006944216234032227,0.0025620901473999095,0.0062667541186939586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0140425535,0.03182972986051242,0.01678528985389931,0.006657819044859184,0.0023631680594385735,0.0060234529023153495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0166666666666666,0.0140425535,0.03103213074175945,0.01668533509513772,0.006380380037994489,0.0021778876459573777,0.005788527962669865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.033333333333333,0.0140425535,0.03026476208438983,0.016585631964375114,0.0061118375540330045,0.0020055172006257704,0.00556177536535594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
