time,signal_corr
2.55,2.1406148217058054
2.566666666666667,2.140438162398779
2.583333333333333,2.1355800462732013
2.6,2.130721245312106
2.6166666666666667,2.1258617214558146
2.6333333333333333,2.125682426602035
2.65,2.1208216526059585
2.6666666666666665,2.115960091280266
2.683333333333333,2.1157787343952217
2.7,2.1109158736787723
2.716666666666667,2.106052230816548
2.7333333333333334,2.1058687374519622
2.75,2.1010036451863083
2.7666666666666666,2.096137875578763
2.783333333333333,2.095952170146485
2.8,2.0910848603647088
2.816666666666667,2.0908976376667496
2.833333333333333,2.0860287434441034
2.85,2.0858399690464458
2.8666666666666667,2.0809696057817364
2.8833333333333333,2.0807792449162186
2.9,2.0759071776745173
2.9166666666666665,2.0757151952396447
2.933333333333333,2.0708415387530934
2.95,2.070647899314841
2.966666666666667,2.0657725979834503
2.9833333333333334,2.060896395776073
3.0,2.060700203668543
3.0166666666666666,2.0558222825954804
3.033333333333333,2.0556243434502925
3.05,2.0507447170852693
3.066666666666667,2.0458640943115904
3.083333333333333,2.0456634658994215
3.1,2.040781052578013
3.1166666666666667,2.040578585035701
3.1333333333333333,2.0356943539200083
3.15,2.0354900098376474
3.1666666666666665,2.035284713354618
3.183333333333333,2.0303976049962102
3.2,2.0301903752470114
3.216666666666667,2.0253013145509984
3.2333333333333334,2.0250921133115467
3.25,2.020201071891527
3.2666666666666666,2.019989860613307
3.283333333333333,2.0150967697588515
3.3,2.0102027095697275
3.316666666666667,2.0099884102472023
3.333333333333333,2.005092161952342
3.35,2.0048757548060117
3.3666666666666667,1.999977418888975
3.3833333333333333,1.9997588642418984
3.4,1.9995392208654494
3.4166666666666665,1.9946376387203015
3.433333333333333,1.9944157877271351
3.45,1.9895119677667403
3.466666666666667,1.9892878686800195
3.4833333333333334,1.9843817802680856
3.5,1.9841553922922648
3.5166666666666666,1.9839278444741981
3.533333333333333,1.9790182964958438
3.55,1.9787883979994834
3.566666666666667,1.9785573085878174
3.583333333333333,1.9736441478239726
3.6,1.9734106452315057
3.6166666666666663,1.973175920294503
3.633333333333333,1.968259062457578
3.65,1.9680218611258828
3.6666666666666665,1.963102605665207
3.683333333333333,1.9628628854019774
3.7,1.95794102962336
3.716666666666667,1.9576987475772614
3.733333333333333,1.9574551684724326
3.75,1.952529411478471
3.7666666666666666,1.9522832057258244
3.783333333333333,1.9520356703058916
3.8,1.947105974271025
3.816666666666667,1.9468557466345378
3.8333333333333335,1.9419233063708017
3.85,1.9416703424152537
3.8666666666666663,1.9414159936644921
3.883333333333333,1.9364793489762835
3.9,1.9362221971695688
3.9166666666666665,1.9359636270245606
3.933333333333333,1.935703627282747
3.95,1.930761386646898
3.966666666666667,1.930498493781069
3.983333333333333,1.9302341373107001
4.0,1.9252874058226228
4.016666666666667,1.9250200878650656
4.033333333333333,1.9247512719477518
4.05,1.9198001465419046
4.066666666666666,1.9195283000802552
4.083333333333333,1.9192549209571406
4.1,1.9142991375285088
4.116666666666666,1.9093418181119233
4.133333333333334,1.9090637709866634
4.15,1.9087841443938232
4.166666666666667,1.903822026536313
4.183333333333334,1.9035392055788707
4.2,1.9032547696481585
4.216666666666667,1.8982879068327674
4.233333333333333,1.8980002051832248
4.25,1.897710852712093
4.266666666666667,1.897419837393974
4.283333333333333,1.8924462471655157
4.3,1.8921518699254194
4.316666666666666,1.8918557935345368
4.333333333333333,1.8915580058158756
4.35,1.886577594554608
4.366666666666666,1.8862763474980728
4.383333333333334,1.8859733523558797
4.4,1.8809877967999118
4.416666666666667,1.880681268464336
4.433333333333334,1.8803729549457018
4.45,1.875382043802945
4.466666666666667,1.8750701225573954
4.483333333333333,1.8747563786928767
4.5,1.874440799655713
4.516666666666667,1.8694425728547324
4.533333333333333,1.8691232856612756
4.55,1.8688021254092941
4.566666666666666,1.8637981793953593
4.583333333333333,1.8634732348786651
4.6,1.8631463790811298
4.616666666666666,1.8628175991874063
4.633333333333334,1.8578059823448851
4.65,1.8574733156637
4.666666666666667,1.8571386862168298
4.683333333333334,1.8568020810401016
4.7,1.8517825871322007
4.716666666666667,1.851441991454677
4.733333333333333,1.8510993809320473
4.75,1.8507547424517998
4.766666666666667,1.8457273628644029
4.783333333333333,1.845378628983309
4.8,1.8450278275850553
4.816666666666666,1.839994045409271
4.833333333333333,1.839639069158686
4.85,1.8392819854992295
4.866666666666666,1.8389227810600395
4.883333333333334,1.8338805424334694
4.9,1.8335170561750949
4.916666666666667,1.8331514088038157
4.933333333333334,1.8327835868018614
4.95,1.8324135766147984
4.966666666666667,1.8273605646515394
4.983333333333333,1.8269861372843503
5.0,1.8266094808489504
5.016666666666667,1.8262305816445208
5.033333333333333,1.8258494259337117
5.05,1.8207850999426483
5.066666666666666,1.82039938986094
5.083333333333333,1.8200113818417822
5.1,1.8196210620019633
5.116666666666666,1.8145475164218732
5.133333333333334,1.8141525311455091
5.15,1.8137551921805788
5.166666666666667,1.8086747854985066
5.183333333333334,1.808272697034445
5.2,1.8078682126873726
5.216666666666667,1.8074613183201058
5.233333333333333,1.8070519997593024
5.25,1.8019593427954714
5.266666666666667,1.8015451331829808
5.283333333333333,1.8011284566401622
5.3,1.8007092988493165
5.316666666666666,1.8002876454567251
5.333333333333333,1.7951825820726552
5.35,1.7947558942713673
5.366666666666666,1.794326667591218
5.383333333333334,1.7938948875346659
5.4,1.7934605395682846
5.416666666666667,1.7930236091227714
5.433333333333334,1.792584081592956
5.45,1.7921419423378089
5.466666666666667,1.78701627668045
5.483333333333333,1.7865688699081579
5.5,1.7861188072724694
5.516666666666667,1.785666073989193
5.533333333333333,1.7852106552384157
5.55,1.7847525361645116
5.566666666666666,1.7842917018761502
5.583333333333333,1.7838281374463074
5.6,1.7786810279122762
5.616666666666666,1.7782119582756741
5.633333333333334,1.777740113502544
5.65,1.7772654785233666
5.666666666666667,1.776788038233068
5.683333333333334,1.7763077774910307
5.7,1.7711437811211028
5.716666666666667,1.7706578339116077
5.733333333333333,1.770169020615445
5.75,1.7696773259501013
5.766666666666667,1.769182734597662
5.783333333333333,1.7686852312048194
5.8,1.768184800382881
5.816666666666666,1.767681426707783
5.833333333333333,1.767175094720098
5.85,1.7619850889250455
5.866666666666666,1.7614727937925048
5.883333333333334,1.7609574937571149
5.9,1.7604391732182878
5.916666666666667,1.7599178165402172
5.933333333333334,1.7593934080518887
5.95,1.7588659320470896
5.966666666666667,1.758335372784421
5.983333333333333,1.757801714487307
6.0,1.757264941344005
6.016666666666667,1.7567250375076158
6.033333333333333,1.7515010870960976
6.05,1.7509548741922751
6.066666666666666,1.7504054828439428
6.083333333333333,1.7498528970638767
6.1,1.7492971008298435
6.116666666666666,1.7487380780846125
6.133333333333334,1.7481758127359686
6.15,1.7476102886567224
6.166666666666667,1.7470414896847237
6.183333333333334,1.7464693996228715
6.2,1.7412131022391244
6.216666666666667,1.7406343812665144
6.233333333333333,1.7400523204032505
6.25,1.7394669033127288
6.266666666666667,1.738878113623544
6.283333333333333,1.7382859349295052
6.3,1.7376903507896433
6.316666666666666,1.7370913447282232
6.333333333333333,1.7318080002347542
6.35,1.731202100764005
6.366666666666666,1.7305927297361066
6.383333333333334,1.7299798705365694
6.4,1.729363506516292
6.416666666666667,1.7287436209915754
6.433333333333334,1.728120197244132
6.45,1.7274932185211023
6.466666666666667,1.7268626680350645
6.483333333333333,1.7262285289640478
6.5,1.7255907844515457
6.516666666666667,1.7249494176065274
6.533333333333333,1.7243044115034507
6.55,1.7236557491822777
6.566666666666666,1.7230034136484866
6.583333333333333,1.722347387873082
6.6,1.717006854792609
6.616666666666666,1.716343397309166
6.633333333333334,1.715676198290511
6.65,1.7150052405700749
6.666666666666667,1.7143305069469739
6.683333333333334,1.7136519801860242
6.7,1.7129696430177546
6.716666666666667,1.712283478138423
6.733333333333333,1.711593468210029
6.75,1.7062187958603279
6.766666666666667,1.7055210436828434
6.783333333333333,1.7048193942369754
6.8,1.7041138300480132
6.816666666666666,1.7034043336071523
6.833333333333333,1.7026908873715036
6.85,1.7019734737641101
6.866666666666666,1.7012520751739622
6.883333333333334,1.7005266739560116
6.9,1.6997972524311866
6.916666666666667,1.699063792886405
6.933333333333334,1.6936453775745888
6.95,1.692903788714678
6.966666666666667,1.6921581084917394
6.983333333333333,1.6914083190569855
7.0,1.6906544025277859
7.016666666666667,1.6898963409876842
7.033333333333333,1.6844533164864102
7.05,1.6836869110398964
7.066666666666666,1.6829163066303854
7.083333333333333,1.6821414852064487
7.1,1.6813624286829996
7.116666666666666,1.6758982189413103
7.133333333333334,1.670429737829025
7.15,1.66027626716027
7.166666666666667,1.6454374887157643
7.183333333333334,1.6118709842430219
7.2,1.5548959354566487
7.216666666666667,1.4604697240390174
7.233333333333333,1.323911431641403
7.25,1.1405402398858704
7.266666666666667,0.9150369303680084
7.283333333333333,0.6661249846605948
7.3,0.4172086843181084
7.316666666666666,0.19637291088170583
7.333333333333333,0.022341045884197275
7.35,-0.08616332914553171
7.366666666666666,-0.1291402326790423
7.383333333333334,-0.10658968146634917
7.4,-0.023192989677247144
7.416666666666667,0.10232723064813198
7.433333333333334,0.2559276679330518
7.45,0.418885310598728
7.466666666666667,0.5818383470612591
7.483333333333333,0.7354251657283672
7.5,0.8796453549961374
7.516666666666667,1.005137703245948
7.533333333333333,1.107221198841585
7.55,1.1999382301267318
7.566666666666666,1.269246285422929
7.583333333333333,1.3338688530277178
7.6,1.3797633212132576
7.616666666666666,1.4209722782250302
7.633333333333334,1.4528147122809232
7.65,1.4799716115704051
7.666666666666667,1.4977621642538896
7.683333333333334,1.5155478584621893
7.7,1.5286478822961653
7.716666666666667,1.5370623238263668
7.733333333333333,1.5454720710927707
7.75,1.5538768121046138
7.766666666666667,1.5622768348402258
7.783333333333333,1.5659912272468577
7.8,1.5743815772405174
7.816666666666666,1.5780861727058948
7.833333333333333,1.5817860014961913
7.85,1.585480851433048
7.866666666666666,1.5844900103064705
7.883333333333334,1.5881751658747556
7.9,1.5871745058645106
7.916666666666667,1.5908498179705817
7.933333333333334,1.5898392898560714
7.95,1.5888238091522642
7.966666666666667,1.5924840634586497
7.983333333333333,1.5914586403429438
8.0,1.5951091273410107
8.016666666666667,1.5940737119568855
8.033333333333333,1.593033281662702
8.05,1.5919878238987122
8.066666666666666,1.5956182260733087
8.083333333333334,1.594562675563045
8.1,1.5935020597125609
8.116666666666667,1.5924363658346048
8.133333333333333,1.5913655812100578
8.15,1.590289693087952
8.166666666666666,1.593889588685495
8.183333333333334,1.5928034551880876
8.2,1.5917121797492557
8.216666666666667,1.595296549490667
8.233333333333333,1.5941949515021574
8.25,1.5930881728416586
8.266666666666667,1.5966571005352206
8.283333333333333,1.5955399215770307
8.3,1.5944175229293425
8.316666666666666,1.593289891522499
8.333333333333334,1.592157014254957
8.35,1.5910188779933074
8.366666666666667,1.5945562695722995
8.383333333333333,1.5934075757948616
8.4,1.5922535834320328
8.416666666666666,1.5864134792229843
8.433333333333334,1.585248849875045
8.45,1.584078882063816
8.466666666666667,1.5829035624331937
8.483333333333333,1.5817228775953938
8.5,1.5805368141309732
8.516666666666667,1.5746644585888565
8.533333333333333,1.5734675974863603
8.55,1.5722653173093093
8.566666666666666,1.5710576045120588
8.583333333333334,1.5698444455175187
8.6,1.5686258267171769
8.616666666666667,1.5674017344711246
8.633333333333333,1.561491355108081
8.65,1.5602562749254192
8.666666666666666,1.5590156801892823
8.683333333333334,1.5577695571346073
8.7,1.5565178919651528
8.716666666666667,1.5552606708535213
8.733333333333333,1.5539978799411864
8.75,1.5527295053385197
8.766666666666667,1.551455533124812
8.783333333333333,1.5501759493483016
8.8,1.5488907400261978
8.816666666666666,1.5475998911447086
8.833333333333334,1.5463033886590627
8.85,1.5450012184935376
8.866666666666667,1.543693366541484
8.883333333333333,1.5423798186653528
8.9,1.54106056069672
8.916666666666666,1.539735578436316
8.933333333333334,1.5384048576540494
8.95,1.5370683840890358
8.966666666666667,1.540406943449625
8.983333333333333,1.539058921413424
9.0,1.5470668036272337
9.016666666666667,1.5597497757070753
9.033333333333331,1.5817885232380289
9.05,1.6131832317739787
9.066666666666666,1.6632954868371743
9.083333333333334,1.7321251439175995
9.1,1.8243532784719738
9.116666666666667,1.9399797859223742
9.133333333333333,2.074323721654392
9.15,2.227385211014821
9.166666666666666,2.3898024193089666
9.183333333333334,2.5568945217975876
9.2,2.714618960693646
9.216666666666669,2.85361400015897
9.233333333333333,2.9645179563010924
9.25,3.052011607170475
9.266666666666667,3.1020524577582913
9.283333333333331,3.1193212829946737
9.3,3.1084989277477155
9.316666666666666,3.0695854368231226
9.333333333333334,3.0072615549644346
9.35,2.935569896853798
9.366666666666667,2.845148687113217
9.383333333333333,2.750040496305983
9.4,2.6502453069384875
9.416666666666666,2.5504439434621227
9.433333333333334,2.455317252275275
9.45,2.3648652217253248
9.466666666666669,2.274406956110549
9.483333333333333,2.1933041796819253
9.5,2.1215568166449454
9.516666666666667,2.0498032911612363
9.533333333333331,1.9874050873499938
9.55,1.9296814492894188
9.566666666666666,1.8766323810179633
9.583333333333334,1.8329387465354854
9.6,1.7939195198043127
9.616666666666667,1.7548939847501104
9.633333333333333,1.725223765262668
9.65,1.6955471251966796
9.666666666666666,1.670545018372334
9.683333333333334,1.6502172885759119
9.7,1.6298831195602843
9.716666666666669,1.6142232950453164
9.733333333333333,1.5985570987182764
9.75,1.5875651142341498
9.766666666666667,1.5765668252159504
9.783333333333331,1.565561915254941
9.8,1.554550367910853
9.816666666666666,1.5435324667121078
9.833333333333334,1.5371886951560387
9.85,1.5308383367091105
9.866666666666667,1.5244814748070423
9.883333333333333,1.5181178928549368
9.9,1.5117478742274086
9.916666666666666,1.5100519022687113
9.933333333333334,1.5036683602928624
9.95,1.49727813158368
9.966666666666669,1.4908811993949087
9.983333333333333,1.4891584469503487
10.0,1.4827481574439825
10.016666666666667,1.4810119140400084
10.033333333333331,1.474588099872969
10.05,1.4728382980477888
10.066666666666666,1.4664007916398998
10.083333333333334,1.4646373636952792
10.1,1.4628670972305768
10.116666666666667,1.4564091752331516
10.133333333333333,1.454625180661105
10.15,1.4528342964434098
10.166666666666666,1.446355605479946
10.183333333333334,1.444550890641539
10.2,1.4427392347700858
10.216666666666669,1.440920620678592
10.233333333333333,1.4390950311512085
10.25,1.4372624489432664
10.266666666666667,1.4354228567813163
10.283333333333331,1.433576237363163
10.3,1.4270416733579037
10.316666666666666,1.4251809474059645
10.333333333333334,1.418632342119233
10.35,1.4167574400810938
10.366666666666667,1.414875423846559
10.383333333333333,1.4129862759423086
10.4,1.4110899788667237
10.416666666666666,1.4091865150899254
10.433333333333334,1.407275867053814
10.45,1.4053580171721043
10.466666666666669,1.4034329478303689
10.483333333333333,1.396819841386073
10.5,1.3948802801686133
10.516666666666667,1.3929334464794514
10.533333333333331,1.3909793225921523
10.55,1.3890178907524233
10.566666666666666,1.3870491331781527
10.583333333333334,1.3850730320594486
10.6,1.3830895695586771
10.616666666666667,1.3810987278105054
10.633333333333333,1.37910048892194
10.65,1.3770948349723642
10.666666666666666,1.3750817480135784
10.683333333333334,1.373061210069845
10.7,1.3710332031379244
10.716666666666669,1.368997709187116
10.733333333333333,1.3669547101592983
10.75,1.3649041879689707
10.766666666666667,1.362846124503295
10.783333333333331,1.3607805016221337
10.8,1.3587073011580912
10.816666666666666,1.3566265049165573
10.833333333333334,1.3545380946757484
10.85,1.3524420521867486
10.866666666666667,1.3503383591735507
10.883333333333333,1.3482269973330996
10.9,1.3461079483353338
10.916666666666666,1.343981193823229
10.933333333333334,1.3418467154128395
10.95,1.3397044946933399
10.966666666666669,1.3375545132270696
10.983333333333333,1.335396752549575
11.0,1.3332311941696502
11.016666666666667,1.3310578195693825
11.033333333333331,1.3288766102041958
11.05,1.3266875475028739
11.066666666666666,1.3244906128676237
11.083333333333334,1.3222857876741205
11.1,1.3200730532715497
11.116666666666667,1.3178523909826505
11.133333333333333,1.3156237821037613
11.15,1.3133872079048623
11.166666666666666,1.3111426496296215
11.183333333333334,1.3088900884954393
11.2,1.3066295056934951
11.216666666666669,1.3043608823887909
11.233333333333333,1.3020841997201966
11.25,1.2997994388004956
11.266666666666667,1.2975065807164312
11.283333333333331,1.2952056065287505
11.3,1.297577297272253
11.316666666666666,1.2952600339558349
11.333333333333334,1.292934597562442
11.35,1.2906009690491165
11.366666666666667,1.2882591293470407
11.383333333333333,1.2859090593615852
11.4,1.2835507399723554
11.416666666666666,1.2811841520332385
11.433333333333334,1.2788092763724506
11.45,1.2717452937925837
11.466666666666669,1.2693537850706553
11.483333333333333,1.2669539309582496
11.5,1.2645457121815644
11.516666666666667,1.2621291094414593
11.533333333333331,1.2597041034135033
11.55,1.2572706747480238
11.566666666666666,1.2548288040701556
11.583333333333334,1.2523784719798887
11.6,1.2499196590521167
11.616666666666667,1.247452345836686
11.633333333333333,1.2449765128584453
11.65,1.2424921406172964
11.666666666666666,1.2399992095882393
11.683333333333334,1.2374977002214251
11.7,1.2349875929422054
11.716666666666669,1.2324688681511828
11.733333333333333,1.2299415062242613
11.75,1.2274054875126947
11.766666666666667,1.2248607923431383
11.783333333333331,1.2223074010177015
11.8,1.2197452938139985
11.816666666666666,1.217174450985199
11.833333333333334,1.214594852760079
11.85,1.2120064793430707
11.866666666666667,1.2094093109143138
11.883333333333333,1.206803327629708
11.9,1.2041885096209657
11.916666666666666,1.2015648369956637
11.933333333333334,1.198932289837297
11.95,1.196290848205328
11.966666666666669,1.19364049213524
11.983333333333333,1.190981201638591
12.0,1.183632056703067
12.016666666666667,1.1809548372925343
12.033333333333331,1.1782686233471873
12.05,1.1802542947836017
12.066666666666666,1.1728691314947892
12.083333333333334,1.1701558133501577
12.1,1.1674334201956595
12.116666666666667,1.164701931853843
12.133333333333333,1.1619613281239105
12.15,1.1592115887817704
12.166666666666666,1.1564526935800936
12.183333333333334,1.1536846222483672
12.2,1.1509073544929507
12.216666666666669,1.1481208699971317
12.233333333333333,1.1453251484211804
12.25,1.1425201694024052
12.266666666666667,1.139705912555208
12.283333333333331,1.136882357471142
12.3,1.134049483718965
12.316666666666666,1.131207270844698
12.333333333333334,1.128355698371681
12.35,1.1254947458006312
12.366666666666667,1.1226243926097013
12.383333333333333,1.1197446182545328
12.4,1.116855402168317
12.416666666666666,1.1139567237618495
12.433333333333334,1.1110485624235893
12.45,1.108130897519715
12.466666666666669,1.1052037083941855
12.483333333333333,1.1022669743687974
12.5,1.099320674743245
12.516666666666667,1.096364788795178
12.533333333333331,1.0933992957802605
12.55,1.0904241749322297
12.566666666666666,1.0874394054629541
12.583333333333334,1.0844449665624953
12.6,1.0814408373991657
12.616666666666667,1.07842699711959
12.633333333333333,1.0754034248487638
12.65,1.0723700996901155
12.666666666666666,1.069327000725564
12.683333333333334,1.0662741070155812
12.7,1.0632113975992525
12.716666666666669,1.0601388514943384
12.733333333333333,1.0523756476973345
12.75,1.0492833651835345
12.766666666666667,1.0461811829071843
12.783333333333331,1.047749879801545
12.8,1.044627834778955
12.816666666666666,1.0414958267307974
12.833333333333334,1.038353834527563
12.85,1.0352018370189118
12.866666666666667,1.0320398130337383
12.883333333333333,1.0288677413802327
12.9,1.0256856008459447
12.916666666666666,1.022493370197847
12.933333333333334,1.0192910281823981
12.95,1.0160785535256078
12.966666666666669,1.0128559249331022
12.983333333333333,1.0096231210901858
13.0,1.0063801206619085
13.016666666666667,1.0031269022931268
13.033333333333331,0.9998634446085717
13.05,0.9965897262129118
13.066666666666666,0.9933057256908189
13.083333333333334,0.9900114216070341
13.1,0.9867067925064337
13.116666666666667,0.9833918169140925
13.133333333333333,0.980066473335353
13.15,0.9767307402558889
13.166666666666666,0.9733845961417735
13.183333333333334,0.9700280194395448
13.2,0.9666609885762751
13.216666666666669,0.9632834819596376
13.233333333333333,0.9598954779779723
13.25,0.9564969550003553
13.266666666666667,0.9530878913766658
13.283333333333331,0.9496682654376531
13.3,0.9462380554950047
13.316666666666666,0.9427972398414171
13.333333333333334,0.9393457967506622
13.35,0.9358837044776558
13.366666666666667,0.9324109412585284
13.383333333333333,0.9289274853106928
13.4,0.9254333148329139
13.416666666666666,0.9219284080053796
13.433333333333334,0.9184127429897702
13.45,0.9102054979293275
13.466666666666669,0.906668250948925
13.483333333333333,0.907800980155232
13.5,0.9042420636367847
13.516666666666667,0.9006722794639637
13.533333333333331,0.897091605689063
13.55,0.8935000203463628
13.566666666666666,0.8898975014522006
13.583333333333334,0.8862840270050443
13.6,0.8826595749855639
13.616666666666667,0.8790241233567024
13.633333333333333,0.8753776500637485
13.65,0.8717201330344095
13.666666666666666,0.8680515501788877
13.683333333333334,0.86437187938995
13.7,0.856000298543004
13.716666666666669,0.8522983854961703
13.733333333333333,0.8485853180904508
13.75,0.844861074149803
13.766666666666667,0.8411256314812126
13.783333333333331,0.8373789678747676
13.8,0.8336210611037327
13.816666666666666,0.829851888924626
13.833333333333334,0.826071429077295
13.85,0.822279659284991
13.866666666666667,0.8184765572544443
13.883333333333333,0.8146621006759405
13.9,0.8108362672233964
13.916666666666666,0.8069990345544362
13.933333333333334,0.8031503803104687
13.95,0.7992902821167625
13.966666666666669,0.7954187175825227
13.983333333333333,0.7915356643009699
14.0,0.7876410998494161
14.016666666666667,0.7837350017893434
14.033333333333331,0.7798173476664805
14.05,0.7758881150108814
14.066666666666666,0.7719472813370036
14.083333333333334,0.7679948241437877
14.1,0.7640307209147346
14.116666666666667,0.760054949117986
14.133333333333333,0.7560674862064041
14.15,0.7520683096176506
14.166666666666666,0.7480573967742659
14.183333333333334,0.7440347250837493
14.2,0.7400002719386387
14.216666666666669,0.7359540147165906
14.233333333333333,0.731895930780462
14.25,0.7278259974783909
14.266666666666667,0.7237441921438776
14.283333333333331,0.7196504920958662
14.3,0.7155448746388269
14.316666666666666,0.711427317062838
14.333333333333334,0.7072977966436673
14.35,0.7031562906428539
14.366666666666667,0.6990027763077915
14.383333333333333,0.6948372308718098
14.4,0.690659631554259
14.416666666666666,0.6864699555605935
14.433333333333334,0.6822681800824546
14.45,0.6780542822977542
14.466666666666669,0.6738282393707609
14.483333333333333,0.669590028452183
14.5,0.6653396266792524
14.516666666666667,0.6610770111758102
14.533333333333331,0.6568021590523898
14.55,0.652515047406304
14.566666666666666,0.6482156533217287
14.583333333333334,0.643903953869791
14.6,0.6395799261086534
14.616666666666667,0.6352435470836009
14.633333333333333,0.6308947938271272
14.65,0.6265336433590234
14.666666666666666,0.6221600726864618
14.683333333333334,0.6177740588040852
14.7,0.6133755786940933
14.716666666666669,0.6089646093263303
14.733333333333333,0.6045411276583736
14.75,0.6001051106356217
14.766666666666667,0.5956565351913823
14.783333333333331,0.5911953782469621
14.8,0.5867216167117542
14.816666666666666,0.5822352274833276
14.833333333333334,0.5777361874475184
14.85,0.5732244734785195
14.866666666666667,0.5687000624389686
14.883333333333333,0.559482031180039
14.9,0.5549321565415308
14.916666666666666,0.5503695153520538
14.933333333333334,0.54579408442912
14.95,0.5412058405792346
14.966666666666669,0.5366047605979871
14.983333333333333,0.531990821270143
