Nome do Arquivo;Área Calculada;Concentração Calculada
E3111.csv;0,46975503635768634;0,12582087584794263
E3112.csv;0,4693361482811862;0,12571465169718787
E3113.csv;0,3791854636488342;0,10285370040193599
E3114.csv;0,4988430605800335;0,1331971914880742
E3115.csv;0,523895011099853;0,13955001535203326
E3116.csv;0,5128552331911862;0,13675048225797334
E3117.csv;0,5063372749859455;0,13509761932429548
E3200.csv;0,42970108074750124;0,11566375355740353
E3201.csv;0,4245703518044456;0,11436267254005271
E3202.csv;0,42878233609666777;0,11543077277859823
E3203.csv;0,44317348083916774;0,11908016557448108
E3204.csv;0,46251380351916777;0,12398460059485882
E3205.csv;0,4798479921180567;0,1283803081029935
E3206.csv;0,48298485348481596;0,12917577222196155
E3207.csv;0,4503201010557047;0,12089244839143579
E3208.csv;0,4566721419386862;0,12250323701543228
E3209.csv;0,45934907550676035;0,12318206988475479
E3211.csv;0,46647154838581584;0,1249882292750453
E3212.csv;0,4647812417270474;0,12455959117476094
E3213.csv;0,5066225488020104;0,1351699607695265
E3214.csv;0,48615682814411215;0,12998014058024598
E3215.csv;0,47292119308594555;0,1266237688603812
E3216.csv;0,5212848372737049;0,13888811181846544
E3217.csv;0,49990071271705655;0,13346539726033657
E3300.csv;0,3940385870641678;0,10662024452043124
E3301.csv;0,4053964126294455;0,10950043004677167
E3302.csv;0,43382373741111224;0,116709201560136
E3303.csv;0,42166757547129735;0,11362656910785207
E3305.csv;0,4607906017016493;0,1235476207429272
E3307.csv;0,42807102001826025;0,11525039298125869
E3312.csv;0,41711582886666765;0,11247230990437371
E3313.csv;0,47737819193765846;0,12775400136041745
E3314.csv;0,39390973249158423;0,10658756880509956
E3315.csv;0,46098503343038993;0,1235969259068216
E3316.csv;0,5036053445841677;0,13440484002803435
E3317.csv;0,37567119472833416;0,10196253101195735
E4100.csv;0,3634979538111122;0,09887556757014995
E4101.csv;0,4213981569459363;0,11355824834233114
E4102.csv;0,48032504821314936;0,12850128284877044
E4103.csv;0,46706640837496416;0,12513907743881547
E4104.csv;0,49014426763209384;0,1309912994006062
E4105.csv;0,48023017616314934;0,12847722462532846
E4106.csv;0,43318762367981584;0,11654789202500919
E4107.csv;0,4294350917377742;0,1155963024690259
E4108.csv;0,4423255927263344;0,11886515302154979
E4109.csv;0,4384067266852604;0,11787138346713134
E4110.csv;0,44893617317227885;0,12054150365853482
E4111.csv;0,44491822366511224;0,11952260792452335
E4112.csv;0,45029873456870484;0,12088703014951509
E4113.csv;0,44369847328920475;0,11921329630864706
E4200.csv;0,3671430662760984;0,09979991705088435
E4201.csv;0,4208833999642604;0,11342771317962023
E4202.csv;0,45514840038208454;0,12211683749274335
E4203.csv;0,4612256611669827;0,12365794573145153
E4204.csv;0,506280278542279;0,13508316582426966
E4205.csv;0,48636083503697797;0,13003187387168708
E4206.csv;0,42914367328208436;0,1155224028292258
E4207.csv;0,44794014647164004;0,1202889252340344
E4208.csv;0,45728091485158445;0,12265761330185088
E4209.csv;0,44487405936407515;0,11951140847618731
E4210.csv;0,4384612055449826;0,11788519854312116
E4211.csv;0,46870345071867703;0,1255542084546309
E4212.csv;0,4485431957043066;0,1204418500752916
E4213.csv;0,45526026381164925;0,12214520449212253
E4300.csv;0,3671959912894734;0,09981333809319812
E4301.csv;0,06105515473416684;0,022180308654540366
E4302.csv;0,4849576610416309;0,129676048594295
E4303.csv;0,4788725538608113;0,12813295061944965
E4304.csv;0,48208262395333445;0,12894697944617228
E4305.csv;0,5064040302580475;0,13511454752656538
E4306.csv;0,4384508941196307;0,1178825837100368
E4307.csv;0,41962346742738993;0,11310821193037113
E4308.csv;0,0;0,006697576333714941
E4309.csv;0,0;0,006697576333714941
E4310.csv;0,4646271689295613;0,12452052047071008
E4311.csv;0,4372129849866029;0,1175686672876213
E4312.csv;0,46104514263579743;0,12361216875963876
E4313.csv;0,44080410438856593;0,11847932488360643
E5100.csv;0,30131626368227876;0,08310716164745587
E5200.csv;0,3035438255951676;0,08367204015731285
GLC12gl 10ul.csv;0,06255515426833344;0,022560687532785482
GLC12gl 20ul.csv;0,0;0,006697576333714941
GLC12gl 40ul.csv;0,0;0,006697576333714941
GLC12gl 5ul.csv;0,0;0,006697576333714941
XY02gl 10ul.csv;0,0;0,006697576333714941
XY02gl 20ul.csv;0,0;0,006697576333714941
XY02gl 40ul.csv;0,0;0,006697576333714941
XY02gl 5ul.csv;0,0;0,006697576333714941
glicose_3gl.csv;0,0111852837609028;0,009534007674468251
