time,signal
0.0,0.17319149
0.016666666666666666,0.06553192
0.03333333333333333,0.023404256
0.05,0.009361702
0.06666666666666667,0.004680851
0.08333333333333333,0.0
0.1,0.0
0.11666666666666667,0.0
0.13333333333333333,0.0
0.15,0.0
0.16666666666666666,-0.004680851
0.18333333333333332,-0.0140425535
0.2,-0.018723404
0.21666666666666667,-0.028085107
0.23333333333333334,-0.037446808
0.25,-0.042127658
0.26666666666666666,-0.060851064
0.2833333333333333,-0.079574466
0.3,-0.09829787
0.31666666666666665,-0.11702128
0.3333333333333333,-0.13574468
0.35,-0.15914893
0.36666666666666664,-0.18255319
0.38333333333333336,-0.20595744
0.4,-0.2293617
0.4166666666666667,-0.25276595
0.43333333333333335,-0.27617022
0.45,-0.29957446
0.4666666666666667,-0.3229787
0.48333333333333334,-0.35106382
0.5,-0.37914893
0.5166666666666667,-0.4025532
0.5333333333333333,-0.42595744
0.55,-0.45404255
0.5666666666666667,-0.4774468
0.5833333333333334,-0.50085104
0.6,-0.52425534
0.6166666666666667,-0.5476596
0.6333333333333333,-0.5710638
0.65,-0.59446806
0.6666666666666666,-0.6131915
0.6833333333333333,-0.6319149
0.7,-0.6459574
0.7166666666666667,-0.65999997
0.7333333333333333,-0.6740425
0.75,-0.70212764
0.7666666666666667,-0.72085106
0.7833333333333333,-0.7348936
0.8,-0.7489362
0.8166666666666667,-0.76297873
0.8333333333333334,-0.7770213
0.85,-0.79106385
0.8666666666666667,-0.8004255
0.8833333333333333,-0.8144681
0.9,-0.82382977
0.9166666666666666,-0.8378723
0.9333333333333333,-0.847234
0.95,-0.85659575
0.9666666666666667,-0.86127657
0.9833333333333333,-0.8706383
1.0,-0.8753191
1.0166666666666666,-0.88
1.0333333333333334,-0.89404255
1.05,-0.90340424
1.0666666666666667,-0.9127659
1.0833333333333333,-0.9174468
1.1,-0.92212766
1.1166666666666667,-0.9268085
1.1333333333333333,-0.9361702
1.15,-0.94085103
1.1666666666666667,-0.94085103
1.1833333333333333,-0.9455319
1.2,-0.9502128
1.2166666666666666,-0.95957446
1.2333333333333334,-0.95957446
1.25,-0.96425533
1.2666666666666666,-0.96893615
1.2833333333333334,-0.96893615
1.3,-0.96893615
1.3166666666666667,-0.973617
1.3333333333333333,-0.9782979
1.35,-0.9782979
