time,signal,baseline,corrected
0.0,3.6885107,-0.28136466572484103,3.969875365724841
0.0166666666666666,1.4229788,-0.2825452936596974,1.7055240936596974
0.0333333333333333,0.5476596,-0.28372644868929703,0.831386048689297
0.05,0.2106383,-0.2849080375759685,0.4955463375759685
0.0666666666666666,0.079574466,-0.2860899670820405,0.3656644330820405
0.0833333333333333,0.028085107,-0.2872721439698414,0.3153572509698414
0.1,0.009361702,-0.28845447500169996,0.29781617700169993
0.1166666666666666,0.004680851,-0.28963686693994467,0.29431771793994466
0.1333333333333333,0.0,-0.2908192265469042,0.2908192265469042
0.15,0.0,-0.29200146058490695,0.29200146058490695
0.1666666666666666,-0.004680851,-0.2931834758162816,0.28850262481628164
0.1833333333333333,-0.018723404,-0.29436517900335674,0.27564177500335674
0.2,-0.028085107,-0.2955464769084609,0.2674613699084609
0.2166666666666666,-0.04680851,-0.2967272762939285,0.24991876629392848
0.2333333333333333,-0.060851064,-0.297907577908046,0.237056513908046
0.25,-0.074893616,-0.2990873294048727,0.2241937134048727
0.2666666666666666,-0.08893617,-0.30026642808276327,0.2113302580827633
0.2833333333333333,-0.10297872,-0.30144476017438226,0.19846604017438227
0.3,-0.12170213,-0.30262220030254167,0.18092007030254165
0.3166666666666666,-0.13574468,-0.30379861077000914,0.16805393077000913
0.3333333333333333,-0.14978723,-0.30497384065141775,0.15518661065141776
0.35,-0.16382979,-0.30614772468359586,0.14231793468359585
0.3666666666666666,-0.17787234,-0.30732008207797823,0.12944774207797824
0.3833333333333333,-0.19191489,-0.30849071516313187,0.11657582516313186
0.4,-0.20595744,-0.3096594080674943,0.10370196806749432
0.4166666666666667,-0.21531914,-0.31082592529517583,0.09550678529517584
0.4333333333333333,-0.2293617,-0.3119900105139438,0.08262831051394381
0.45,-0.2387234,-0.31315138559493316,0.07442798559493316
0.4666666666666667,-0.2480851,-0.3143097499640549,0.06622464996405492
0.4833333333333333,-0.26212767,-0.31546478011164547,0.05333711011164549
0.5,-0.27148935,-0.31661612958726304,0.04512677958726302
0.5166666666666667,-0.28085107,-0.3177634294994904,0.0369123594994904
0.5333333333333333,-0.29021275,-0.31890628952785494,0.028693539527854917
0.55,-0.29489362,-0.3200442994403766,0.025150679440376578
0.5666666666666667,-0.3042553,-0.32117703115446433,0.016921731154464326
0.5833333333333334,-0.30893618,-0.3223040411896206,0.013367861189620578
0.6,-0.31829786,-0.32342487353861477,0.0051270135386147775
0.6166666666666667,-0.3229787,-0.3245390628000318,0.0015603628000318004
0.6333333333333333,-0.32765958,-0.3256461376430509,-0.0020134423569491133
0.65,-0.33234042,-0.3267456245129781,-0.0055947954870219085
0.6666666666666666,-0.34170213,-0.3278370514708142,-0.013865078529185781
0.6833333333333333,-0.34638298,-0.3289199519054454,-0.017463028094554633
0.7,-0.35106382,-0.32999386798976615,-0.021069952010233872
0.7166666666666667,-0.3557447,-0.3310583538188706,-0.024686346181129415
0.7333333333333333,-0.36042553,-0.33211297798251727,-0.02831255201748273
0.75,-0.36042553,-0.33315732570977796,-0.02726820429022203
0.7666666666666667,-0.36510637,-0.3341910005587973,-0.03091536944120271
0.7833333333333333,-0.36510637,-0.33521362564014917,-0.029892744359850842
0.8,-0.36978722,-0.33622484441172473,-0.033562375588275295
0.8166666666666667,-0.36510637,-0.33722432097340554,-0.02788204902659447
0.8333333333333334,-0.36042553,-0.33821174005447346,-0.02221378994552653
0.85,-0.3557447,-0.339186806422475,-0.016557893577525018
0.8666666666666667,-0.3557447,-0.3401492442715695,-0.015595455728430518
0.8833333333333333,-0.3557447,-0.3410987964429185,-0.014645903557081508
0.9,-0.3557447,-0.34203522351815707,-0.013709476481842953
0.9166666666666666,-0.36042553,-0.34295830282716955,-0.017467227172830446
0.9333333333333332,-0.36042553,-0.34386782767566626,-0.016557702324333734
0.95,-0.36042553,-0.3447636066232188,-0.015661923376781184
0.9666666666666668,-0.36042553,-0.3456454628375927,-0.014780067162407318
0.9833333333333332,-0.36042553,-0.3465132335474441,-0.013912296452555872
1.0,-0.36042553,-0.34736676961219,-0.013058760387810009
1.0166666666666666,-0.36042553,-0.34820593511390585,-0.012219594886094143
1.0333333333333334,-0.36510637,-0.3490306070868971,-0.01607576291310292
1.05,-0.36510637,-0.3498406751173848,-0.0152656948826152
1.0666666666666669,-0.36510637,-0.3506360413777875,-0.014470328622212536
1.0833333333333333,-0.36510637,-0.35141662065376167,-0.013689749346238345
1.1,-0.36510637,-0.3521823402796892,-0.012924029720310815
1.1166666666666667,-0.36510637,-0.35293313987319186,-0.012173230126808154
1.1333333333333333,-0.36510637,-0.35366897099154804,-0.011437399008451976
1.15,-0.36510637,-0.35438979669748005,-0.01071657330251996
1.1666666666666667,-0.36510637,-0.3550955910215175,-0.010010778978482515
1.1833333333333331,-0.36510637,-0.3557863385456249,-0.0093200314543751
1.2,-0.36510637,-0.3564620339438792,-0.008644336056120805
1.2166666666666666,-0.36510637,-0.3571226812637567,-0.007983688736243333
1.2333333333333334,-0.36978722,-0.35776829323946174,-0.012018926760538284
1.25,-0.36510637,-0.3583988906246573,-0.0067074793753427175
1.2666666666666666,-0.36510637,-0.35901450153172415,-0.006091868468275863
1.2833333333333334,-0.36510637,-0.3596151607644577,-0.005491209235542305
1.3,-0.36510637,-0.36020090938007243,-0.004905460619927582
1.3166666666666669,-0.36510637,-0.3607717943073198,-0.004334575692680198
1.3333333333333333,-0.36510637,-0.3613278680145977,-0.003778501985402305
1.35,-0.36510637,-0.3618691882218006,-0.003237181778199427
1.3666666666666667,-0.36510637,-0.3623958176495405,-0.0027105523504595275
