time,signal,baseline,corrected
0.0,5.2565956,-0.8793766485308884,6.135972248530888
0.0166666666666666,2.0268085,-0.8790342499299372,2.905842749929937
0.0333333333333333,0.7770213,-0.8786920336725921,1.6557133336725922
0.05,0.29957446,-0.8783499661249433,1.1779244261249433
0.0666666666666666,0.11234043,-0.8780080136530817,0.9903484436530817
0.0833333333333333,0.042127658,-0.8776661426230974,0.9197938006230973
0.1,0.0140425535,-0.8773243194010811,0.8913668729010812
0.1166666666666666,0.004680851,-0.8769825103531232,0.8816633613531233
0.1333333333333333,0.0,-0.8766406818453143,0.8766406818453143
0.15,0.0,-0.8762988002437448,0.8762988002437448
0.1666666666666666,-0.0140425535,-0.8759568319145052,0.8619142784145052
0.1833333333333333,-0.042127658,-0.875614743223686,0.8334870852236861
0.2,-0.079574466,-0.8752725005373776,0.7956980345373776
0.2166666666666666,-0.11702128,-0.8749300702216876,0.7579087902216876
0.2333333333333333,-0.15446809,-0.874587450542125,0.720119360542125
0.25,-0.19191489,-0.8742446221397195,0.6823297321397195
0.2666666666666666,-0.2293617,-0.8739015480263245,0.6445398480263245
0.2833333333333333,-0.2668085,-0.8735581874906977,0.6067496874906977
0.3,-0.3042553,-0.8732144959354489,0.5689591959354489
0.3166666666666666,-0.33702126,-0.8728704246797008,0.5358491646797008
0.3333333333333333,-0.3744681,-0.8725259207210964,0.49805782072109633
0.35,-0.40723404,-0.8721809264648819,0.46494688646488186
0.3666666666666666,-0.43531916,-0.871835379425174,0.436516219425174
0.3833333333333333,-0.4680851,-0.8714892119022802,0.40340411190228026
0.4,-0.4961702,-0.8711423506201118,0.3749721506201118
0.4166666666666667,-0.51957446,-0.8707947163274288,0.3512202563274288
0.4333333333333333,-0.5429787,-0.8704462233400087,0.3274675233400086
0.45,-0.56638294,-0.8700967790257714,0.3037138390257714
0.4666666666666667,-0.5851064,-0.8697462832089755,0.2846398832089755
0.4833333333333333,-0.6085106,-0.8693946275291253,0.2608840275291253
0.5,-0.6319149,-0.8690416947818541,0.23712679478185417
0.5166666666666667,-0.6506383,-0.8686873582007617,0.2180490582007617
0.5333333333333333,-0.6693617,-0.8683314806732692,0.1989697806732692
0.55,-0.6880851,-0.8679739138770333,0.17988881387703326
0.5666666666666667,-0.7068085,-0.8676144973137343,0.16080599731373435
0.5833333333333334,-0.72085106,-0.8672530572485253,0.14640199724852532
0.6,-0.7348936,-0.8668894055644475,0.13199580556444745
0.6166666666666667,-0.7442553,-0.866523338547055,0.12226803854705504
0.6333333333333333,-0.753617,-0.8661546356193299,0.11253763561932995
0.65,-0.75829786,-0.8657830580456998,0.10748519804569978
0.6666666666666666,-0.76765954,-0.8654083477973051,0.0977488077973051
0.6833333333333333,-0.7817021,-0.8650302264300466,0.08332812643004661
0.7,-0.79106385,-0.8646483940190772,0.07358454401907721
0.7166666666666667,-0.8004255,-0.8642625282063466,0.06383702820634662
0.7333333333333333,-0.8097872,-0.8638722836531096,0.0540850836531096
