time,signal,fit_total,peak_1,peak_2,peak_3,peak_4,peak_5,peak_6,peak_7,peak_8,peak_9,peak_10,peak_11,peak_12,peak_13,peak_14,peak_15,peak_16,peak_17,peak_18,peak_19,peak_20,peak_21,peak_22,peak_23,peak_24
8.5,0.73021275,0.9566897808370427,3.2773301456610435e-20,4.755842411532633e-35,0.03630153106504845,0.0035501465930904267,7.244650575595494e-22,0.18283447460780186,0.7340036285711019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.516666666666667,0.7068085,0.9234443787662621,2.6941336634448462e-20,3.2295631105673867e-35,0.036275388063268556,0.003525111670711908,4.461709029281256e-22,0.17413189751545394,0.7095119815168276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.533333333333333,0.68340427,0.8885396376987952,2.2145174118020246e-20,2.1927922639327578e-35,0.036248076969222436,0.003500232116249815,2.7477831135328214e-22,0.16575771358185482,0.6830336150314681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.55,0.65531915,0.8523873735039831,1.8201213723535345e-20,1.4886379883998482e-35,0.03621961060841086,0.0034755073328339202,1.6922367142998178e-22,0.1577077970093101,0.6549844585534282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.566666666666666,0.62723404,0.8153757026548388,1.4958331706243822e-20,1.0104599142549669e-35,0.0361900017556338,0.003450936717961561,1.0421669189361783e-22,0.149977084599838,0.6257576795814055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.583333333333334,0.6038298,0.7778650604924979,1.2292148510215527e-20,6.857849537135068e-36,0.036159263134083255,0.0034265196637369775,6.418166952737922e-23,0.14255971651613566,0.595719561178542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.5757447,0.740185412805811,1.010030601054769e-20,4.653676253714627e-36,0.036127407414465115,0.0034022555571044835,3.952595213525369e-23,0.1354491631378463,0.5652065866963951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.616666666666667,0.5476596,0.7026345313772385,8.298576886631818e-21,3.157506174558052e-36,0.03609444721414932,0.003378143780075553,2.4341723264209894e-23,0.12863833913055134,0.5345236012524623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.633333333333333,0.52425534,0.6654771972461127,6.8176598498242e-21,2.1420645113340274e-36,0.03606039509634797,0.003354183709950053,1.4990564789850648e-23,0.12211970577343136,0.5039429126663832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.65,0.50085104,0.6289451944497578,5.600540099586734e-21,1.4529867161580392e-36,0.03602526356932073,0.003330374719531709,9.231715437961696e-24,0.11588536252235448,0.47370419363855093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.666666666666666,0.4774468,0.5932379606270506,4.600315546321752e-21,9.854440241108686e-37,0.0359890650856069,0.003306716177338018,5.6851850211833514e-24,0.10992712871877491,0.44401505064533076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.683333333333334,0.45404255,0.558523767943514,3.778406799320309e-21,6.682576645617773e-37,0.03595181204128385,0.0032832074478046816,3.501100833504796e-24,0.10423661629126567,0.4150521321631597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.43063828,0.5249413173074735,3.1030833210348787e-21,4.5310416778658335e-37,0.035913516775251036,0.003259847891484773,2.1560682106690095e-24,0.09880529423609263,0.386962658404645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.716666666666667,0.41659573,0.49260163992841466,2.5482500282168802e-21,3.071812676435913e-37,0.03587419156853923,0.003236636865242705,1.3277560056958476e-24,0.09362454560584701,0.35986626588878573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.733333333333333,0.39787233,0.46159021220658947,2.092448417332106e-21,2.0822573335638403e-37,0.03583384864364458,0.0032135737224431894,8.176585665762754e-25,0.08868571768097273,0.333857072159529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.75,0.38382977,0.43196920215934603,1.7180343701820842e-21,1.4112940350997048e-37,0.035792500163886624,0.0031906578131352635,5.035280668204003e-25,0.08398016594788135,0.3090058782344428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.766666666666667,0.36978722,0.40377977763489425,1.410501456462409e-21,9.5641080342413e-38,0.03575015823279029,0.0031678884842315617,3.100797367233977e-25,0.0794992924593246,0.2853624384585478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.783333333333333,0.3557447,0.3770444180986641,1.1579240412401166e-21,6.480607588893434e-38,0.035706834893490934,0.003145265079682909,1.909506478445016e-25,0.07523457910758974,0.26295773901790054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.34638298,0.35176918255972717,9.504990318835865e-22,4.390678925374174e-38,0.03566254212816215,0.0031227869406483663,1.1758907278618756e-25,0.0711776162989053,0.24180623719201136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.816666666666666,0.33702126,0.3279458960738605,7.801688298855859e-22,2.9743546537291964e-38,0.03561729185746613,0.003100453405660869,7.24120610560118e-26,0.06732012747802575,0.22190802333270773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.833333333333334,0.32765958,0.3055542261225196,6.403111277939193e-22,2.0146487952273284e-38,0.035571095940025506,0.003078263810788523,4.459159403983279e-26,0.06365398991518828,0.20325087645651727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.85,0.31829786,0.2845636279841891,5.2548372521673265e-22,1.364431935026952e-38,0.03552396617191694,0.003056217489791717,2.745954035513743e-26,0.06017125213343367,0.1858121921890468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.866666666666667,0.31361702,0.2649351449885823,4.312146255639755e-22,9.239548148866506e-39,0.03547591428618556,0.0030343137742761,1.690953779536842e-26,0.056864148322445525,0.1695607686056751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.883333333333333,0.30893618,0.24662305531024326,3.538293951673305e-22,6.255993890755253e-39,0.03542695195237987,0.0030125519938415924,1.0412822080903223e-26,0.05372511005555732,0.15445844130846448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.30893618,0.22957636177316532,2.9030918329718237e-22,4.2353471762272783e-39,0.03537709077610699,0.002990931476227457,6.4121463451388286e-27,0.050746775599181546,0.14046156392164932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.916666666666666,0.30893618,0.2137401250757498,2.381739686611857e-22,2.867010076090807e-39,0.03532634229860746,0.002969451547453605,3.9485414268972755e-27,0.04792199707860125,0.1275223341510875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.933333333333334,0.30893618,0.19905664398764988,1.9538655916363147e-22,1.9405163631648944e-39,0.035274717996349375,0.002948111531958149,2.4314665256151406e-27,0.04524384574061448,0.11558996871872788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.95,0.30893618,0.18546648850423703,1.6027366326264468e-22,1.3132689132999518e-39,0.035222229280641545,0.002926910752731379,1.4972635120984325e-27,0.04270561553191273,0.10461173293895136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.966666666666667,0.31361702,0.17290939375772543,1.3146100305234678e-22,8.88666191789429e-40,0.035168887497265044,0.002905848531446163,9.219907494139543e-28,0.040300825192099335,0.09453383253691489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.983333333333333,0.31829786,0.1613250237622941,1.078199758438725e-22,6.012743287220729e-40,0.03511470392612302,0.0028849241885849524,5.677449612636176e-28,0.038023219041891675,0.08530217660569445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.32765958,0.15065361489455215,8.842381281734065e-23,4.067766749356819e-40,0.03505968978090821,0.0028641370435633787,3.4960564853199562e-28,0.03586676663011321,0.07686302143996736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.016666666666667,0.34170213,0.14187856185621817,7.25115469937879e-23,2.7516244532265786e-40,0.03500385620878784,0.0028434864148506175,2.1527918727679047e-28,0.03382566138754666,0.06916350544507395,0.0010420523999590716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.033333333333331,0.36042553,0.14607200024351616,5.945840211470081e-23,1.8611114267033328e-40,0.03494721429010561,0.002822971620086532,1.3256354994318965e-28,0.031894318421423096,0.06215208547017584,0.014255410441725092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.05,0.38851064,0.17731160482383138,4.875146037491573e-23,1.258653079027325e-40,0.03488977503810034,0.002802591976195677,8.162904311076712e-29,0.030067371571226197,0.05577888481496093,0.053772981423348236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.066666666666666,0.43063828,0.24292630501517448,3.996966968897044e-23,8.511194440215503e-41,0.03483154939864086,0.002782346799498335,5.0264782531244804e-29,0.028339669834491304,0.04999596286548284,0.12697677611706115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.083333333333334,0.4868085,0.34372484249612134,3.2767417989552525e-23,5.754745628699667e-41,0.03477254824997703,0.0027622354058184783,3.09514824775424e-29,0.026706273260268792,0.04475751587376801,0.23472626970628901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.1,0.56638294,0.4757879246185295,2.686103930908495e-23,3.89057009882728e-41,0.03471278240250625,0.002742257110588925,1.9058892882521408e-29,0.025162448397897656,0.04002001784884187,0.37315041885869477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.116666666666667,0.66468084,0.6323044756391882,2.2017729310460223e-23,2.6299784570576515e-41,0.03465226259855539,0.0027224112289536096,1.173579382906777e-29,0.02370366337953204,0.035742309907978484,0.5354838285241688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.133333333333333,0.786383,0.8050898278562988,1.8046440817306473e-23,1.77763792552982e-41,0.03459099951217765,0.002702697075867132,7.226464650842989e-30,0.022325582706503633,0.03188564577527367,0.7135849027864767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.15,0.9268085,0.9857153374178294,1.479040629373536e-23,1.2013980596400954e-41,0.034529003748964025,0.002683113966191579,4.449773685820706e-30,0.021024061801957518,0.02841370043330606,0.8990654574674102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.166666666666666,1.0812765,1.16627930044823,1.2120997058078058e-23,8.118641739616012e-42,0.0344662858458693,0.0026636612147907593,2.7399877040410916e-30,0.019795141385258386,0.025292548251647735,1.0840616637506637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.183333333333334,1.2451063,1.3398817257523334,9.932680688209198e-24,5.4857117853869585e-42,0.0344028562710518,0.0026443381366218276,1.6871666163020336e-30,0.018635041717335692,0.022490616247915807,1.2617088733794084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.2,1.4042553,1.5008707661111118,8.138880566401169e-24,3.7062616544282305e-42,0.034338725423727186,0.0026251440468244487,1.0388815212165933e-30,0.017540156760405008,0.0199786174942162,1.426388122385939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.216666666666669,1.5587233,1.6449226410067415,6.668576447778776e-24,2.503761553893107e-42,0.034273903634035374,0.002606078260807486,6.396947353514802e-31,0.01650704829028838,0.0177294690723004,1.5738061417493099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.233333333333333,1.694468,1.769006923411736,5.463513658796359e-24,1.691235057786099e-42,0.03420840116292087,0.0025871400943333345,3.938929946782494e-31,0.015532439994849451,0.015718198410278255,1.7009607437493541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.25,1.8114893,1.8712784390959043,4.4759121436974304e-24,1.142271675073833e-42,0.03414222820202574,0.0025683288635998803,2.4253950168513534e-31,0.014613211587781007,0.013921841305750448,1.8060328291367471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.266666666666667,1.9051063,1.9509272268419857,3.6665859853384804e-24,7.714176680088543e-43,0.03407539487359526,0.0025496438853202497,1.4934320449999423e-31,0.013746392963142924,0.012319334456684506,1.8882364606632427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.283333333333331,1.9659574,2.008009613716253,3.0033999787633645e-24,5.209125253340985e-43,0.03400791123039586,0.0025310844768002914,9.195751550035175e-32,0.012929158412557217,0.010891404882604434,1.9476500547138949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.3,2.0034041,2.0432766025596947,2.460002945924781e-24,3.5171862553090243e-43,0.03393978725564495,0.002512649956013898,5.662233661354905e-32,0.012158820923846353,0.009620458224187538,1.9850448862000019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.316666666666666,2.0174468,2.0580103643663468,2.014788253295119e-24,2.374551445808949e-43,0.033871032862952746,0.0024943396416762537,3.486479830492458e-32,0.011432826577085123,0.008490467557664298,2.0017216977269685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
