time,signal,fit_total,peak_1,peak_2,peak_3,peak_4,peak_5,peak_6,peak_7,peak_8,peak_9,peak_10,peak_11
17.1,0.009361702,0.004470581420284631,0.0,6.089641616818731e-19,2.0452254268862342e-22,2.1835487026169023e-58,8.196199111351114e-44,1.4433727388705907e-31,1.2707893621504434e-11,0.0034686906189682946,0.001001890788608443,0.0,0.0
17.116666666666667,0.004680851,0.004129328277422144,0.0,5.556974271057542e-19,1.8196749564908705e-22,1.5073419965598421e-58,5.823068626245069e-44,1.0786258193059334e-31,1.1231372397089995e-11,0.003230438743678516,0.0008988895225122554,0.0,0.0
17.133333333333333,0.004680851,0.0038122754635113074,0.0,5.0708489321861275e-19,1.618981598451843e-22,1.0404957330567964e-58,4.136780355570021e-44,8.05982906254186e-32,9.925775987554668e-12,0.003006521713350919,0.0008057537402346121,0.0,0.0
17.15,0.004680851,0.003517916204248949,0.0,4.62720361142495e-19,1.4404078688588555e-22,7.182051064831503e-59,2.938626011384103e-44,6.022042075707767e-32,8.771395669511052e-12,0.002796280724393994,0.0007216354710835594,0.0,0.0
17.166666666666668,0.004680851,0.003244812191321763,0.0,4.222330411453036e-19,1.2815175396166688e-22,4.957200067926e-59,2.0873613195584948e-44,4.499092295039365e-32,7.750785671738278e-12,0.002599065687906623,0.0006457464956643535,0.0,0.0
17.183333333333334,0.004680851,0.00299159388564266,0.0,3.852844697910758e-19,1.1401425107938102e-22,3.4214033022569614e-59,1.4825950809796507e-44,3.3610069216036444e-32,6.848504523128445e-12,0.002414237887031836,0.0005773559917623194,0.0,0.0
17.2,0.004680851,0.0027569602121102236,0.0,3.5156569514577386e-19,1.0143533230005148e-22,2.361304797468204e-59,1.0529778636961535e-44,2.510599985044257e-32,6.0508858192411285e-12,0.002241172232862254,0.0005157879731970833,0.0,0.0
17.216666666666665,0.004680851,0.0025396777452989143,0.0,3.2079470676287754e-19,9.024329101600117e-23,1.6295957195038514e-59,7.478040998508625e-45,1.8752080929213756e-32,5.3458350792319434e-12,0.002079259153187327,0.00046041858676575196,0.0,0.0
17.233333333333334,0.004680851,0.0023385794745417986,0.0,2.927140891908849e-19,8.02853236874885e-23,1.1245734791735759e-59,5.3104155468495754e-45,1.4005075878047507e-32,4.722649739272777e-12,0.0019279061470015226,0.00041067332281762584,0.0,0.0
17.25,0.004680851,0.0021525632267047844,0.0,2.6708887958869444e-19,7.142545036247691e-23,7.760255584928857e-60,3.7708684683683055e-45,1.0458893275723057e-32,4.171859661102632e-12,0.001786539036179417,0.00036602418635350745,0.0,0.0
17.266666666666666,0.004680851,0.0019805898155740038,0.0,2.43704611718362e-19,6.354266377867033e-23,5.354815687236236e-60,2.6774823833220916e-45,7.809990032043203e-33,3.685085829662438e-12,0.0016546029441038865,0.00032598686778503145,0.0,0.0
17.283333333333335,0.004680851,0.00182168097818518,0.0,2.2236553012306924e-19,5.652928194153692e-23,3.694821238060222e-60,1.901009848971236e-45,5.831495217922167e-33,3.254915176027981e-12,0.0015315630293474042,0.0002901179455828605,0.0,0.0
17.3,0.004680851,0.001674917150591118,0.0,2.0289295970273947e-19,5.028948182723882e-23,2.5493110322620447e-60,1.3496301261466282e-45,4.353858148797922e-33,2.8747896947174186e-12,0.0014169050007802827,0.0002580121469360455,0.0,0.0
17.316666666666666,0.004680851,0.0015394351284663888,0.0,1.8512381718282958e-19,4.473799431256131e-23,1.758866171698865e-60,9.581157009592539e-46,3.25037705520745e-33,2.5389082312020455e-12,0.0013101354387422364,0.0002292996871852442,0.0,0.0
17.333333333333332,0.004680851,0.001414425651551073,0.0,1.689092521439686e-19,3.9798942618094394e-23,1.2134543139496757e-60,6.801333794609575e-46,2.4263784269136965e-33,2.2421394989935313e-12,0.0012107819451864328,0.00020364370412250066,0.0,0.0
17.35,0.004680851,0.001299130945195489,0.0,1.5411340635024549e-19,3.5404808495459257e-23,8.371336750469265e-61,4.827733665363367e-46,1.811126804665414e-33,1.9799450486028437e-12,0.001118393144003825,0.00018073779921171887,0.0,0.0
