time,signal,fit_total,peak_1,peak_2,peak_3,peak_4,peak_5,peak_6,peak_7,peak_8
10.4,6.8574467,6.970949470621772,3.384157014866147e-44,0.0034967122634246357,0.041788648967834637,6.925664109390513,0.0,0.0,0.0,0.0
10.416666666666666,6.0476594,6.113445787679738,2.1389421429357004e-44,0.0032970581102169465,0.038426475245489033,6.071722254324032,0.0,0.0,0.0,0.0
10.433333333333334,5.322128,5.3225616634114585,1.351902586000302e-44,0.003108466170877383,0.03531444851247693,5.284138748728104,0.0,0.0,0.0,0.0
10.45,4.680851,4.60228224335613,8.544558135694236e-45,0.0029303477575938403,0.03243617423769473,4.566915721360841,0.0,0.0,0.0,0.0
10.466666666666669,4.1191487,3.953737473762431,5.4004716113414497e-45,0.002762143753168278,0.029776085724212833,3.9211992442850496,0.0,0.0,0.0,0.0
10.483333333333333,3.6276596,3.3758007202764624,3.413277936673149e-45,0.0026033232552573147,0.027319431613258654,3.3458779654079462,0.0,0.0,0.0,0.0
10.5,3.201702,2.865643283707275,2.1572949461524334e-45,0.002453382272899416,0.025052259303008303,2.8381376421313673,0.0,0.0,0.0,0.0
10.516666666666667,2.8365958,2.419226903656895,1.3634691749728744e-45,0.002311842474114824,0.02296139499862557,2.3939536661841547,0.0,0.0,0.0,0.0
10.533333333333331,2.518298,2.0317252520241156,8.617455822128879e-46,0.0021782499833148334,0.021034421034287955,2.0085125810065128,0.0,0.0,0.0,0.0
10.55,2.2421277,1.6978722168348195,5.446415492349294e-46,0.0020521742272213797,0.01925965103743802,1.6765603915701601,0.0,0.0,0.0,0.0
10.566666666666666,2.008085,1.4122396400100725,3.4422345019806445e-46,0.001933206827968947,0.01762610344008941,1.392680329742014,0.0,0.0,0.0,0.0
10.583333333333334,1.8068085,1.1694503736645587,2.175545321234098e-46,0.0018209605420392854,0.01612347378164261,1.1515059393408769,0.0,0.0,0.0,0.0
10.6,1.6289362,0.9643343693654737,1.3749719299221307e-46,0.0017150682436675622,0.014742106192240038,0.9478771949295661,0.0,0.0,0.0,0.0
10.616666666666667,1.4744681,0.7920363226553319,8.689955689644332e-47,0.0016151819513500144,0.013472964394956852,0.776948176309025,0.0,0.0,0.0,0.0
10.633333333333333,1.3434043,0.6480834435701566,5.492111449341886e-47,0.0015209718960829824,0.012307602518964381,0.6342548691551092,0.0,0.0,0.0,0.0
10.65,1.226383,0.5284214553266593,3.4710365591351077e-47,0.00143212562996615,0.01123813597392455,0.5157511937227686,0.0,0.0,0.0,0.0
10.666666666666666,1.1280851,0.4294261352796019,2.193699405795971e-47,0.0013483471738118585,0.010257212598084688,0.41782057550770535,0.0,0.0,0.0,0.0
10.683333333333334,1.0391489,0.3478967577522704,1.3864146761083699e-47,0.001269356202413968,0.00935798425855412,0.33726941729130233,0.0,0.0,0.0,0.0
10.7,0.96425533,0.2810367902122909,8.762081580488496e-48,0.0011948872661461502,0.008534079051837711,0.271307823894307,0.0,0.0,0.0,0.0
