time,signal,fit_total,peak_1,peak_2,peak_3,peak_4,peak_5,peak_6,peak_7,peak_8,peak_9,peak_10,peak_11,peak_12
12.116666666666667,8.715745,8.8214724234872,3.463835626342568e-65,4.5988964823236935e-06,4.099529538771816e-09,6.900884959543178e-12,0.02906235135738112,8.792405469126907,0.0,0.0,0.0,0.0,0.0,0.0
12.133333333333333,9.254043,9.339317006658755,2.181219624162881e-65,4.299405072557078e-06,3.4837729235875886e-09,4.9730367538724025e-12,0.022872074317587858,9.316440629447348,0.0,0.0,0.0,0.0,0.0,0.0
12.15,9.675319,9.73370922135033,1.3735399307106294e-65,4.019264821722012e-06,2.959986390215178e-09,3.5820605269905008e-12,0.017965517978174944,9.715739681143765,0.0,0.0,0.0,0.0,0.0,0.0
12.166666666666666,9.974894,9.99873327117897,8.649339727832655e-66,3.757236541029279e-06,2.5145161975374107e-09,2.5789415038402288e-12,0.014085019184592111,9.984644492240742,0.0,0.0,0.0,0.0,0.0,0.0
12.183333333333334,10.143404,10.133928969470979,5.446586385301183e-66,3.512159578547832e-06,2.135722338500279e-09,1.8558816226322457e-12,0.011022541770392809,10.12290291340343,0.0,0.0,0.0,0.0,0.0,0.0
12.2,10.17617,10.143637652198306,3.4297748579648536e-66,3.2829469016369804e-06,1.8136836620986208e-09,1.334941043639497e-12,0.00861062763415817,10.135023739802227,0.0,0.0,0.0,0.0,0.0,0.0
12.216666666666669,10.087234,10.036174830242846,2.1597655316970193e-66,3.0685804828883926e-06,1.5399458379846048e-09,9.597976943471914e-13,0.0067148734064234935,10.029456886715034,0.0,0.0,0.0,0.0,0.0,0.0
12.233333333333333,9.871915,9.822917743823943,1.3600265225306955e-66,2.868106971170762e-06,1.307305992698175e-09,6.897724264433566e-13,0.005227706205695564,9.81768716820328,0.0,0.0,0.0,0.0,0.0,0.0
12.25,9.558298,9.517382864179131,8.56422226094329e-67,2.6806336304602803e-06,1.1096287268937242e-09,4.954993855506539e-13,0.004063257790270078,9.513316924645107,0.0,0.0,0.0,0.0,0.0,0.0
12.266666666666667,9.160425,9.134352326534305,5.3929732083886864e-67,2.5053245301720436e-06,9.41688979062587e-10,3.5579035649631827e-13,0.0031531614376645125,9.131196658830065,0.0,0.0,0.0,0.0,0.0,0.0
12.283333333333331,8.6970215,8.689091540042611,3.396005448986894e-67,2.3413969716747044e-06,7.990378504371911e-10,2.553650929530446e-13,0.0024431194026174044,8.68664607844373,0.0,0.0,0.0,0.0,0.0,0.0
12.3,8.182128,8.19668445004583,2.1384951908072456e-67,2.1881181365862226e-06,6.7788806296841e-10,1.8320937331886956e-13,0.0018901103897230413,8.194792150859898,0.0,0.0,0.0,0.0,0.0,0.0
12.316666666666666,7.6391487,7.67149918336291,1.3466289992052001e-67,2.0448019433089204e-06,5.750162003659045e-10,1.3138781459031111e-13,0.0014601259173944797,7.670037012068424,0.0,0.0,0.0,0.0,0.0,0.0
12.333333333333334,7.0821276,7.126785643754789,8.479835623340654e-68,1.9108060990711438e-06,4.876792922884439e-10,9.418595031269273e-14,0.0011263416912425845,7.125657390769674,0.0,0.0,0.0,0.0,0.0,0.0
12.35,6.5251064,6.57439820428609,5.339820923238304e-68,1.7855293355080983e-06,4.1354365343403817e-10,6.749057686663389e-14,0.0008676451993229887,6.573528773143821,0.0,0.0,0.0,0.0,0.0,0.0
